,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Teah R.,"Indianapolis, IN",77,100,177,5.0,5/26/2018,"Found this bar a block from our hotel in Midtown. It is a GREAT find. Very dive bar-esque with $4 drink specials all day, everyday! I ordered 3 drinks and a personal sized pizza and it was only $23! Talk about a STEALThe service was a little slow, but the staff was very nice and checked in on us enough. The food and drinks were delicious.We sat on the patio which was an awesome place to people watch.My boss and I sat on the patio for a solid 3 hours, it was a good time!Definitely recommend!",,,1
1,Dandria G.,"Miami, FL",162,3,0,1.0,7/31/2018,"I am saddened to say but i wish there was a way to give less than a star. Visiting from Miami with our students and the treatment that we received was less than what im sure a restaurant expects its customers to be given. Came in with a group of 11. Ordered our food. After receiving our food i asked the waitress to split the check individually as they need to have separate receipts for each students. She informed me that it couldnt be done. She came to me after a little while and threw her hand at me saying i had to wait for a manager to do it. She came to me and asked me me to go through the group and essentially take their orders over again. I let her know that it wasnt my job to do that. she became irritated and walked away from me I asked for a to go plate and she told me she didnt have one. Right after she gave another couple to go plates. We gave her the money for payment and have been waiting for 20 minites for the change. I went over to asl her for the change and she told me i could go wait for it. I go up to the bartender and she puts the change on the table and shales her head and says ""no"". After this she finally came to the table and gave them their change. We have now been waiting for a to go plate for 15 minutes. The to go plates have finally come. After she throws them at Me. This is the worst experience i have ever had in a restaurant especially with high school students. I hope that someone talks to her about customer service. Because what we received was not that.",1,,
2,Shoshana R.,"Bronx, NY",181,272,1415,3.0,4/1/2018,"A solid 3.75 option for all things after hours and late night. Drinks, Grub, Sports, Music, and extremely attentive Service. After a night of dancing we working a pretty sweat driven appetite and was approaching Hangry full force fast. Parked in front of Mr Biggs with the intention of going to another spot found on Yelp and just happen to look up and said... Why not!?A great fast pitch alternative, I may add. Seated immediately, with drinks ordered right away. A true sports bar with TV's, all high tops and a rotating wait staff that are extremely attentive so all your needs are always met. They offer $4 Drinks/Shots/Beers. Except for the Margarita those appear to be $6 with flavors, all great deals of course but please don't expect top shelf people. The Food was solid, yes we were craving carbs but it was really good. I would return for serval reasons... good service, late hours, great prices, and solid food. Food: 2-Turkey Burgers ($14) comes w French Fries(Wedges) & Greens.Drinks:Watermelon Margarita ($6)Mango Margarita ($6)Tequila and Pineapple ($4)Just A note:Would be unbearable for me when it's truly crowded, the potential to pack people in is there and it's already a little of a squeeze. As well as the bar stools with no back support don't work for an extended time especially for big booty girls.",3,,1
3,Maria M.,"Brooklyn, NY",276,464,373,4.0,12/26/2017,"This is a solid happy hour spot. So close to the frenetic mess that is 42nd street, yet feels far removed thanks to the chill nature of this bar. I've been to Mr. Biggs twice now. It's a sports bar of sorts without the typical sports bar vibes.  There are huge screens, an array of seating and during both visits, the crowd seemed pretty diverse with locals after work and some tourists peppered in. Both times I've had a few frozen margaritas and an order of the loaded fries to share. The loaded fries are the best! I mean, what can compare to a plate of seasoned curly fries topped with tasty fixings after a few drinks? I'll definitely be back for more after work drinks or when in the area with a hankering for reasonably prices drinks and eats.",,,
4,Mariya L.,"Lyndhurst, NJ",13,3,0,1.0,9/25/2018,"The worst place ever.I got chicken wings with a fly in the sauce. After bringing it up everyone had attitude and they didn't even think of making it up. Customer service gets 0 starts.This place used to be sooo good 5-7 years ago, now it just went downhill. The stuff is just rude.",,,
5,Devon C.,"New York, NY",225,173,151,2.0,10/2/2017,Decided to stop by for happy hour during my moms visit to NYC. The happy hour beer selection is extremely limited. The bartender was not exactly friendly. Seemed much more interested in visiting with her friend and eating rather than pay any attention to her customers. Nothing memorable about this bar whatsoever.,2,,
6,Jason J.,"San Francisco, CA",71,149,733,4.0,1/15/2017,"""Cowboyz Lose Burger""Mr Biggs is a fine bar/restaurant, TVs all around. Mostly high top communal tables and bar seating. I was here recently with a group to watch a playoff football game.You want a beer called ""Bad Ass Bitch IPA"", they gotchu, ""Coney Island Maiden?"", in da house, ""Lagunitas IPA"", present and accounted for. 48 types on draft, a truck load in bottles.ATMOSPHERE: 3*Good vibe, place was packed for DALvsPCKRZ, and lots of coats and bags making everything a tight squeeze. Mostly an issue for the servers trying to weave through. Good bar crowd, lots of TVz, nobody making a fuss, laughing at all the tables...SERVICE: 5*I give the servers credit...uzing a tag team approach they doubled up on tables, each taking a side to bring food and drinks. very responsive, I especially liked how the servers, 2 women, looked at you, put a hand on your shoulder, etc, made it personal, kind of said don't worry abt anything, I go you, helped me be patient during waits here and there.WHAT DID YOU HAVE: 4*Burger - very good, 4*- Angus beef w/Swiss, LTO, and they gave me half a onion (ate that bahstrd, 2)- best part was finally a enough swiss- wdge fries...very good (hotter than a p.p. on flag day!)- all made better by seeing a tremendous playoff gameHot Wings - good, usual, 3*- nothing special but different is bad in this categoryFish and Chips - very good, large portion, 4*- served super hot, steaming ,fries and tartarBLT Club - very good, 4*- More like a bacon club!SUMMARY:Good spot, if you want beer and a burger you'll likely be happy with it, other food is good too. I'm doing 4 starz as a balanced grade, service being tops.",4,3,3
7,Iris L.,"Manhattan, New York, NY",0,4,0,5.0,8/10/2018,Mr. Biggs sliders are to die for.  We ordered it Medium and it was perfect.  Also it arrived when it said it would.  I will definitely order this again.  GOOD JOB!!!!,,,
8,Ilona J.,"Manhattan, New York, NY",40,2,0,5.0,7/20/2018,"This is my lunchtime spot! It's quiet, cozy, friendly and the staff are very attentive. The MARGARITAS and shots are $4-$5 and does not taste ""cheap"" at all.....if they did use house liquor.... you would never know!",,,
9,W. B.,"Long Beach, CA",0,11,0,5.0,9/24/2018,We were served by Zachary and things couldn't have been better. He was so helpful! We had a great time...,,,
