,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,10/19/2018,446,,"New York, NY",Irene B.,94,5.0,55,"Step aside Clinton St.. found my new favorite pancake in the city. Fluff dreams all coming true. The syrup accompanied the pancake well and honestly it was like having cake for breakfast. Came here for brunch with some friends and only have good things to say about this place. I believe it is also relatively new. The food was very tasty, the interior was well decorated and cozy, and we were seated pretty quickly even tho we had 6 people. Along with the pancake I also ordered the c madame which incorporates Katz deli's pastrami. Very tasty. Everyone else loved their food too! Will be back.. in a week :)",
1,1,9/30/2018,318,,"Manhattan, NY",Krizia C.,190,4.0,311,"Yummy yummy yummy!!! Perfect little spot for brunch on a beautiful fall  Sunday. It's like walking into a cute cottage or summer home in France. Windows opened to get the outside breeze, fresh plants, and unique decor. Service is good, food even better! The menu is a perfect array of brunch items from juevos rancheros to pancakes. Anyone can find what they like here without being too overwhelmed with options. Dish sizes are perfectly portioned to share or for a main dish. Dishes I recommend are the juevos ranchero (tad spicy) and riccota crostini toast. Delicious!! I would securely order the two orders of the ceostini for the table. Also got the pancakes. Stack of three perfectly fluffy cake like pancakes. Very cute yummy spot. Excited to go back and try more.",1
2,2,9/21/2018,176,,"Brooklyn, NY",Jen D.,71,4.0,112,"Very cute corner restaurant in LES with delicious food!Came here with a girlfriend for dinner and was very impressed with the dishes.  We shared the charred octopus salad, farro pearls (my favorite), and the smoked cauliflower frito.  All were good portions and super flavorful and fresh.  At the end of the meal the check came with two warm chocolate chip cookies, yum!Will definitely be back to try some of the main dishes and brunch.",1
3,,10/7/2018,12,,"New York, NY",Karen H.,450,4.0,220,"Cute place, especially the seating by the windows with the little pillows. There was no wait on a Saturday afternoon. We had The Sheep & the peach- yummy ricotta on bread, and the Salmon Grain Bowl (my friend loved it but I thought it was just ok). Place was not too loud and good for conversation. Server could have been a bit more attentive by offering milk for our coffee or ketchup for our fries, but still had a lovely time.",
4,,8/8/2018,494,,"New York, NY",Elizabeth D.,110,4.0,47,"Love this place as far as atmosphere and location, and even food.Have come in twice and both times i was sat down quickly. I've ordered the heirloom and haloumi dish and also the ceviche.Both were delicious. The ceviche, although small, was honestly mind blowing as far as flavors.I've also gotten their blood orange mimosa which to me tasted just ok. I think it was pretty more than it was tasty. My biggest minus is the fact that they have few options for people with limiting diets (that's a lot of people in nyc!) such as gluten free or dairy free. Sure you can get a dish that has dairy or gluten and just ask for it without but then you lose a lot of the flavoring so it kinda defeats the purpose of going out to eat :(",
5,2,6/23/2018,344,1,"New York, NY",Janelle B.,409,4.0,87,"Minnie's was just too cute. I really loved it! I loved the atmosphere. I will have to say I wish they had more options to their menu, but other than that, I liked it. I got their huevos tostadas and it hit the spot. I probably will get something different next time. If you are looking for a quaint spot, you should come here.",1
6,,10/26/2018,18,,"Weinsberg, Germany",Mirjam G.,28,5.0,31,"I stumbled upon this place by accident and I really love it. It's. Very cute to sit, especially during the summer when all the windows are open. The food is also delicious, they have so many options, I always have a hard time deciding!",
7,,10/27/2018,1,,"New York, NY",Joshua G.,13,4.0,10,Fun brunch spot! Great for 2 people or a group of people. All the food is really good and very filling! Great spot during all seasons. During the summer they open all the windows. Have returned multiple times after my first visit.,
8,,6/15/2018,311,,"Manhattan, NY",Miriam M.,527,4.0,287,"Venue: simple and beautiful, white and blue accents. Window bench seats with large shutters that allow for a nice breeze on warm days. Service: Slow...took awhile to get a waiter to our table BUT all of our servers were super nice, offered to take our photo when we clearly were struggling with awkward selfie (groupie) pic. They also allowed us to push our reservation half an hour when we realized there was noFood: Everything was good, from presentation to quality of ingredients. We had the Heriloom and Haloumi plate, the Greens and Grains, and The LES Croque Madame. The highlight was definitely the Haloumi plate. Yum.Drinks: Nothing to extravagant on the cocktail list but my gf loved her spritz and their iced coffee is nitro cold brew, complete with stripey straw. Overall, Minnie's should not be overlooked for a start to a Sunday Funday in the LES or a quick brunch date.",
9,,8/20/2018,317,,"New York, NY",Lindsey S.,155,3.0,231,"We knew Clinton Street Baking Co. was going to have a long wait on a Sunday morning, but we walked passed Minnie's and thought to pop in. The atmosphere is cute and simple. It's a smaller restaurant, but the seats aren't crowded. We were sat right away and decided on the Pancakes and Huevos Rancheros. I'm surprised I've never seen Minnie's on any ""Best Pancakes NY"" list because their pancakes were phenomenal. If I could rate that alone, it would be 5 stars. The Huevos Rancheros was disappointing though; the ingredients were thrown together without any exciting flare or flavor. The service was fine and to the point. I'd come back for the pancakes.",
10,,"5/18/2018
            





Updated review",245,,"Brooklyn, NY",Brennen D.,106,5.0,122,"Minnie's serves one of my favorite dishes of all time! I fell in love at first bite with their delicious lamb neck hash. I honesty picked it because it sounded very interesting, but I was blown away by the flavor and mix of textures!First off, my first impressions was that it was a cute place! My girl friend and I were just walking around the neighborhood and we liked how they designed their restaurant. It is nice and cozy inside. Staff was really friendly and we were greeted with a smile. When we took our seat, I noticed a mirror. One wall had this slanted mirror which was cool. It was convenient when I needed to fix my hair.I feel like street parking would be difficult to find here, and unfortunately they do not have a parking lot. There are train stations close by which is how we got there.All in all, definitely worth checking out. I'm definitely going to revisit and try some other dishes on their menu!",
11,,4/22/2018,264,,"San Francisco, CA",Paul H.,25,4.0,72,"Loved this brunch spot. Right down from Clinton St and the line there is crazy so decided to come here instead. More than satisfied! French toast was amazing. At first glance it may look small, but it'll fill you up especially if you get another item to share. We got the tostadas and those two items between the two of us was enough for us. Tip: go to the bar and eat, don't wait to sit unless it's a reasonable time. Unless you reallllyyy want to sit at a table.",1
12,,4/30/2018,14,,"Toronto, Canada",Joy H.,298,5.0,92,"Really cute place with nice staff!The decor had an artsy nautical hipster vibe and was very brightly lit with all the windows. The staff were all super friendly and make great recommendations.We ordered the banana buttermilk pancakes with a side of scrambled eggs. The pancakes were amazing and fluffy--the bananas were slightly caramelized and made each pancake bite taste divine. You can also choose to have the fruits on the side if you like, instead of cooked into the pancakes. The eggs were cooked to perfection and very lightly salted, which suited my tastes but not my friend's (who really enjoys salt)--you can always add more salt but you can't take salt away.Very beautiful place to have a meal and chat with good food!",
13,3,1/28/2018,184,2,"Brooklyn, NY",Jenny C.,372,3.0,310,"My friend and I stopped by here since the restaurant we originally wanted to brunch at had technically difficulties with conedison and the next closest one we ventured to had a 2 hour wait time (INSANE for how hungry I was so heck no). This had a wait time of 25-30 minutes which was fine by my friend and I so we decided to wait outside and chat until they called us to come inside. The environment was very casual, the music sort of loud but since we were seated close to each other, it was fine. If you have a bigger party and you wanted to hear the person from across the table, it might be a bit of a problem (or maybe my hearing just sucks). Once seated, we were given water and menus. Due to it being a Sunday, they were probably (guessing here) busier than usual so it took a bit of time before they came to check if we wanted any drinks and (maybe a bit longer than usual) for our food after we declined drinks. However, the actual food to table was a decent wait time which was great (since I was starving!). My friend ordered the pancakes with some chocolate chips added in (that's an additional $2; you can add bananas too) with a side order of a sunny side egg ($3 - which, for an egg, is kind of pricey but meh). I had the huevos rancheros with a side order of fries. My friend thought her pancakes proportion was larger than what she had expected (which led her to doggybag one pancake home) and she said it was like eating a dessert for brunch (which is NOT a bad thing AT all) and the sunny side egg was nothing out of the ordinary. My huevos rancheros, aesthetically, I think it could look better but the taste is what counts in my humble opinion. It had a bit of spiciness and that's really all that I can remember (which means, it wasn't superbly memorable to me). It was good though. The fries were okay, some got soggy at the bottom. Overall, I felt that Minnie's was okay. If I was around the area and the wait time for everywhere was about 2 hours, I would probably come back. But I do not think I will go out of my way to come back for another brunch experience.",3
14,1,3/30/2018,394,,"San Francisco, CA",Ayumi W.,325,4.0,175,"A cute little restaurant that's perfect to catch up with a friend in the middle of the week. Interior is well designed and the place is not too crowded.They have a small menu and I wish they had options for side veggies for the entree. We split the ricotta and pear toast and each got the 1/2 cooked salmon. I liked both, but don't expect this place to be the meal of your lifetime or something that will change your life entirely. It's a good spot for a sit down place that's not too fancy but still intimate enough for a nice dinner.",
15,,4/15/2018,154,,"Brooklyn, NY",Frances T.,64,5.0,125,"Five stars go to the lamb neck hash and the amazing service. The lamb neck hash was a pleasant surprise. At first, I looked at the restaurant and expected the only thing they would have served is avocado on toast. But don't ever judge a book by its cover. This dish was the best pairing of lamb, sunny side up fried eggs, and crispy hash. The lamb was extremely tender. I loved the combination of spreading it on the sourdough with the egg yolk. The ambiance of this restaurant was also super cute. Despite the all white and pristine look, they played some ratchet music which I liked. Overall it was a great experience. Something I def would come back for.",
