,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,8/31/2018,0,,"Lexington, KY",Bithinny M.,0.0,5.0,1,Could not ask for more friendly and personable bartenders! Vita and Tom are the absolute best! The atmosphere is fun and light. Do yourself a favor and check it out!,
1,,10/5/2018,0,,"New York, NY",Leslie D.,0.0,1.0,21,"Poor service, very judgmental. Please do not go here if you aren't gay. You aren't welcome! Also, no air conditioning (even in the summer). Drinks are cheap but they don't make up for the poor service and judgment. Will never return and strongly encourage another place if you're in the area!!",
2,1,9/15/2018,0,,"Manhattan, New York, NY",Joey T.,0.0,5.0,1,"Happy hour bartenders know how to treat people and there customers,  nice place to have a drink and chill after work !!!",
3,1,8/2/2017,209,,"New York, NY",Teresa R.,0.0,1.0,6,"Terrible waste of money and time.Saw on NyMag.com that this place had free entry for the 10:30 drag show on tuesday. Took a girl there for a first date, so didn't want to argue with the bouncer when they said 'they knew nothing about the internet,' even after I showed them the ad. We had come out of our way to come to this show, so I didn't want to turn back.They still charged me $40, along with 14 dollars for two small seltzers.We left at 11:45, and the show still hadn't started.So literally spent over 50 bucks to sit in an empty bar over an hour.If this place is trying to drum up business - they're doing a terrible job. They should have honored the ad, not charged 7 dollars for a seltzer, and had the show start at least remotely on time. As a queer person who used to organize parties and frequents queer entertainment  - this party is not promising. You should not be charging for a show that no one goes to. It is disappointing to the people who actually show up - and word of mouth is your best advertising, trust me.Will not be coming back, and will be telling the same thing to my friends.",11
4,,3/30/2018,66,,"Bronx, NY",Kibria C.,31,2.0,81,Absolutely horrible experience on a Friday night. Supposedly they have girls with lap dances but bartenders do not offer any singles. Bartenders as themselves do not make drink right. Martini without olives black label coke with the coke  plus a $20 cover charge where I saw many other people escape with stupid reason not to pay. Mandatory coat check $3. This is midtown save your money.,3
5,,5/21/2018,0,,"Orangeburg, SC",Dustin J.,0,1.0,4,"Drinks are decent. Cash only after 10pm??  Rude bartenders (not all). Cover charge when a handful of people are there, best to find another UES bar.",3
6,,12/8/2017,0,,"Queens, NY",Olga R.,0,1.0,1,My boyfriend and I walked in at 11:00 PM and got charged a $40. 00 cover charge for a completely empt place. Complete rip/off. Got overcharged for a beer and soft drink/another &30.00. Girls needed a shave for sure. Tourist rip off. Stay sway!!  I will not even give this dump one star!!,5
7,1,12/3/2016,14,1,"Asheville, NC",Ron E.,0,1.0,2,Don't go....paid $20 cover charge.  Walked in and found out they only had beer because their ice machine was broke. They refused to give me a refund.  Worse business practice in New York.  I repeat DON'T go.If I could I would rate this a 0.,4
8,3,6/29/2016,246,4,"Raleigh, NC",Christopher K.,4,1.0,20,"Door charge is $20 on a Tuesday. $60 minimum to run a tab. Drinks are overpriced and watered down. If you are looking to meet people and chill, not the place. If you are looking to pay to play, this is your joint. Good looking crowd overall. Closes as 4am.",11
9,2,4/3/2016,26,1,"Manhattan, NY",DeeDee M.,208,3.0,149,"Evolve is a bar/lounge where individuals are able to evolve into whatever being their little heart desires.  I've been here a few times and have had a ball each time.  I have to admit, the bartender on Fridays, the first time we were there, was somewhat ignoring us and we had a hard time getting drinks in a timely manner.  I approached him about this, but of course he looked astounded as if he wasn't ignoring us.  Anyway, the last Friday we were there, the crowd was nice and the music was popping.  Also, the patrons are always very friendly.  It's a nice place.",5
