,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Sarah H.,"New York, NY",218,136,278,4.0,11/16/2018,"This place is super cute, but it gets crazy crowded and the interior is really cramped. We experienced a traffic jam in the vestibule trying to make our way to the host to put our names in! Once we finally made it, though, the wait ended up being only 20 min, which was way less than we expected. We were a party of 3, and we all ordered the English breakfast. I was able to easily substitute extra bacon instead of sausage, which was nice. It's a LOT of food, and I wasn't able to finish it all, but it was good. I didn't care for the beans but my friends both loved them. The mushrooms were my favorite, and the potatoes were really good, well seasoned and soft but not mushy. The bacon was a little disappointing because the menu said it was thick cut, but it seemed to just be regular bacon. Overall, not a bad brunch option if you're in the area. I wouldn't wait more than half an hour or so for it though.",2,,2
1,David M.,"New York, NY",0,52,1,2.0,10/19/2018,"Why a 2? We had an email confirmation of our reservation for both the Speak Easy and the Restaurant. They did not have it in their system and eventually let us in to both, though had an attitude they were doing us a favor.Speakeasy, Great drinks, good food.Restaurant very good food, good serviceThey need to get rid of the couches upstairs. The couches were so uncomfortable and awkward to eat from, we all took turns. The other parties we talked did the same thing and had the same feedback.It is also a very loud restaurant.",,,1
2,T K.,"New York, NY",13,108,0,1.0,10/16/2018,"Not sure why this place is so crowded.  We had come here for a drink a while ago, which was very good, and then thought we'd try the food as we were in the area going to OHNY venues.  We showed up and they said it would be half an hour wait for a table for two.  Ok fine, so we went to sit at the back bar where there were two stools to wait.  The host said he'd come find us.  He never even bothered to look.  So there's that.  When the ""bartender"" asked what we wanted, we gave the drink and food order together.  We saw him make the drinks in front of us.  My husband's bloody mary was average, if that.  I ordered a kir royale, one of the easiest drinks to make, if you have a clue.  Which this person clearly didn't.  He put a whole shot of crème de cassis in with the fizz.  The drink was purple and tasted like crap grape soda.  Sadly it didn't match the lipstick that was on the glass it was served in.  Foodwise, it was served way too fast.  I know we were hungry but if we weren't we'd not have eaten it.  The English breakfast, per my English husband, said it was like having a plate with items scooped out of warming trays and slopped on a plate.  Bacon wasn't thick, baked beans looked like throw-up, etc.  Avoid at all costs.I was told the French toast was gone.  Funny because after I had my food served, the person next to me had it.  Anyway I asked for no raisins or walnuts, and it was meant to be stuffed with apples too.  Instead I received three luke warm pancakes and nothing.  I asked where the apples were and he brought out a small bowl of chopped apples that were cold.  Granted he apologised and said they thought I meant plain pancakes, but he could have at least taken the cold ones back and had it prepared properly.  I don't mind spending money on good food, but this was atrocious.  It was good the 'bartender' took the drinks off, but for cold, disgusting food and drinks, as well as dirty glasses, we should not have had to pay for any of it.  Highly recommend avoiding this place at all costs.  Totally overhyped.",,1,
3,Yinglu W.,"New York, NY",1,212,198,4.0,11/4/2018,"Finally unlocked this place on Sat night! It's located in a deep alley with a nice neighborhood vibe around. We got there at 8:30pm, but still super crowded. After waiting for 20min we got a table. I ordered cheese-board with three types of cheese, and my bf got devils on horseback for starter and steak for entree.The atmosphere was lovely, just toooooo cold inside...",1,,1
4,Sophia P.,"New York, NY",535,226,62,4.0,10/1/2018,"Nice brunch spot. Four of us went here Sunday around 2 pm with no reservation and it was only a 20-30 minute wait. They don't text when you're table is ready so you have to stay in the alley. This place can be hard to miss. It's literally at the end of the alley. The outside looks floral and rustic and the inside feels like a cabin, but it's spacious.They have cute / mostly sweet cocktails. It seems like they're known for their skillet eggs, which is kind of like shakshuka (eggs and tomato sauce) that comes in a mini skillet pan. I got mine with cheese, and my friends got it with bacon. It comes with a good portion of bacon. It was delicious but not necessarily filling (since it's technically just eggs in sauce). I recommend getting a side. Service was great. The server checked in a lot and was super friendly.",,,
5,Leona L.,"New York, NY",179,113,199,4.0,8/21/2018,"Made brunch reservations for a friend's birthday. I arrived first so I checked in with the hostess and sat at the bar until everyone arrived. The staff was nice, he gave me my coffee and checked in to see if I wanted another later. Once our entire party arrived, we sat down and took awhile deciding what to order from the menu. Our waiter was somewhat patient, he came back a few times until we were ready. We ordered few things to share for the table - artichoke dip, cheese platter, grilled cheddar toasts. Everyone enjoyed their own brunch entree such as the French toast, avocado Benedict and the English breakfast. The artichoke dip was amazing! The cheese platter was not worth it - was small and not a good selection of cheese. The rest of the food was decent but they all took awhile to come. We also brought a cake for my friend and I believe they charge a cake fee of $3-4/pp. We spent quite some time in the restaurant and were never really rushed to finish. Although, there were several times that they kept asking if we were finished with our entrees when we weren't. Be aware, this is a pricey restaurant but it is your classic brunch spot in nyc.  Should definitely make reservations beforehand!",,,
6,Laura K.,"New York, NY",143,79,60,4.0,7/30/2018,"We came to Freemans for a late brunch. The first thing I'll say about this place is the entrance through Freeman's alley is truly a unique feature. Street art fills the walls of the alley and as you walk back, it feels like you're leaving the hustle and bustle of New York. The place itself is really unique on the inside, too. Set in an old house, the dining area feels home-y and intimate.The drinks were very tasty. I got the Gardner with passion fruit puree that did not disappoint. Everyone else at the table also loved their cocktails. We started with the artichoke appetizer that was very good and not too rich. I ordered the chicken salad sandwich with fries. The sandwich itself was delicious. The chicken salad consisted of avocado and corn, which made it really creamy. The fries were salty and crispy (which I loved). I also tried the pulled pork sandwich and the mushroom with grits. Both dishes I really liked. The mushroom grits were a huge hit with the table and I would recommend those for sure. Service wasn't stellar, but maybe just an off day. Overall, this place is a really cool spot if you're looking for something off the beaten path of Manhattan.",1,,
7,Paul F.,"River Edge, NJ",43,59,21,2.0,11/13/2018,"I wanted to like this place for brunch. Went with a friend. Worst coffee in NYC. That's pretty hard to do.I had the omelet. It was nothing to rave about and I guess a piece of toast is a la carte. The greens were just that..... a pile of leaves, no dressing. My friend had what I believe was some sort of eggs Benedict that looked like a bowl of soup. To be fair she said she enjoyed it. Also not every person is 5""7"" 130lbs. I had to disrupt the table next to me just to slide by and I'm not a ""wide body"". I dropped my napkin and had to call the Army Corp of engineers to pick it up. I might give Freemans another shot.....learn how to make coffee.",,,
8,Erica L.,"Brooklyn, NY",122,229,292,4.0,8/11/2018,"A mystery location in between chinatown and the lower east side. Such a hidden gem for a brunch restaurant in NYC.Came here for brunch with 5 other friends. Service was quick and staffs were friendly. Food-wise: i decided to eat healthy for once so I ordered the Avocado Benedict. Portion size was decent and wow, gotta say it was filling! Although avocados are know to fill you up lol. Anyways, the avocado benedict tasted great. Perfect balance of citrus from the lemon hollandaise sauce and such perfect runny poached eggs.",,,
9,Bill R.,"Louisville, KY",30,84,136,3.0,10/12/2018,"Little hipster joint down the end of a alley.   Arrived and where seated quickly.  The place is adorned with taxidermy everywhere.  It feels less like you are in a middle European social club.  Ordered a old fashioned $16.   Had Fillet Minion, that includes mash potatoes and a caramelized onion $36.   Also ordered a side salad $11.   Meat was I little chew, but not bad.  Total with 2 drinks was $83 with tax.  Not excessive for NYC.",,,
10,Alex I.,"Raleigh, NC",265,129,208,3.0,10/7/2018,"I had brunch here with one other person on a Saturday around 12. We didn't have a reservation but they sat us in about 10-15 minutes. We sat at the bar to have a drink and the bartender was so rude. He practically threw the menus at us and immediately asked what we wanted- not a great start. We were eventually seated, our server was really nice. The dining area had great decor and ambiance. It was very easy to have a conversation in there without having to yell. I had the yogurt and thought it was really really below average, absolutely nothing special about. Some of the fruit seemed passed its expiration and not very fresh. Like I said our server was nice but we only saw her twice, once to greet us and once when we flagged her down to get our check. Very mediocre if not poor service and underwhelming food. Not somewhere I'll return, but sure it's cute and trendy.",,,
11,Angelina T.,"Vancouver, Canada",156,67,31,4.0,6/30/2018,Freemans was great. We had the buttermilk pancakes and eggs benny both were great. I liked the pancakes more. The ricotta cream was a great balance to the sweet pancakes. My boyfriend liked the candied ginger he thinks they added some complexity to an otherwise simple dish.There were 2 eggs on a ton of mixed greens for the benny and it made the entire meal feel healthy and refreshing.Great for a light breakfast/brunch. Lots of cool art in the alley as well.It was fun to look at all the decorative items.,2,,1
