,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Ale H.,"Manhattan, New York, NY",0,1,0.0,5.0,9/30/2018,This place is amazing. I'm a NYC foodie. Lived here for years and try to come back every couple of months so I select my restaurants very carefully. The vibe is incredible. The food is amazing. The service is fantastic and actually ALL attractive. The music is just amazing.,,,
1,Scott L.,"New York, NY",5000,2295,4006,4.0,11/3/2018,This coffee kiosk in Astor place has a cool logo and very good coffee.  A large coffee for $3.25 seemed to be a very good deal.There are tables and chairs in the public area nearby if you want to sit down.Pastries were around $3.25 each so I passed on that.  The kiosk looks like a dark brown wooden house and I believe it faces cooper square.,3,2,3
2,Riselys N.,"Lower East Side, Manhattan, NY",248,100,272,5.0,9/13/2018,"I've been to MUD twice because of a recommendation from my friend for brunch. Brunch is great here especially if you're on a budget, you get to pick anything off the brunch menu for $19 plus a beer or mimosa and coffee or orange juice. I've had the biscuit sausage with sausage, eggs & cheese - DELICIOUS! I've also had the breakfast sandwich and that was delicious too, paired with avocado - YUM! my favorite item from MUD is the coffee though. The coffee is delicious, and now I know why I see empty MUD cups all over the East Village, haha. Littering is still not a good thing guys, but woah! This coffee is to die for. The staff is really nice too, think of this place as ""hipster."" What I love the most is also the atmosphere of MUD. they have a great outdoor space with cute seats and vintage fixtures which makes the place feel ""homey."" I'd recommend this spot to anyone wanting a great cup of coffee or breakfast on a budget!",2,,1
3,Jennifer T.,"Washington, DC",53,236,131,5.0,11/2/2018,"Loved this spot! Very friendly service, outdoor seating in the back, very limited seating indoors. It seemed like the kitchen was more a kitchenette and  right up front. It's takes a while for the food to come out so if you're in a rush, just have coffee and go elsewhere. The huevos rancheros was great and adjustments were made to make it celiac friendly. You do come out smelling like food so I think the place doesn't have great ventilation. But great decor! I would return again!",,,1
4,Zack G.,"Saint Louis, MO",160,78,52,4.0,10/15/2018,"Coffee shop with funky/hipstery vibe that serves alcohol at night. Seating at tables or bar indoors, and in enclosed patio outdoors. NO WIFI!! Solid food. I customized an omelet (which has a max of 4 toppings) and it came with a choice of side and 5 grain bread.  I got a salad as my side and it was pretty generic. Good coffee in large mug. Fairly fast service. Very tiny bathroom that you can barely fit into. 8/10",,,
5,Valerie N.,"Manhattan, NY",12,324,399,5.0,7/28/2018,"I give rare, 5 Star ratings when I'm blown away by the service and food of an establishment. This place well deserves their 5 stars! Service is impeccable! I'll elaborate on this later. Food, INCREDIBLE! I ordered the brunch meal- banana pancake with fresh OJ and iced black tea in lieu of coffee for $19.50. Banana pancake: holy moly omg I would put positive, profane words in here for how mind blowing it is!! The banana is oooey gooey greatness and the actual pancake is an incredible texture! It's crisp and the edges are divine! The fruits on top make it even more dynamite, as does the real maple syrup. I'm drooling thinking about this. Fresh OJ is good as well. Service? I can't believe how good they are. We waited very long for our food (pancake and huevos rancheros) that we thought they forgot our order. People who ordered 30 minutes after us got their food. When we inquired, they apologized, explained that my banana pancake takes a while, and then offered us complimentary mimosas. Incredible customer service! I asked for the rest of my food to go, which they did promptly. As the restaurant was mostly empty and I was burning from the sun at my table, I shifted to the empty table. I didn't expect them to, but the instantly came to me and started moving my drinks and such to the new table. How kind of them! I asked for a bag for my takeaway and the guy walked away to do so and even had it waiting for me at the front of the restaurant. Thank you guys for an honestly superb experience. Between the scrumptious food and the top notch customer service, I'm genuinely impressed and left on banana cloud nine.",,,
6,Gloria Z.,"Hempstead, NY",135,373,2123,4.0,5/11/2018,"Brick walls, wood floors, tin ceiling. Narrow, dark and really cozy. Ceiling fans. Chill music. Big mug o' drip and they put the milk in for you. Your own bottle of NYC water, best in the land. No place mats, no pretense.Table service is pretty prompt and the staff were friendly. Just head past the tiny front counter (unless you want to sit there) and make eye contact and they'll find you a table.Coffee was fresh and frothy, not a trace of bitter.Not really for groups bigger than a foursome and not a place to bring your children, ok? I had scoped out the menu photos ahead of time so I knew I wanted the Avocado toast with eggs. It arrived in about 10 minutes and was excellent. Yolks were runny and the smashed avocado was fresh and plentiful. Those chili pepper flakes really made it sing. Quality breakfast and large coffee under $20 including tip.Loved the little single use bathroom, so punk and so small. Also clean and well stocked. There's a bench outside to wait your turn.  Fuhgeddibout Starbucks. Dive in here for breakfast or a cuppa & you'll be glad you did.",6,1,6
7,Ben S.,"Cambridge, MA",596,73,97,5.0,5/21/2018,"Awesome spot for weekend brunch!MUD's brunch menu is a flat $19.50 and includes a choice of OJ or a mimosa and comes with coffee alongside an entree. Upcharge to get coffee iced was only 50 cents which I appreciated, and the coffee and (fresh squeezed) OJ were great. Bit of a wait but wasn't worse than 10 minutes for a party of 2 at 12:30 on a Sunday. Took some time to get the food, the kitchen is small and the place was packed so can't blame them. Scrambled eggs weren't dry at all and loved the multigrain toast. Will definitely be back even just to grab coffee from the to go counter, great atmosphere and I'd love to post up here with a book or computer when it's less busy.",2,,
8,Jenny C.,"KNICKERBOCKER, NY",56,79,175,4.0,5/28/2018,"I came here with my brother and cousin on Saturday and the wait was sort of crazy. It was already 1:30 in the afternoon and we still had to wait for 30 minutes to get a table. The waiting area in the front was really small so it got cramped really fast. When we finally got seated we were led to a small area in the back where there were more seating. Let's just say it was cramped and hot. All that being said the food was really good. I had the huevos rancheros and it was the perfect bite of rich egg and avocado, crispy tortilla, chewy rice and beans and fresh pico de Gallo in every bite. My brother ordered scrambled eggs with onions and bacon. He raves about the onions. It was cooked perfectly so it was tender and sweet. It was the perfect match with his eggs. Food from the brunch menu comes with drip coffee and a choice between an alcoholic beverage or oj- we just ordered the oj but it was still worth it. You have the option of getting your coffee iced or hot. Please tell them you want milk and sugar while you are placing your order.I highly recommend this place for a small party of 3-4. Just keep in mind that it may be a little tight.",,,1
9,Ahmed F.,"Manhattan, NY",6,98,161,4.0,6/4/2018,"This has been one of my favorite coffee shops for many years in NYC. The decor is just so unique and unexpected for any out of towner. Coffee is solid. They make the real macchiato not the fake one :)However, their best coffee drink is their latte with sugar. With sugar is what makes it good. They actually mix the sugar with the espresso which makes it better.Their desserts are quite decent too. The warm brownie sundae and the banana bread sundae is also great.The best part is they are open very late. So if you are craving late night coffee, this is your spot.",,,
