,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,9/16/2018,0,,Canada,Salvatore A.,4,5.0,5,"Amazing Pub FareIn the middleOf soho. One of the oldestPubs in America. Great food , great service and freat location!!",
1,,7/25/2018,34,,"Manhattan, NY",Claire B.,18,3.0,103,"Perhaps a better spot for grabbing a beer than dinner but this was the first spot my date and I saw when coming out of the Angelika theater when it was down pouring so we decided to give it a try. The service wasn't great but food came out quickly and was decently priced for what we got. I enjoyed the atmosphere, it felt like a real neighborhood establishment that catered to a wide audience. It was definitely not trendy (a plus as far as I'm concerned!).",
2,1,7/23/2018,86,1,"Honolulu, HI",Maya M.,0,3.0,6,"Fanelli's is always my go to considering that it is literally a minute away from where i work & take out is super fast.  Today, like most days, i ordered the chicken fingers which are always perfectly fried, juicy & tender. They give big portions & the price is reasonable on some items.  The food was good as always but they forgot to give me the mustard sauce that i like. I also ordered 2 sprites & in one of the cups there was a baby roach..... When i went back to return my sodas the girl said ""It must have been in the ice"". Yeah probably because they get their ice from a metal bucket on the counter. Anyways she proceeded to give me a new soda but took ice from the same bucket!  I didnt want to be like naw get me fresh ice so with the money they refunded me i got some can soda from a stand near by. Ill still be ordering from here in the future but will probably skip on drinks next time.",1
3,,10/29/2018,5,,"Seaside, CA",Grace O.,84,4.0,5,Great little place in the city went for a quick beer while browsing around. They had local beer from Brooklyn Brewery with plenty of shopping close by!,
4,,5/27/2018,47,,"Queens, NY",Sal L.,556,4.0,286,"I enjoyed eating here. The service was very friendly, the food was very good and the restaurant itself is a throwback to 100 years ago. I was amazed at all the original woodwork and the additions & enhancements made throughout the years. Even the men's room still has the large, full length urinals which could double as a sarcophagus for a small person.My fish & chips was one of the best I've ever had. The cod was buttery soft and flakey while the fried batter remained crispy; delicious! The chips were thin cut fries, nothing special. My daughter had the Croque Monsieur sandwich with a side of fries. Even though the sandwich was very good, made with fresh ham and cheese, it didn't seem like an authentic Croque Monsieur since it seemed to lack a healthy dose of bechamel sauce. It seemed more like a toasted ham & cheese sandwich. Worth trying other items.",
5,,4/25/2018,34,,"Manhattan, NY",Valeria F.,5,5.0,248,"Very cute place! Came here with Ralph in early spring and got a salmon salad, cheesecake, and capuccino. Salat looked suuper appetizing and the cheesecake was fantastic! Went very well with the capuccino.Ambience at the cafe is also lively and cute! It's a small but quaint place :)",
6,,4/18/2018,91,,"New York, NY",christine a.,83,3.0,205,"In the neighborhood? Want pretty good food without breaking the bank? This is the place.I had the mussels with tomato sauce on rice. Perfectly fine.The waitresses were super nice and thoughtful! Some of the best service I've had anywhere.The ambience is classic, the food is solid. This neighborhood wouldn't be the same without it.",
7,1,2/10/2018,19,1,"Chicago, IL",Mehran F.,14,4.0,570,"SHEENA was my great server. Lovely, fun, and had a great conversation re. Shireen Neshat.French fries fabulous. salmon sandwich fine. coffee looked good but i did not have it. Low price for the neighborhood.",1
8,4,7/13/2017,240,2,"Brooklyn, NY",Racquel B.,1981,4.0,307,"Fanelli's was surprisingly good! I mean look how pretty my veggie burger was. Pesto, added cheddar, and they used what tasted like Boca burger (a soy based brand). Boca burger isn't my fave, but they made it taste delicious with the pesto add and toasted onion roll it was served on. Not only did we get surprisingly great bar food, the drinks were also so reasonably priced, especially for Soho where happy hour is non-existent. The bartenders were also very pleasant and efficient. We didn't have to wait long for anything and while the bar was pretty crowded, they were each super attentive. If in the area, I'll definitely stop back in!",4
9,,5/2/2018,3,,"Maastricht, The Netherlands",Shira N.,1,5.0,2,This is probably one of the best sit down places I've been to. There's a lot of space and the staff is super friendly they help and make sure you're needs are taken care of. You get water provided and the menu has a large amount of options in drinks food and desserts. I recommend getting the burger and fries. The spinach salad is also really good. I had enough space and personally I had a great time. Over all advise both kids and adults(Minor detail there is no WiFi),
10,,9/9/2018,6,,"Manhattan, NY",Rea D.,0,5.0,85,"Longstanding place, love going here before or after catching a film at the Angelika. Great that it's open so late. The food isn't particularly memorable but it's solid, and the service here is always great.",
11,,5/13/2018,1,,"Philadelphia, PA",Sophisticated S.,56,5.0,74,Stumbled upon this spot while hungry and shopping. The food was delicious. The atmosphere is pleasant with decent people. The prices are reasonable for NY. I love this spot. I will definitely be back. Great for a quick bite and a drink. I would not suggest for a quiet intimate meet up.,1
