,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,5/8/2017,291,,"Brooklyn, NY",renje g.,4,3.0,1038,"- Its kind of expensive ($18 for a regular size portion)- nice variety of food- some of the products on the shelf, look like they've been there for awhile",1
1,7,3/1/2018,5000,8,"Seattle, WA",Cara L.,3752,1.0,1028,"My man and I took a short walk over here from our hotel to grab some snacks, protein bars, and some cheap champagne for the evening. When I walked in I was actually pretty excited to see the selection of cheeses, crackers, and a nice range of snacks ranging from healthy to indulgent. Plus it looked pretty clean for a NYC convenience store. We came up to the counter with some crackers, cheese, two small bags of snacks, two protein bars, and one bottle of Andre (yea, the $6 cheap stuff.) With no prices on the items, we were still expecting like $40 tops for it all. That's when the clerk blurted out $70 dollars. OHMYGOD, what now? It turns out they're charging $30 for a bottle of Andre. Are you kidding me?!  Besides that, all the other items were priced way higher than normal, even for NYC convenience standards. We put the bottle back and spent $40 dollars on just those 2 bags of snacks, a tiny box of crackers, a little cheese, and 2 protein bars. LMAO. We honestly should have just walked out.On top of it all, the guy who was checking us out was a total jerk about it! When we questioned his pricing on the ""champagne"" that's literally no more than $10 ANYWHERE, he got real sassy. Based on service and prices alone, I have no idea why anyone who spend their money here.",24
2,,9/19/2018,0,,"Hoboken, NJ",Mel S.,0,1.0,12,The manager is a rude & unprofessional con man. After telling them thrice that I was lactose intolerant they still gave me stuff with dairy. While the staff later admitted they just didn't bother checking - the owner was a profane SOB who couldn't have cared less about poisoning customers. If I wasn't having a violent allergic reaction I might have noticed just how bad the food was. Typically trashy of the Times Square thereabouts.,
3,,10/20/2018,0,,"San Francisco, CA",Kyrah V.,0,1.0,1,"I work 2 blocks from CAFE OLIVIERO and have been going there and giving them service for over a year. This past Wednesday 10/17/18, I went in for a smoothie. It was made for me and given to me which I then took over to the cashier to pay for. Upon giving her the $10 bill she looked at it funny and then tore a piece and said she didn't want to take it. I was very confused because it wasn't a big bill nor had she done anything to determine the bill was fake. It just so happened a lawyer was also there and she told them it was illegal to reject my money without any proof of it being fake. I was not only embarrassed but i also felt racially profiled because there was absolutely no reason to reject my money. I asked to speak to the boss who was very rude. He said he didn't want to take the risk even though he didn't know for sure if it was fake. He also asked the lawyer why is she butting into this business which has nothing to do with her. After he threatened to call the police, which I told him to do so if he wanted because he was the only one doing something illegal, he gave the $10 bill to one of the employees and made me wait in the store while he took it two blocks down to chase bank, to confirm whether or not it was fake. The employee returned with a newer $10 and said that the bank confirmed THE BILL WAS REAL AND IT WAS JUST AN OLD BILL. I didn't even receive, at the least, an apology for the way I was treated. I would not recommend anyone going here not only are they more expensive than other deli's in the area, there have been times when I didn't get a certain fruit for my smoothie because they were rotten and another coworker of mine stopped going there because they put rotten avocado on her sandwich. They are also extremely rude and unprofessional. If you are going to reject money then you need to have the PROPER WAY TO DETECT AND PROVE IT IS COUNTERFEIT. I have told everybody at my job not to eat here anymore and I will continue to voice this because the way I was treated over a REAL $10 BILL WAS A DISGRACE!!!!!!!!!!!!!!!!! I will also be filing a civil lawsuit. I do not recommend anyone eating here.",2
4,,4/9/2018,0,,"Bel Air, MD",Dave J.,20,5.0,15,"In the fast paced Times Square area Cafe Oliviero provides a healthy and fast place to eat. Homemade soup, fresh fruit and vegetables plus sandwiches and stir fried. Excellent fruit smoothies and veggie drinks as well. The price is very good compared to other nearby restaurants and the service is fast and friendly. Would definitely go again. Not a lot of atmosphere but a quick place to get a healthy snack, lunch or dinner.",
5,,7/7/2018,0,,"Pequannock Township, NJ",Katie M.,4,1.0,14,Owner was so rude. We bought something so we could use the restroom and asked three people and they pointed us elsewhere to grab the keys. Owner said no. The bathroom door says customer only but they don't allow customers to use the bathroom...,
6,5,4/6/2018,183,4,"San Francisco, CA",Fancypants X.,3152,1.0,2014,"A 1.5L of SmartWater here is $5.99 -- greedy bastard! There are no prices labeled on their grocery items; Cafe Oliviero hits you with the element of surprise at the register. This is your warning! Stay far, far away from Cafe Oliviero, your wallet ain't safe here!",6
7,1,"8/13/2017
            





Updated review",223,1,"Manhattan, NY",Rod B.,0,1.0,20,"Just spent half an hour at this place watching a ham sandwich getting carried back and forth from the deli to the cashier and back three times, with no one telling me why I can't have it or even willing to talk to me.The owner was the cashier, and rings me up for $12-something. I show him where it says ""PREPAID"" -- for $8.66. He says ""forget it, forget it"" and slides my sandwich aside. I said I paid and you have my food, what gives?""Forget it, forget it!"" louder now, and yells to the deli guy. I walk over there and the guy turns around, refuses to acknowledge I'm asking him what in the world is going on.I call Seamless and they talk to the owner, who lies and says he never got the order. They resend it immediately so he has to admit he has it, but still won't give me the sandwich.They get back on the line with me and I explain I've now been watching the sandwich get passed around for 15 minutes. Seamless calls again and all hell breaks loose, with the 3 people panicking and yelling at each other. None of them will pick up the phone.I'm already home 10 minutes later when the rep comes back on the line. I say let me guess, they didn't pick up. Yup.Bottom line:THEY MAKE UP PRICES ON THE SPOT, EVERY TIME.IF THEY GET CAUGHT, THEY REFUSE TO SERVE YOU. What a business plan.Un-frickin-believable at this place. Just mind-blowing. Got a coupon out of it, at least.",6
8,,4/29/2018,176,,"San Francisco, CA",Ulrica J.,27,1.0,26,"It was a chilly evening and we decided to stop by here to buy bottles of water. We took 2 bottles of 1 liter Palm Spring water instead of fiji, evian and smart water. When the cashier rang it up, it was $9.80. There is no price on the shelves and seriously no person would even imagine paying that much for only two bottle of water. It's NYC not a Saharan desert",
9,,8/16/2018,0,,"Boston, MA",Nadia S.,0,1.0,1,"I visit this Cafe quite often as I work in the area. Instead of the usual salad with unlimited toppings I decided to go with a beef teriyaki stir fry. I followed the menu noting the additional cost for udon. Only after I finished paying in advance while my food is cooking did the chef note that I owe even more money. I ask politely what was the additional cost and the cashier said the udon was more expensive than what was listed. The chef then contradicts her and says it's because of the additional vegetables added. I proceeded to ask where it was listed the number of vegetables I am allowed to get - because how else would one know it is limited - since it isn't listed on the menu. The chef then informs me that I am somehow miraculously supposed to know this and that I should have asked him if I was unsure. He says the way I should have known it was limited is because it didn't say unlimited toppings. This service provider knew adding more vegetables would increase the cost of my meal yet chose not to let me know as he added to my bowl to cook. To avoid a scene I paid the extra even after paying the first round and expressed how upset to both the chef and the cashier. On top of that they literally poured so much extra teriyaki on the bowl that it is not even edible as it is a teriyaki soup. I would avoid going here unless it is for the salad. If you do venture into the store and get a stir fry make sure you ask because according to the chef you ""should know"". I left frustrated and upset with the poor customer service.",
