,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,"8/12/2018
            





Updated review",10,,"Massapequa, NY",Patrick G.,208,5.0,107,"The Tap Room has become a regular stop for the Mrs. and I. Killer beer selection and very very good food (more specials would make it perfect).We really love places where the service rocks, and the Tap Room is great on that... especially when Gina has our table (we look for her when we get there). Please give her a raise!The latest visit was a spinach/artichoke/bacon dip with awesome pita chips. (Damn... crispy outside and pillowey soft inside!) It was perfect. We both had the chicken tenders, and it as great... and the leftovers will end up (as there's a TON of chicken) in jambalaya this week!We dig the live music, the happy hour and just about everything about the Tap Room!",
1,1,8/3/2018,725,,"Bellmore, NY",Michelle D.,75,1.0,44,"!!!DOES NOT ALLOW ENTRY WITH ENHANCED LICENSE!!!Unfortunately the tap room has uneducated security working. If you decide to visit this establishment you might not be able to get into the door because I was denied entry for having an enhanced New York State license and the security never heard of one before. The situation escalated with in the 30 seconds It took me to walked in and hand my ID to security he had to put a hand on me to try to escort me out for trying to explain to him what an enhanced license was.  He would not allow me to show him another form of valid Identification and did not ask me any questions pertaining to my license so beware as they will give you a hard time.Personally, I would recommend spending your well earned money at another bar that can provide you the same without having to argue with security. Also, the Tap Room is well known for all the underage drinking to begin with so after a long days work and you go out to grab a few drinks it can be extremely agitating to get treated like that with valid form of ID. The best thing about this experience was that I got extremely good drinks and food at another local bar I probably would have not tried if it wasn't for this!",2
2,,6/10/2018,95,,"Lagrangeville, NY",Victoria W.,2,4.0,3,"Stopped into The Tap Room originally just for drinks and to watch a game on a Sunday night around 8. For a Sunday, it was pretty crowded and the bar seating was filled so we settled for a table for 2; however, there are plenty of TVs within view so we didn't mind. We chose a flight of 6 beers from their beer list which included several local brews as well as others. Sundays are $5 mussels so we decided to play it safe and try out the white. They also had drunken german, red, white, buffalo and bleu cheese, potato and bacon, and an asian style. The mussels came with 4 slices of garlic bread. The portion was large and the size of the mussels themselves were large as well. The white sauce was tasty and the bread, although nothing to write home about itself, was good dipped in the sauce. For $5 they were definitely worth it, and I would pay full price as well. The atmosphere is laid back but loud and fun. Our server was kind and attentive and the food and drinks arrived in a timely manner. Definitely plan on returning!",
3,2,11/9/2018,223,,"Massapequa, NY",Jenna L.,12,4.0,131,"Pretty decent! i ordered thru uber eats and i loved the sliders i got the eggplant, roasted pepper and zucchini sliders and fries.. fries were flavorful and i was glad there was somehing for me to choose since i dont eat meat !",1
4,,11/15/2018,0,,"East Meadow, NY",Bethann S.,7,4.0,30,It's a pubs atmosphere and pub food with a twist. Not much to pick from. But they have a lot of different beers. Loud but good. Would go back,
5,,4/1/2018,249,,"Massapequa Park, NY",Matt G.,265,4.0,186,"Tap room offers a cool atmosphere with a large beer and food selection. I'm never disappointed anytime I go here.Food wise I highly recommend any of their  mussels, the fried pickles, the short rib grilled cheese, and basically any of their sandwiches lol. Drink wise they have a large tap selection along with a decent drink menu. They also always have some type of deal or weekly special going on. My two favorites are Thursday night $14 all you can eat buffalo wings and .50 can't pbr cans(don't hate on the pbr ppl), and Friday $5 mussels. Only down side to a good bar is the wait. Tap room gets packed so prepare to wait.",1
6,,7/31/2018,5,,"Seaford, NY",Eric G.,16,1.0,117,"The food is good, the beers are cold but this boggles my head. My friends and went here for taps and apps night on Monday night. All the other nights that have deals show a specific time on the menu. We got there at 5 and we're told ""oh that deal starts at 7"". That's total crap because it doesn't say it on the menu. Happy hour is usually from 4-6. Super disappointed with that, we won't be back.",
7,,11/2/2018,33,,"Massapequa, NY",Kim D.,0,5.0,5,"We recently had dinner at The Tap Room with our three children, one with a milk allergy. It was Friday night so it was crowded but the waitress and kitchen staff were so attentive to our daughters allergy. The waitress returned to our table several times to provide information and offer ideas to replace the typical children's menu items. We were so appreciative! Must also mention the short rib sliders are delicious! All the food I've tried there has been very good.",
8,,"8/31/2018
            





Updated review",24,,"Valley Stream, NY",Michael G.,1,4.0,7,Mussels mussels mussels!!!! My friend had the dry rub wings and said they were really good. I'm going back to try more food.1/15 - went back for more.,
9,2,3/12/2018,150,,"Seaford, NY",James L.,160,5.0,36,"Since this is where Lahna and I met on our first date, it has a special place in our hearts. Plus we go here almost every Friday night for drinks and we love the bartenders, especially Brian and Jesse. It's a given that we'd give it 5 stars. But even if this wasn't our spot, we'd still give it 5 stars for many other reasons. The food is always excellent. Some of our favorite apps are the wings, the quesadilla and definitely the white mussels. As far as entrees, I always go with the short rib sliders with the strawberry salad. I love it and could eat it everyday!! Lahna usually gets the chicken avocado wrap.Amazing selection of craft beers. I usually go with a Blue Point Toasted Lager, but sometimes I'll get a Great South Bay Blonde. After a few beers I'll switch to their Old Fashioned because I love a good bourbon cocktail.And the best thing about the Tap Room is the live music. Whether it's Fred the Human iPod, Bad Sandwich or DJ Frankie, there's always something to sing along to.The Tap Room is a great pub and we look forward to many more fun-filled Friday night date nights there!",2
10,,12/23/2017,22,1,"Long Beach, NY",Kevin V.,127,1.0,71,"Place has seriously gone downhill from its opening, which is a shame considering they have always had a pretty solid rotating tap menu and the bar bites have been yummy. I have a major problem with an establishment that turns customers away for arbitrary, non-sensical reasons. Case in point: my brothers are in town for the holidays and we wanted to grab a drink and catch up. Got to the door and...turned away (my three brothers are 23, 27 and 31). Reason? We were told this was a local-only bar and no out-of-staters were allowed in. Are you kidding me? Way to put on an ill-justified air of exclusivity and offend your patrons. We have been here dozens of times in the past (surprise surprise my brothers living out of state did not present an issue then). This is not the way to solve what I must assume is a problem identifying underage drinkers. Invest in a scanner or get some bouncers sufficiently competent to recognize legitimate IDs. Clearly the Tap Room thinks it does not need/ does not want your business around the holiday season. This is one ""local"" that will not be stopping by anytime soon. Save the frustration this holiday and walk down the block to the Good Life. The rotating taps rival Tap Room's in quality and the food is better anyway.",10
11,1,5/7/2017,319,,"Long Island, NY",Ann L.,217,5.0,198,"This place is great!! They have a great selection of wings- more than just your regular BBQ sauced wings! The dry Cajun rubbed wings are out of this world amazing. Wish I could have them every day!Beer selection is great too- not sure why other reviews hate on the local selection of blue point, but if you don't like those, they have SO many others from all over- from Germany, Czech, to Ballast Point (San Diego) to sweetwater (Atlanta I believe)...there's so much! Try something new :)We had $4 drafts and $5 mussels during happy hour and also wings which are $12 and so worth it. Been here for dinner a different time, too, and burgers and salad are both great. Definitely a great atmosphere for a fun time or a quick bite- fills up on weekends and even on a casual Wednesday, especially if there's a game on.",4
12,2,4/28/2018,51,1,"Hicksville, NY",Nikki L.,85,4.0,59,"I've heard about this place, but its not quite in my neck of the words. I met up with some coworkers for happy hour and I was pretty happy!Inside is really nice with a big bar with so many great beers on tap. Theres a bunch of tvs and even a small spot for live music! Love it! The table next to us ordered some really good looking food so I cant wait to come back to try it and update this review. Did try that big pretzel though! Buttery, hot, with 2 types of dipping cheeses. Mmm.Most of the place has wood panels. As beautiful as it is, once it gets a little crowded and the live music starts, its gets difficult to hear the person next to you. Cant wait to come back though! Stay tuned for update.",2
13,,7/14/2018,0,,"Farmingdale, NY",Heidi T.,0,1.0,3,Over rated.  Charged extra for mayo for a burger.   Not worth it. Poor management.Not going back.,
