,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,3,9/2/2018,219,1,"Chevy Chase, MD",William C.,1,5.0,27,"This place is the bomb.First of all, so many jazz clubs suffer from a layout that seems designed to provide the minimum sight line to the maximum number of people. Not so with smalls. You can see from anywhere! I was even lurking on the stairs for a bit, and still had a great view.Last I went, you can also get a can of PBR here to hit the drink minimum for $3! It's really nice not to be forced to overpay for some crappy drink like you will at many jazz/comedy clubs. All I ask is that they'd pick literally anything besides PBR. Rolling Rock, Busch Light, any bottom-shelf frat beer is better than PBR, which is the worst beer of all time. But for $3 I'll still drink one. Alright, I had two.I can't remember who I even saw here, but the music was top notch. I was literally there bobbing my head and tapping my feet, alone, at 2am, because my friends wanted to go home. Didn't feel out of place in the least. What a blast!",3
1,1,10/26/2018,1,1,"Scottsdale, AZ",Jakob M.,0,4.0,8,"If you love jazz you definitely must ... swing by (badumtss ... that was a bad one, I know). The Small Jazz Club is a pretty great place. The pros are a convenient location, a lovely setting and, most importantly, FANTASTIC jazz. The Dave Stoler quartet was there when we were there and they rocked the place ... simply amazing! The whole setting also gets you in the mood for some sweet jazz and the acoustics are fabulous. The Small Jazz Club also lives up to his name though; It is very small. That creates a homely and comfy environment but also means that the place is very crowded. I am German and have only been to European jazz clubs so maybe this is normal in NYC, but you do not get a spacious table for your own. You sit in benches like in a church or cinema which is not necessarily a disadvantage. It only means you should basically come for the jazz and for the jazz alone. If you look for a place to spend an evening full of conversation with your friends or family, do not go here. Go here if you are a fan of jazz and of live performances. Which leads me to another point; The entrance fee is 20 bucks plus one drink minimum. This does not seem overpriced for a New York jazz club but you should really like the music if you go. One set is only one hour and afterwards you need to pay another 20 or go.But nevertheless, some great jazz in a very nice place, even my mate, a total jazz novice, enjoyed himself, therefore the four stars.",
2,,9/21/2018,27,,"New York, NY",Alessa F.,0,4.0,23,"This is a no frills, laid-back place (jeans and t-shirts) with a cool, artistic vibe. No food, one drink minimum (including non-alcoholic). You can see the stage just fine from the back of the club (again, small place) so it doesn't matter where you sit. The cover charge seems to vary, I've noticed.The musicians here are amazing. This is the type of place where the act--not the person you came here with--is the main attraction. People who talk during sets will be glared at or outright hushed. If you want a place where you have some more freedom to talk while enjoying a show, the Blue Note may be more appropriate. This place is all about the music.",
3,,10/14/2018,113,,"Bethel, CT",George H.,2841,5.0,426,"We came here at 12:30 am. At first we were told they were full up, so would have to wait until the set was over and we could get in for the open night at 1:00 am, so we decided to wait. A couple of minutes later, the bouncer at the door told us, we could get in for 10 dollars and if we didn't like it, we could get our money back. So we managed to catch the end of that set, and heard them play 3 pieces. The band wrapped up and we stayed for open night, and they were just as good if not better, so we stayed on until 3:00 am being uplifted by the music and the enjoyment of the people around us immersed in the music as much as us, bathing in the improvisations and all the notes and the great acoustics of this little jazz bar in the basement! What a gem of a place!!!",
4,,8/7/2018,584,,"Brooklyn, NY",Mary P.,2549,5.0,1502,"I hate to tell but this jazz club is the best. I'm always jamming out here at midnight and later and if you stay for more than one show, the $20 admission doesn't seem that bad. They won't make you leave either but you may need to drink more. It's only a one drink minimum probably per show but I don't think they keep track after your one.Down the stairs into the dingy basement is a charming space which always has a good act. There is an artist there that has painted most of the decorative wall art and makes and sells his work during the shows. I almost bought the artists work but he was charging over a hundred for a unique marker drawn NYC map and I just can afford to impulse buy something like that. Well, maybe next time since I'm still thinking about it...If you're looking for classy and clean this isn't quite that. It's more classic and suave.",1
5,,6/16/2018,92,,"Seattle, WA",Bryan B.,987,4.0,391,"A totally unique and different experience.On a Monday night when many of the bars were closing early we ended up here with a few friends. There was a $10 cover, and it seemed to be ""open mic"" night as the musicians rotated throughout the evening.The inside has seating and standing options and is very intimate/close to the performers. The bartenders will encourage you to find a place to watch away from the bar as it blocks the view of others. However, the bartender will find you in your seat and keep your drink full!",1
6,,5/15/2018,159,,"Brooklyn, NY",Kaley R.,317,4.0,237,"I REALLY like this jazz club. The vibe and service is awesome. I've read mixed reviews on service, but there's one waitress taking drink orders for EVERYONE seated and bringing everyone menus and drinks, so she's got a lot going on. She was still really quick and attentive with us.Things you need to know:The venue is small and there will be a line. Get there early if you can to make sure you get a good seat (a seat with a back and not the benches...). We saw a show at 7:30, got there around 6:45 and there was a line of about 10-15 people already. You can pay with cash or card, but you'll get through quicker if you have cash.There's a one drink minimum, but you can get nonalcoholic. They have sodas, coffee, beers for around $5-$8, wine, and cocktails ($12-$14, I believe). Cocktails are pretty strong.Cover is $20, but on Saturday's the cover is only for one set rather than the whole night (I think the $20 cover gets you in for the entire night during the week and on Sundays).",3
7,,11/3/2018,0,1,"Queens, NY",L A.,0,1.0,3,"Despite the inherent ""cool"" and ""chill"" vibe of this small and intimate jazz club, the underlying service is not cool at all. In fact, the customer service is very rude. The language on the website regarding the admission fees is elusive and the phrase used for student discounts, ""at the discretion of the doorman"" is giving unclear and unfair notice to customers. The doorman in fact did not reference the club's own website correctly and then proceeded to blame said customer that they did not read the website carefully enough. I do not understand how one could even read the website carefully when the language noted above is highly untrustworthy in how unclear it is. If you are at all uncomfortable in small places, I do not recommend this place. You will not have a nice listening experience since you are sitting right on top of people and crammed in. If you are okay with such an atmosphere, then perhaps you will enjoy. The club brings in top names and amazing players, but the club itself is pretty traditional so be prepared for the players you might want to see in their cutting edge moments to pull back and play more traditionally. As said in other reviews, there is a one drink minimum and the menu is by no means extensive or sophisticated. The price you pay for one set - which is basically 1 hour - and let's hope the musicians are not reading the charts on the spot - is not terribly steep, but it is not cheap and you are basically sitting in a basement.",
8,,7/18/2018,101,,"New York, NY",Hana L.,114,5.0,70,"Smalls jazz club is a such a cozy, nice jazz bar. I recently discovered this place and I think I'm coming back here more often!",
9,,11/3/2018,11,,"San Jose, CA",John D.,0,5.0,12,"Arrived about 30 minutes before the late show, waited in a small line and got right in. A few people ahead of me paid the cover with a card (I thought I had read cash only at the door). Once you get in, people sort of scurry around to find a good seat (it can fill up quickly). I was alone, so I found a spot at the bar with a nice elevated view (and quick access to the bartender). Though the bar/wait staff has it down and offers very quick service, so the bench seating is also a great option. Overall, a great place to relax with some top-notch live jazz.",
