,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,10/25/2018,393,,"Brooklyn, NY",Sparkman C.,0.0,5.0,13,"So these guys have a baller staff.I forgot my credit card, they kept it safe, and then treated me to a beer on the house because they're AWESOME.Always fresh, great draft selection, and they take care of their customers.Vegetarian options are on POINT as is their delivery.",
1,2,10/31/2018,1372,1,"Brooklyn, NY",Matt C.,370,4.0,384,"You can always count on a good meal at Westville X. I say ""X"" because, if you didn't already know, Westville is a small local chain with locations in Chelsea, FiDi, East Village, Hudson Square, Dumbo, and the West Village (duh).If you eat out a lot in New York City, you know it can be tough to get your veggies in. When we feel this way, we know a cure is to be found at Westville. Whether for brunch, lunch, or dinner, our favorite thing to order here is a plate or two, or three, of 4 market sides to split with the whole table. We've had just about every fresh veggie on that list, and the seasonal rotations are great too. I am not a die-hard vegetarian or vegan or anything like that, but these veggies are just _that_ good.When we are looking for something else on top of the veggies, you can't go wrong with their Mac & Cheese or Burgers, but seriously, get some market sides too.Only downside is that the prices, while not super high, are not super low either.",3
2,2,10/11/2018,24,3,"Renton, WA",Denise S.,1,2.0,41,"I'm sorry.  Am I ruining your overly pretentious hipster vibe with my presence?  Is that why it is too inconvenient to serve me?  Oh.  Were you too busy posing for your close up and that is why my pork is dried out?   I forgot no fries, but apparently an extra order of oil came on this weeks delivery so might as well soak the pan roasted potatoes in it.  That's close enough to fully cooking them?Yeah.  You guessed it.  Bad service.  Bad food",1
3,,11/12/2018,186,,"Miami, FL",Michael N.,77,5.0,28,"Got to this place a little late, and there was a bit of a wait. We we're offered a seat at the bar which was very comfortable. We ordered off of their brunch menu. The breakfast burrito was absolutely off the charts. I would recommend to anyone. If you are in Dumbo def check this place out.",
4,,8/19/2018,66,,"New York, NY",Moshe H.,99,4.0,121,"I like this place in Dumbo - the ambiance is great and the food is tasty!The soy hot dogs were amazing, though the side cauliflower was missing the tahini.The veggie burger was delicious, but the first time I was here it came in flat bread and this time in a bun, and I liked the bread better.They have good food, drinks, and great vibes",
5,,9/18/2018,378,,"Manhattan, New York, NY",Chris P.,45,4.0,97,"The quintessential DUMBO food venue: it's bougie, it's healthy, it's pretty, it has outdoor seating. Not that these are all good things, that's just how it is.*** FOOD ***Pretty good for the price. I'd say the healthier options are more worth it. After all, you should order what they do best. And at Westville, that's the market veggies. The beets and fresh peas and bacon were my favorites.*** DRINKS ***Great selection of refreshing beers and cocktails for the summer and I'm sure they'll transition to a similarly good spread for the fall/winter.*** SERVICE ***Can REALLY be hit or miss. Some of the staff are extremely nice and attentive and quick while others can be curt or *very* slow.*** AMBIANCE ***Get a spot outdoors on the patio while you can.",2
6,,"10/10/2018
            





Updated review",24,,"Brooklyn, NY",Suzanne J.,16,4.0,23,"Loved the Sweet Chili Lime Rice Bowl Special w/ kale, farro, carrots, sweet potato, corn & zucchini over brown rice topped w/ dried cranberries & toasted pumpkin seedsI have now been here several times and always enjoy the Specials. Great fresh food. Nice open space (patio is great year round). Good service.",
7,1,8/21/2018,1383,,"New York, NY",Victoria Q.,592,4.0,138,This is the go-to spot for work lunches. Interior and ambiance is on point. There's a great patio and outdoor seating area. Everything is extremely fresh and cooked right. I haven't had anything mind blowing but I've also never had anything terrible. Considering the fact that choices in Dumbo are limited unless you want to fork over $40+ for lunch ...Westville is a solid choice at around $15.,1
8,1,8/16/2018,23,,"New York, NY",Natasha E.,37,5.0,34,Always great service and great food. Never more than a 10 minute wait. Variety of food and fresh. Plus you have the option of indoor or outdoor seating.Today's choice was salmon with sparkling rose. Amazing.,1
9,4,9/24/2018,4712,2,"Culver City, CA",Christina P.,3963,3.0,2086,"Things I really enjoyed at Westville:- Most of my meal: I loved that there were so many interesting veggie options and I had a hard time choosing my four items for the market plate. I went with the fried plantains, the Brussels sprouts, the soy long beans, and the mixed mushrooms and all were pretty good. I also had the mango lemonade which tasted nothing like mango, but it was still a pretty tasty lemonade. - The outdoor seating: it was a perfect evening to dine al fresco, and it was a peaceful patio away from the touristy hustle and bustle of the rest of Dumbo. What bugged about Westville:- The lady they had greeting people at the front on a recent Saturday night. I walked in with a smile and a 'hi,' and without making eye contact she snapped 'you can talk to her,' gesturing to a (much nicer) lady standing behind her with an ipad. Then after we checked in with the nicer lady, the mean lady had the awful job of having to show us to our table. There's a glassed-in area that leads to the outdoor patio, and she made a vague gesture from inside to one corner of the patio saying 'you can sit there.' I asked her where she was talking about specifically since she was so far away as to not be helpful at all, but she made the same general gesture, so we just headed to the empty table that was in the vicinity of her rude hand gesture, then she yelled at us from her spot that we were in the wrong place. Ugh! Just an unpleasant way to start the meal. - Though we made a reservation online and came right on time, I got a scoldy email that night saying that we never showed up for our reservation. I responded via Open Table that we had in fact showed up, but all in all the host situation is not on top of their stuff at all, which is really unfortunate for a place that seems to get so busy. So though it was a nice enough meal and there are other items on the menu that I'm eager to try, I'm not so eager to go back to this specific location.",11
