,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Christine S.,"San Jose, CA",85,401,118,5.0,9/10/2018,"We stayed in the ""Towers"" section of the Palace Hotel which consists of the rooms that occupy the highest floors of the building. We loved our 46th floor room that had views of St. Patrick's Cathedral and the NBC buildings. It was also nice to have our own private lobby, concierge, and check in. Sometimes they offered free iced water bottles if you hadn'talready consumed the two free that are provided daily in your rooms with little chocolates. Because we went during the finals of the US Open, staying in the Towers meant you were regularly brushing shoulders with the likes of Serena Williams or Nadal. The hotel's location in midtown is ideal for getting to most of the big tourist destinations, shopping, broadway shows, and great food by foot. The breakfast restaurant and bakery on site are both phenomenal and cocktails on the famous patio was a dream for this Gossip Girl fan. The only negative we had on our trip was the housekeeping. It was super inconsistent and a lot of times even the bare minimum wasn't done. We came back from a long sweaty day of seeing the sites and needed to quickly shower to head back out for dinner and a show. We returned to our newly made up room with no towels. When my husband called to ask for them to bring some they only brought two when most hotels give you four at a minimum. There was no time to call them back up so we just made due. Two nights we weren't given the shower rug so we had to stand on a tiny wash cloth to dry off and two other nights they stopped giving us the complimentary water bottles. Since my husband and I caught a cold at the end of the trip we had to call to request them since we really needed to hydrate. Because it was our first trip to NYC we packed a lot in so when problems like this arise all we have time to do is try to get whatever we don't have and keep it moving; there isn't time to chat with a manager everytime there was an issue especially when we return to our room late at night. Luckily guest services comp'd one morning's breakfast to make up for the hassle which was over $100 off our total hotel bill. This was much appreciated. We would definitely stay here again. The amenities, appearance, and its location make it the best choice.",2,,
1,Amanda L.,"Chicago, IL",14,123,5,5.0,9/9/2018,"This review is for The Towers, which does not have its own separate Yelp page. New York City hotels are ridiculously priced even if you're staying at a Days Inn so hey may as well go all out and get treated like royalty, right? We've stayed here twice and as far as we are concerned, it's the only hotel in Manhattan. They've gone out of their way for us on both visits- providing Neosporin for my blistered feet, setting up use of their Mercedes for trips to Broadway shows, lending us their umbrellas. I have the worst post vacation blues after leaving them. They have wonderful Molton Brown toiletries and I hope they never change them-- they smell amazing and are top notch quality. Room service is super pricey but delicious. We really liked Trouble's Trust-- one of the hotel bars-- which is super modern and has a great cocktail list. It's not cheap by any means but it is a wonderful place. We saw Rafael Nadal's parents in the elevator during the US Open so if it's good enough for them, it's more than enough for me!",,,
2,Matthew H.,"Winston-Salem, NC",2,38,4,5.0,8/15/2018,"Excellent check in and check out experience. Very professional staff. I just stayed one night so I didn't have a chance to use many of the amenities.The building is quite neat, and the room was in very good condition.",,,
3,Mary M.,"Greenwood Lake, NY",169,171,7,5.0,11/5/2018,"Ended up here for an event in one of their beautiful meeting spaces. Chandaliers, beautiful lighting, lots of space, great service and great food (pumpkin ravioli!). This was my first time in this hotel and I was quite impressed. I can't speak to the rooms, but would highly recommend for a meeting/wedding or other event.",,,
4,Lulu Y.,"Manhattan, NY",161,71,201,4.0,10/19/2018,"The breakfast was bit too oily but the interior looks luxurious and classical as expected. Oh the palace hotel is now Korean , wow Asian capitals acquiring historical western enterprises everywhere , Jesus.",,,
5,Kendall Y.,"Liberty Hill, TX",1,20,4,5.0,10/26/2018,I just stayed for a quick trip to New York for business travel and it was my first stay with Lotte. I was very impressed with everything. The staff was very friendly and accommodated for my late arrival and check out. The Bellman was very helpful and Omar in the Coffee shop made my morning with his positive attitude! We arrived late and had a cocktail in the lounge. Very nice! The Cathedral across the street makes it all the more exquisite! I will definitely return! Thank you!,,,
6,Cristin R.,"Miami, FL",217,200,110,1.0,10/5/2018,"Have you ever been the second person in line at check in and waited 30 minutes just to get to the desk with two people and a manager working? Oh yeah, this is supposedly a five star hotel. Hahahaha",1,,1
7,Doreen L.,"Queens, NY",1187,993,6630,4.0,6/29/2018,"Lotte New York Palace is a beautiful hotel. I was here for two days for a conference. The service was excellent, the food was very good and the setting was clean, new and well kept.I didn't realize that I've walked by this hotel multiple times in Midtown East. Lotte New York Palace is next to St Patrick's Cathedral and one block away from Rockefeller Center. They are steps away from the beautiful St Patrick's. Lotte's also has a nice Christmas tree during the holidays. The lobbies, hallways, and conference rooms exude an understated luxury. The chandeliers are shining and opulent. Golden painted staircases. The sinks in the restrooms are marbled. The white paper towels feel like linen but are disposable. The staff were extremely friendly. They greeted conference goers at the elevators, made sure we got food and refilled the hot beverages. They were quick to adjust the room temperature when people complained about the cold temp. The food was very good for a conference! We had medium rare prime rib sandwiches, fudge brownies, melt sandwiches, Cesar salad wraps, stir fried glass noodles, and BLT with turkey club sandwiches. The food was so fresh, they replenished the items quickly and kept everything so neat and clean!  It was a wonderful hospitality for a conference! instagram.com/snackchatn…",11,5,10
8,Kristin G.,"Austin, TX",147,122,45,3.0,8/2/2018,"We stayed here for a 4 night stay in July and it was a mixed experience. The pros: the beds are super comfortable, the towels are crisp and clean and white, the black out curtains had me sleeping way too late... the shower pressure is awesome, and I didn't want to get out.The cons: the absolute most ridiculous breakfast we had... $36 for 2 eggs, toast, 4 tiny potato pieces, juice and coffee. Really? This is insane. We also ordered the ""millionaires bacon"" or something, which was a thick (like half inch) piece of super  fatty meat with an odd spice on it, for another $12. Everything at the restaurant was overpriced. They never refilled my water once, never cleared empty plates and oddly starting resetting the place settings while we sat there. The coffee cups sat empty through our entire breakfast, and then they just reset around them. Weird.In addition, we returned early to find housekeeping in our room and we let her know we didn't care about vacuuming and she could be finished. When we went in, there were two items from the mini bar sitting by the Tv, with two missing spots for the items in the fridge. This wouldn't be a big deal, if the guy checking us in didn't tell us that sometimes the bills are wrong and add charges from the mini bar since it's super sensitive and weighted and will charge you. Not sure why anyone was in our minibar, but the maid said it was there when she came in, which it was NOT when we left. We had never even opened the bar. And the items were sitting there, unopened. We called the front desk who said the charges were not on our bill. So it's a mystery.We ordered room service the first night, which was expensive but mostly pretty good. The Caesar salad was not edible. It was soaking in dressing. Literally took one bite and placed back on tray.Also, part of our curtains were falling off and looked like they were glued on. And, there was def a critter I'm hoping in the wall, otherwise it sounded like it was under the bed.This is in a great spot, and a pretty hotel. The staff is amazing, but we probably won't be back.",1,,
9,Andreas S.,"Spring Lake, NJ",0,44,5,3.0,11/5/2018,"Stayed 2 nights.Outside and lobby of hotel is beautiful. Rooms are well sized.All in all a pleasant hotel, but nothing special in terms of service nor decor.Some reception staff are unwelcoming.  Caroline there needs either a raise or a hug from somebody.",,,
