,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Go B.,"Westwood, CA",62,258,9696,4.0,10/27/2018,"I love Shake Shack burgers. For fast food burgers in NYC, they are the best.Usually eat a quick dinner here couple of times a week before heading home.The lines at the Battery Park location is not long at all, during busy hours, like the other locations.But, the burgers are on the small side. Tried their non-burger items, and usually left disappointed, so stick with the burgers.As for service, it's pretty good, considering this is a fast food restaurant.Recommend: 8 calendars-- One of only two fast food restaurants to get an A grade for not using beef from cows injected with antibiotics. Most received an F. So, kudos to Shake Shack.",4,2,6
1,Alina V.,"New York, NY",237,246,591,4.0,9/30/2018,"Tried shake shack for the first time with some coworkers for lunch the other day and really enjoyed it! I got the chicken sandwich with the crinkle cut fries. The chicken was so crispy on the outside, yet juicy and delicious on the inside! A little too much mayo for my taste but overall a great sandwich. The fries were also perfect and I got the blood orange ginger lemonade and it was delicious! The line gets long at lunch so be ready to wait, or come a little earlier or after the lunch rush.",,,1
2,Ashley P.,"Indianapolis, IN",297,374,665,5.0,9/27/2018,"I don't think I will ever leave any Shack a review below four stars. Yes I am a shack-head. A shaker. A whatever they call a fanatic of shake shack. I went two times in four days when I was visiting New York because Indianapolis STILL DOESN'T HAVE ONE. I am trying to figure out what I need to do to make this happen so any and all suggestions are welcomed. Moving on - I had just stopped to get some Oysters for lunch on the hudson. It was a great day to have a little snack on a boat. And by snack - that's what it was. I left STARVING. I had been walking around New York City for about two hours at this point and decided it was time to treat myself to a shack burger. We get to this location - which is cute, and clean. There was a short line and a friendly face behind the register. I order my shack & fries and a shake for the bf. The friendly guy behind the register never stopped smiling. It was a welcomed sight to the sometime grumpy faces you see strolling about on NYC side walks. I have nothing new to say about this location - just wanted to continue to   share my love and admiration for Shake Shack.",1,,3
3,Sheri G.,"State College, PA",9,86,101,5.0,10/7/2018,"While I could totally drop the rating for as crowded as this place is and how long the line is... Clearly that's going to be a problem when you're the best burger. My husband and I agree that five guys is a different kind of very best burger in the world. Shake shack burger is something you seriously must try. It's like they cook it in oil there is so much good crunchy outer edge on the burger. The meat is perfectly seasoned. My husband and I really felt this was the best burger we had ever had. Then On the way home we started discussing how five guys is so great because it just taste like a really great meat. At Shake shack it's also about the way they cook it. If you're lucky and get there when the line isn't too long, grab a burger. Don't pass through New York without getting a shake shack burger.",,,
4,Andrano C.,"Tracy, CA",41,70,12,5.0,11/15/2018,Wish I could find employees for my company in California like Kayla.  She was awesome in helping us out and coming over to see how we enjoyed the food.  Great customer service.,,,
5,Tom A.,"Pittsburgh, PA",7,41,5,4.0,"9/21/2018
            





Updated review","""For what ever reasons Ray, call it fate, call it luck, call it karma, I believe everything happens for a reason"". Tonight I went on a two hour walk through lower Manhattan in search of the Ghostbusters headquarters.  At the end of said two hour stroll I started browsing Yelp and found a 4 Star burger joint named ""Shake Shack"".  I'd generally expect a chain burger joint to be no more than 3 stars.  I thought to myself ""the people rating this place must be nuts"".  Being famished and intrigued by said 4 star review I set my expectations low and decide to head to the shack.This place was in a swanky part of the financial district. As such, I assumed I'd be over paying for a ""Steak n' Shake"" style dinner.  With expectations properly set I strolled in, glanced and the menu, and proceeded to the register where I was greeted by someone who actually seemed like they were happy to take my order.  Being a little taken back I held firm to my pessimism and ordered the ""Smoke Shack"".  I asked if fries were included and was informed that there are not.  Having not tried the food yet I felt as though my intuition was correct.... who charges extra for fires?  Considering ""Shake"" is in the name, and assuming that it didn't stand for shakedown, I proceeded to order a medium strawberry shake only to be informed that there was one size, smallish.  Expectations seemed to be met.  I was tired so I ordered the food to go and took it back to my room.On the way back I began sipping on that shake and it tasted wonderful.  So wonderful that it didn't make it back to the hotel.  Considering how hungry I was, the shake experience didn't increase my expectations.  I assumed that my love of said shake was due to hunger.  Now, being a little filled, I'd be able to properly judge the food.The fries and sandwich were placed in a nice cardboard serving tray that fits perfectly into the togo bag.  I thought ""that's cute, how much extra did I pay for that?"".The burger was by no means huge but it was big enough.  I looked under the bun and to my surprise there was a really good smelling and looking pickled pepper / mayo spread.  This discovery piqued my interest.  I picked up that bad boy and took a bite.... In and instant my icy cold heart, filled with low expectations, was melted.  The burger, bacon, and pepper spread melted in my mouth. I was slapped with the perfect salt/bacon/pickle/spice combination.  Even an hour later my mouth is watering as I reminisce about that flavor.Thinking it couldn't get any better I picked up a crinkle fry, expecting mushy cold fries, and was shocked to find perfectly salted crunchy goodn.  They were so good that o didn't know which to love more.  The burger or the fries.As much as it truly pains me to do it, I have to give the Shake Shake 4 stars.  It's literally a fast food burger joint... but I can't justify going any lower.... that shake was darn good.... bravo Shake Shack.... bravo!",,,
6,Petrina R.,"Brooklyn, NY",116,146,716,3.0,6/28/2018,"I am not a BIG fan of shake shack near my office. The only reason is the line is ridiculously LOOOONNNGGG. It makes no sense that they only had two cashiers and a line outside the door. It's quite frustrating. I was a little disappointed in the Shrom burger (veggie). It's usually very good, but this time it was not hot and was missing its usual flavor. They can't mess up the fries, but I really wish they would change their fries basket. This one is too small for the dollar. If it weren't for the line to the cashier and the slow service they would definitely get 4 or 5 stars, but this time I was not pleased with the service or food.",,,
7,Vanessa V.,"Auburn, WA",13,172,113,4.0,10/15/2018,"Much better than in Texas. Second time trying shake shack. Our first time was in Texas, and we were not impressed. However this time around, we really enjoyed what we ate. I still enjoy inn and out more. But shack stack definitely did not disappoint.",1,,1
8,Cristina G.,"Brooklyn, NY",182,293,616,5.0,4/29/2018,"As someone who has worked nearby for almost 6 years, you would think that I would have reviewed Shake Shack already but I guess I was waiting for a mind-blowing experience, so here it goes:Ordered for the first time in FOREVER using the Shake Shack app (thanks, Mel!) and got to choose my pick-up time. I was torn between the burger and fries (the basic, always on-point go-to) or trying the fried chicken sandwich. My friend assured me that I needed to try it and since I was long overdue, I went ahead and did just that. My order - the fried chicken sandwich with all the topics except for cheese and a generous side of fries because, treat yo'self. Not sure how to put this into words - maybe ground-breaking? Life-changing? Love at first bite? Not sure what even really happened to me but I do know that this sandwich was the bomb dot com, and it was pretty huge too. Did I need the fries? No. I was full with the sandwich alone, but what kind of person skips on fries? NOT ME. This feast of a lunch was just over $10 too which is awesome for NYC prices.Service was right on time and friendly. No complaints here.Will I delete this app ever? Absolutely not.Will I order this again next week even though summer is right around the corner and I should probably get my body right? Yes, yes I will.",1,1,1
9,Anthony R.,"Monroe, NY",0,1,0,5.0,11/10/2018,"This Shake Shack is probably one or if not the best one I've been to. For the amount of people that eat there the service is great, very prompt , little wait from the time for your order. The condiment area is always intact, ketchup , mayo, etc..... Bathroom is very clean and the staff is amazing from the minute you enter til the minute you get your food. Thank you Kadisha from what I see your staff appreciates you and it's always great to see them smiling. It develops a great culture in the work environment.",,,
