,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Dayi T.,"Brooklyn, NY",202,17,14,5.0,10/8/2018,"Holy shit the the menu is EXTENSIVE. You'll get a million different choices, knowing you can't make a ""wrong"" choice. I've tried the breakfast and burger menu so far, and the food has been pretty consistently tasty: filling, flavorful, fresh fruits and veggies. A bit overpriced, but reasonably so. Oh don't order orange juice. No joke, they serve it in shot glasses, no refills. It's a great diner to have a big friends' brunch or late-night dinner outing -- the atmosphere is very old-school and perfect for vivacious youthful conversations. The servers are the buffest I've ever seen. It feels like Cozy has existed since the beginning of America and will never disappear.",,,
1,Christina G.,"Manhattan, New York, NY",110,92,233,2.0,7/5/2018,"Overpriced and okay to subpar food. Come here only if you're close by and no other place is open.Food- 3.25    Taste: 3.5    Presentation: 3Atmosphere/Aesthetic: 3.5Service: 2.5Price/Value: 1.5This place is so ridiculously overpriced, which is my main reason for giving it two stars. Second reason is the slow service. The food is completely average here, no better than fast food. Honestly, some dishes are less appealing than fast food. However, the prices are that of a nice dining restaurant ($6 for a small plate of fries). The interior is neat at first, as it has a retro NYC diner feel. But after a bit, it just feels like a novelty.Maybe come here once, but that's probably all you'd ever need.",1,,
2,Seth B.,"New York, NY",1,17,0,3.0,6/1/2018,"I am glad this diner exists, but that doesn't mean I want to go there very often. It has been around a long time, and definitely retains its old-school vibe. I believe it is open 24hrs, which is nice. The food is kind of irregular. I had a hamburger that tasted as though the meat had been frozen and thawed several times before it was cooked. The eggs are all right. The waitstaff will not win awards for graciousness. The place is a bit overpriced...but the location is convenient.",,,
3,Dominik D.,"Staten Island, NY",191,2087,4888,4.0,9/5/2018,"I liked it here because despite being in a frantically busy neighborhood, this is a sanctuary of calm. The feta burger wasn't half bad either.",,,
4,Rita T.,"San Diego, CA",6,23,63,5.0,6/6/2018,"Came in as customers, left as family! Even though it was a bit out of our way from where we were staying in Manhattan. But this was referred to us by someone to have breakfast there. But we made it for lunch. They have a great selection on their menu. We ordered a variety of foods (5 of us total) I loved their chicken sandwich & soup! And they also had a good kids menu as well. The hostess and staff were so friendly. We also met the BOSS! He was such a great guy & he gave my girls really cool pens that glow. They still use them : ) Thank you guys for your kind service, good food & a memorable chat! XOXO God Bless you all, we'll stop by to visit on our next trip! Love, the San Diego family Can't wait to come by for Breakfast this time!",2,,2
5,Kizzy S.,"Baton Rouge, LA",171,45,37,5.0,7/21/2018,We just popped in this spot for lunch. It was quiet and clean. Nice lil spot with really good service. The burgers were amazing. My friend's burger was not cooked quite as much as she preferred and the server GLADLY took it back and brought out another one for her. I had the French toast Monte Cristo and it was EXCEPTIONAL!!!!! Certainly a spot that I would re-visit!,,,
6,Doug M.,"Saratoga County, NY",29,21,29,5.0,9/27/2018,Grand slam... no really. Good breakfast. Fun banter with the staff. Perfect. Ham egg and cheese was perfectly hard. Coffee cup was never empty.,,,
7,James R.,"Nesconset, NY",229,147,138,3.0,4/9/2018,"Cozy Soup n Burger boasts on the menu that it has been around since 1972.  And I believe them.  It has an old school feel to this place right with the heavy doors when you walk in.  This is a classic NY Diner with the same food as all of the other ""good"" diners in and around the city.   If you want regular, old diner food...you wont be disappointed here.  The waiters take your order on old school pads and scream the orders to the kitchen staff.  Very noisey atmosphere. You get a hand written bill for your check (double check it for accuracy) ...No computers over here! lol My friend is a life long resident of the LES of Manhattan and picked this spot that he went to since a kid.  He likes old school spots like this because he doesnt know better.  He got french toast and I ordered the grilled chicken double decker sandwich.  Just like restaurants back in the day.... a crazy amount of food on the plate but you know that I finished it all.  The portion was huge.  The food was good.  But I have had this same sandwich from Diners all over the area.  When I am in Manhattan I like to eat good stuff.  Not eat at a place I can get the same exact food on Long Island with the same menu items to choose from.  So it wasnt bad by any means....I just wouldnt waste a meal on boring food in this part of the city.  If you want ""comfort"" Diner Food and an old school / nostalgic feel come and check it out.",2,1,1
8,Bret O.,"Brooklyn, Brooklyn, NY",0,1,1,1.0,9/1/2018,"Not vegetarian friendly, all their soups are made with chicken broth, and the waiters don't mention it at all. Overheard a waiter laughing at me for having eaten the soup with meat in it and how im vegetarian. Terrible service overall, i have a meat intolerance.",,,
9,Lynn L.,"New York, NY",12,136,154,5.0,3/16/2018,This place is awesome! My French onion soup and burger was awesome! I love this place!,,,
