,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,2,10/24/2018,228,,"New York, NY",Cynthia P.,523,5.0,186,"My friend and I had some time to kill after a show at Chelsea Piers. I found the Drunken Horse on Yelp. It's a short walk from the train and Chelsea Piers. The restaurant is a narrow space, but seating is comfortable. No one's bumping elbows. The decor is very chic and romantic. It's so chic that it's street sign was a picture of a horse. :-) The bartenders were very friendly. They smiled and conversed with the patrons at the bar. Drunken Horse has the romantic dim lighting for a dinner/drink date. But its servers and patrons are friendly, and it's a great spot to hang out with friends and actually talk to other people. I actually didn't see anyone looking at their phone in this restaurant. They were all happily chatting away, which is rare in New York City.My friend and I had the Flor Brava and Mariposa. They went very well with the Falafel appetizer. We chose this app in particular because it has hummus AND falafel. They're healthy, and they soak up the alcohol. You can't beat that!",1
1,,8/21/2018,11,,"New York, NY",Valentina L.,29,5.0,116,"Neighborhood gem!!!LOVE the service and the cozy atmosphere. Wine selections are amazing and the food is really tasty. I come here with my boyfriend all the time! We always order a bottle of wine, the hummus, the chicken shish entree, and the filet mignon dish. SO DELICIOUS!!! Highly recommend for this place's food, wine, and service!! Top notch.",1
2,,10/28/2018,203,,"Manhattan, NY",Hannah M.,22,4.0,201,"My boyfriend and I have slowly made this our go to neighborhood spot for happy hour or late night drinks. I can't speak for the food, but the pomegranate martini is delicious. Cozy space with window seating or by the fireplace - perfect during the winter months",
3,,9/2/2018,38,,"Fullerton, CA",Nikita P.,148,4.0,216,"This is a great neighborhood bar! Good food, good wine selection, and good music. What more can you ask for? My friend lives around the corner and this is her regular spot for a drink in a low-key environment. Service is great.",
4,1,9/28/2017,149,1,"Lexington, KY",Tiffany W.,122,4.0,57,"Nice quiet place to get a couple drinks in the middle of the day. We ordered the ""cheese cigars"" (kind of like egg rolls stuffed with feta) which were a little weird, but good. The bartender was friendly and let me charge my phone behind the bar.",1
5,,9/8/2018,0,,"Manhattan, NY",James C.,0,5.0,14,"The music last night (Friday) was great--lots of 80's synth pop b-sides, yet the tunes were not too loud to prevent conversation.Additionally, the food was genuinely good and well-made.Unfortunately the menus are on iPads instead of paper, which was weird, but given all the positive stuff above, hey, whatever.Great place; I'll be back!",
6,,7/10/2018,1,,"Brooklyn, NY",Robert R.,0,5.0,6,Nice atmosphere with excellent finger food. Great place to bring a date. The Cheese Cigar is SOOOOO good especially when you dip it in the Labne dip. Great musical playlists playing in the background and friendly staff who care about your enjoyment. If you like Mediterranean and Turkish food you will love this place,2
7,,7/8/2018,0,,"Manhattan, NY",Addison S.,38,4.0,40,"When I find myself in Chelsea I seem to always stop by here. Quiet and comfortable, local art is interesting. Decent selection of wines, vodka selection is small. I've​ yet to eat here but what I have seen go by looks inviting.",1
8,,6/8/2018,217,1,"Manhattan, NY",Natalie M.,15,1.0,57,"Worst restaurant I've been to in awhile. A roach ran across the floor and the staff barely blinked. I told the manager about it and he was completely unapologetic, and actually defensive ""I've worked here six years and never seen a roach"" and acted as though I was lying. I am annoyed that I wasted time and money in this establishment. I hope the health inspector unveils their disgusting roach infestation soon. Wish I could give this place 0 stars.",
9,,6/24/2017,54,,"Seattle, WA",Brad C.,4,5.0,8,"Falls into the ""hidden gem"" category even though it sits clearly in plain sight.  This is a great spot for meeting friends or happy hour, it is small but not cramped.  The service is attentive but not overwhelming.  The selection is broad but not confusing.If you're looking for a place to meet a few friends in an environment that feels more like someone's living room than a Chelsea bar, this is your spot!",1
10,,7/16/2017,62,,"Newark, DE",Sherry J.,1381,4.0,545,"RJ and I stopped here on our walk back to the hotel on July 3rd. What a cute little place, and we easily got a seat at the bar. The bartender made us 2 very strong and very delicious margaritas.  This was a great find.",
11,,7/11/2018,2,,"East Flatbush, NY",Ergülen T.,2,5.0,2,"One of my favorite places in the city since the 2012. The Drunken Horse is a home to me where I always hang out with my friends very often while having my favorite appetizers such as cheese cigar, labneh za'atar, avogannush and hummus with my choice of red or white wine. If you like to be surrounded with paintings and enjoy fire place during cold days in the winter, The Drunken Horse could be your favorite place too...",
12,,9/22/2018,0,,"Deming, NM",Prdram M.,0,2.0,5,"Good service but awful food! The worse Filet mignon in the City! It was dry, chewy and needs some seasoning!",
13,,7/13/2018,320,,"Franklin Square, NY",Allison G.,0,5.0,1,This wine bar has delicious Mediterranean/middle eastern options. I always like to get a bunch of appetizers to share with friends. I highly recommend the cheese cigars. The wine is always delicious as well as the friendly and professional service. The atmosphere is perfect for a relaxing night to catch up with friends or a romantic date.,
14,,6/8/2018,276,,"Sherwood, AR",Gozde G.,3,5.0,5,Leyla was awesome! Great restaurant as well. They have Turkish beer which was amazing.,
