,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,9/5/2018,177,1,"New York, NY",Eugene H.,0.0,5.0,7,"On a quiet Labor Day evening, I stepped into a cool neighborhood restaurant.I started off with a Mimosa and then a Grand Slam burger with a sweet potato salad.For dessert, it was a mini banana cream pie with a dish of vanilla ice cream dripping off the rim.Kitchenette is a straightforward place with friendly wait staff, and their food is of generous proportions served expeditiously from the time you order to the time the dishes hit your table.The atmosphere is relaxed with a capital ""R"". I really got into the minimalist lime green and white walls.For me, the place had a old-style, unpretentious retro flavor that I remember as a kid. It's so relaxing ! Everything they got is straight up good and hearty. I recommend getting a few pastries as well at the front of the door. Just wonderful !",
1,,10/13/2018,113,,"Fairfield, CA",Sherry P.,4,1.0,1,"Ridiculous. Someone from this restaurant called me to never order from them in an outrageously rude way. I ordered food earlier today from seamless, and the estimate delivery time showed a hour wait once I submitted my order. I have conference coming up in 30 mins, so I was worried that I wasn't able to get the food in time. I decided to call them to confirm if the food is being made. They told me there r few orders ahead of me and would like to cancel for me. I said thx. Two mins later, someone called me and started accusing me of wasting their food, because the food is already being delivered, and I was like WTH... Their miscommunication led to my cancellation and now they accused me of wrongdoings. ""Never order food from us, never never order food from us, conversation ends!'' They don't even listen to me and said things very rude. Fine, I will never order from them.",
2,,9/11/2018,0,,"New York, NY",Daniella D.,0,1.0,3,"Poor service, and terrible food. I used to come to the restaurant often and regarded it as having excellent brunches. Not anymore! I ordered a all-protein plate, which consisted of a greasy spinach-cheddar omelette, some weirdly shaped sweet turkey ""sausage"" and stale greasy bacon.Overpriced, understaffed and with poor service in general. Never to return",
3,,8/16/2018,110,,"Manhattan, NY",Ali K.,1311,4.0,239,"Next to Red Rooster, the Kitchenette Uptown is my favorite breakfast brunch place in Harlem. They've been around for 20 years (first in TriBeCa and now in Harlem)Good comfort food, unique shakes (try the strawberry shake which comes in a Mason jar) and hearty omelettes I tried the Turkey sausage Omelet with a salad.  A little bit pricey but they pay a living wage which makes it easier to pay the higher prices for me.The servers are friendly and seem happy.A wee bit loud at times. The 1 train is convenient to take in general to get here.",
4,,11/5/2018,0,,"Manhattan, New York, NY",Dave B.,0,5.0,4,"The lumberjack breakfast is delicious.  I will be honest, a little pricey, but worth it if you're looking to enjoy a wholesome breakfast.P.S. The pancakes rock",
5,1,8/24/2018,122,2,"Manhattan, NY",Keemy U.,197,2.0,103,"This is actually a very cute bakery/ restaurant. It looks very vintage and homey. They need to have the names of the cakes next to the cakes so people can know what they are. Also, the prices should be written somewhere visible. I bought the homemade Oreo and it was not good. It was veryyy dry and hard. The inside cream was very sweet but had no flavor.",
6,,9/20/2018,314,,"Miami, FL",Rolo C.,275,4.0,217,"Nice mix of both country comfort breakfast dishes and some Mexican breakfast classics. Homey atmosphere, crowded as you would expect in NYC. Awesome brewed coffee. Service was professional and relaxed at the same time. Delicious baked goods too. The cheesy grits were amazing, as was the biscuit.",
7,,12/4/2017,475,,"New York, NY",Renee C.,179,4.0,106,"In January 2015, I visited NYC and hung out with some friends; they took me to a restaurant by Columbia and I had one of the best mac n'cheeses of my life. I couldn't remember the name of the place, and I've consistently talked about the place for years.I discovered the place, this place I'm reviewing, and I was so happy! I ordered the Mac n'cheese which is made with four different white cheeses and it was perfect. They also have tons of delicious desserts that I plan on trying. Y'all should definitely go and check it out, excellent comfort food.",1
8,,11/3/2018,0,,"New York, NY",Chanel F.,2,2.0,4,"Came here with my family and honestly wasn't impressed. I ordered the beef stew and it had no flavor it was completely bland. Also, this place is extremely pricey   for the price I at least expect the food to be good. I'm giving two stars because the decor is nice and the server was polite as well.",
9,,11/17/2017,6,,"Sacramento, CA",Molly L.,314,2.0,214,"I was a bit disappointed for the amount I paid and the quality of the food. A friend and I met here for brunch on a Wednesday morning because the other place she had suggested was not yet open. We went in, and the decor is nice and homey. Unfortunately though, the plate I got, the honey sriracha chicken and biscuit was overpriced yet the chicken was dry and really not appetizing at all. The ""honey sriracha"" came in a bottle and it tasted more like Tapatio... Also, the chicken crushed my biscuit, so by the time that I decided to give up on the chicken part of my meal, the biscuit was already drenched in the chicken oil and not really good to eat. The potatoes were also quiet bland and who knows if there was even any seasoning on them. I guess I had high expectations, but in the end, I wish I had just gotten the eggs and biscuit, since you can't go wrong with that. My friend got that and also ended up paying much less. The service was a bit mediocre, since our water was refilled only once. The only bonus to this place is that you get 10% off if you pay in cash. I don't usually have cash, but my friend did and so we did end up getting that. If I did come here again, I would definitely stay away from the honey sriracha chicken biscuit.",1
