,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Dan T.,"Brooklyn, NY",1231,43,56,5.0,11/15/2018,"Michael is freaking awesome! My first time at Bari was extremely fun. He had a great sense of humor and made our visit great. Sorry, this sounds like an airbnb review, but the food was also good too. Surprisingly, was impressed with the bibimbap and pizza. Quinoa in bibimbap - saves me the trip to sweetgreen!!",1,,2
1,Carrie C.,"Brooklyn, NY",533,293,1896,2.0,11/16/2018,"It's unfortunate how underwhelming this restaurant was. Everything was mediocre at best. I had hopes for this place to serve an amazing meal. The menu seemed like pages of foodgasms. I kept telling myself how I would have to come back again to try all the items on the menu but I left highly disappointed and hungry. I thought I had chosen the perfect place to enjoy dinner and catch up with my friends. I left embarrassed and unsatisfied. The best thing on their menu is probably their soy garlic wings but they give you so little for the price you pay. The Uni Risotto was the most disappointing. The risotto just tasted wrong in so many ways and the ingredients and flavors were just not mixing on the palette. Kudos to my friends that stuffed it down quietly so I won't feel regretful for ordering it. Bari's favorite pasta was just ordinary. The pasta comes comes in a very small portion of linguine, bulgogi and foie gras. Not memorable at all. The shishito pepper side came with only four pieces.The drinks were so watered down and flat. I question if there's any alcohol in the there. Another disappointing thing? Their mule does not come in a tip cup. What?Overall, the service was good. Our server was sweet, and friendly. I couldn't bear to tell her how awful the meal was.  The restaurant itself was beautiful but the food and cocktails seriously falls short.",2,2,
2,Belle L.,"New York, NY",174,252,301,4.0,11/15/2018,"I came here last night after my boyfriend made a reservation to celebrate a new job offer. We made the reservation for 6 PM and when we arrived there was a group at the bar and we were the only ones seated in the main dining area. The waiter was very friendly and talkative and had great recommendations to what my boyfriend should order.Once we sat down and wanted to order the Happy Hour food menu, our waiter informed us that we would have to sit at the bar in order to receive that. (Why wasn't this listed anywhere on the website to begin with?) This part left a bad taste in my mouth since I was really looking forward to the Happy Hour prices and considering it was for a celebration, I did not want to move to the bar area in comparison to the booths. I ordered the lime fizz drink whereas my boyfriend ordered the passion fruit.Let's move on to the food. We decided to order the fish sashimi which came out relatively fast and I did enjoy the flavors and taste to it. I decided to order the Uni Bi Bim Bap and my boyfriend ordered the Kimchi Fried Rice and per our waiter's choice went with crispy bacon.Once our food arrived, I was surprised with the portions. Considering the price we paid for the dishes, it was relatively small. When my Uni Bi Bim Bap came, I was also surprised. It looked nothing like a Bi Bim Bap and sadly, I was disappointed. I quickly devoured my small portion and waited until my boyfriend finished his. From the minute we got seated to when we left was about 30 minutes. The waiter probably noticed my disappointment and quickly brought out our check.The only reason why I'm giving this restaurant 4 stars is because the waiter was extremely friendly and understanding despite my disappointment.",1,1,2
3,Kunal T.,"New York, NY",308,206,181,5.0,11/12/2018,"The Bari is such a gem in East Village! I walked in and the ambiance is amazing high ceilings, booths across the wall, and the perfect ambiance for any occasion. For the menu I would recommend the seabass, pork belly, Wagyu Beed Carpaccio, The Bari Noodles (MUSTTT TRYYYYY), Seafood Rice Cakes and then top it all of with the Season and Cream Dessert. If you are going with a small group you have to try the Bari Noodles thats what they're famous for and it will leave you with a smile. I would recommend going during happy hour time - you are getting every 40-50% off and old fashioned drinks are only $8. I def want to go back and try the other items. Would highly recommend it for a date or just for a large group looking to catch up.",1,,1
4,Racheal D.,"Brooklyn, NY",625,217,447,4.0,10/21/2018,"I am always down to eat Korean food and stumbled upon The Bari on Yelp and decided to give it a try. I made a reservation for 2 and arrived promptly. We were seated quickly but soon found out if we wanted to order from the happy hour menu, we had to sit by the bar so we switched seats (not a big deal) - IF YOU ARE ORDERING FROM THE HAPPY HOUR MENU, ASK THE HOST TO SIT YOU BY THE BAR (pretty small area though).We ordered 12 oysters ($12) and a plate of pork belly ($7) from the happy hour menu. The oysters were pretty good but very small in size. The pork belly had a very interesting sauce on top and it was really good!I ordered the Truffle Mushroom Risotto ($20) as entree. The portion is small so beware! The dish however was super flavorful. The truffle flavor was definitely strong! My friend ordered the Seafood Udon ($20). This came in a soup form with shrimps, claims, mussels, and calamaris. This was very flavorful as well.I really like the atmosphere of this restaurant - very romantic and smooth sort of feel. The restaurant itself is very spacious too. The bathrooms are extremely clean and BIG. I have no complaints about the service here either - they seem pretty attentive and made sure our glasses are always full with water.I will definitely be back to try other items on their menu!",3,,2
5,Elisa H.,"New York, NY",1674,521,981,5.0,10/7/2018,"The entrance and foyer is not telling of what aesthetics lied beyond. Right away I am taken aback by the height of the pillars in a long vacuous dining room neutrally set in soft grey, white and marble. To the immediate left, the dining is made into semi private, arched booths versus vertical arrangements of tables to the right. Distended from above were clusters of giant balls of light that gave modern whimsy to clean minimalism. I was seated right away to my choosing of a booth. Even though attention was minutely, I felt like a small child in a big factory because the booths were logically designed for 6-8 people. I elected ""the missing link"" cocktail. It really was the missing link to my ""arsenal"" of boutique cocktails. So prettily layered with a twig of smoked thyme, I didn't know if I wanted to spoon it or drink it. That doesn't matter because it was so.dam.good. I'd almost forgot it's fourteen dollars. Then came ""the Charlie Brown"" that looked like a pumpkin parfait and tasted if it indeed had a baby with Bulleit. I think Dan, the bartender must know a thing or two about cocktails. We sampled their spicy wings insisted upon by Jay, Bari's GM whose casual and soft demeanor made him an instant hit at our table. The wings were plump and crisp, dressed with a perfect amount of sweet garlic soy sauce boasting a spice level that a spicy food lover must respect. You got me at ""s.p.i.c.y.w.i.n.g.s."" B. Then came the game-changer. The Bulgogi toast. I cannot say enough. It's a twist on a classic in the most salivating, satiating way. If you enjoy K-bbq meats and have asked yourself why it took this long for them to come up with avocado toast- you have to get this. The katsudon was generous but lacked citrous and sweet  sauce. Yes the egg slurry and pork was cooked perfectly but I just needed something... more. Perhaps the first 2 courses set the bar way high. Jay presented us with a wagyu carpaccio in shoyu. It was melt in your mouth tender with a healthy dose of olive oil and lemon juice. Sliced impossibly thin, it was akin to eating mouthfuls of meat flavored cotton candy. Now if only someone can invent a machine to do that I can see a line out the door. By virtue of the friendliest staff in all of Noho- Lenny, chef de cuisine whom we also met, would not let us leave without quenching our sweet tooth. Jay educated us about ""gangjeong"" traditional Korean sweets that inspired their take on black sesame nut brittle with fresh whipped cream, strawberries, almonds and dried cranberries. Not my thing because I am a (chocolate) cake devotee but we definitely appreciated the concept and without a doubt, the hospitality. So The Bari is a little known gem (for now) in the jungle that is the NYC restaurant scene. Go and enjoy the ambiance, the food, and the incredible service from the top guy to the delightful bar if you can find it. If you blink, you might miss it.",7,3,9
6,Patricia C.,"Manhattan, NY",133,255,1297,2.0,9/14/2018,"Space is beautiful, service is impeccable, but what they really need to work on is their food. I feel like the menu is confused, and it might be better for them to either do a complete fusion menu, or stick to one cuisine. I hear they even serve omakase?We were there to celebrate a birthday so it was pretty disappointing when the food wasn't that great. We were so excited to see so much uni, truffle, and foie gras on the menu but there were only a few standout dishes, these are what we tried:Plum Ginger Octopus $18 (golden beets, pickled radish, mango and onion)Yum, this was cooked really well - octopus was nice and tender. The presentation was also really pretty.Hamachi Sashimi with Spicy Ponzu $18 (radish, jalapeno, homemade gochujang sauce)Not bad, but nothing special. Pretty standard sashimi/ceviche dish. I would spend $18 on something else.Bari Pasta $26 (bulgogi, seared and diced foie gras)This is what everyone raves about and I have to say this was pretty delicious! The only downfall is that this was rather a small portion for $26. If it's an entree, it should be entree size. This is not as creamy as I imagined it to be, but it might be a good thing as sometimes foie gras items tend to be overly heavy. This, you can eat a lot of!Bulgogi Truffle Udon $23 (truffle pate, bokchoy, mushroom)To be honest, I don't quite remember this dish...which probably goes to show how much I liked it. If you want udon, go to tsurutontan!Braised Short Rib $34 (honey-soy braised galbi, shiitake, carrot, roasted chestnut)Meh, this was not tender enough...I honestly have had better in one of those Korean deli buffets.Cauliflower Steak $22 (cajun spiced cauliflower with grilled brussels sprouts and broccoli, orange miso aioli and mango puree)This was the worst dish we got. Nothing was cooked nor seasoned properly. The brussels sprouts were so underdone that it was so hard to bit into. The aioli and puree also didn't go very well with the vegetables...Uni Risotto $30 (arborio rice & farro duet, california uni, black tobiko, white truffle oil)This had so much potential to be an amazing dish. I don't think the use of farro was a good idea... it made the dish quite bland and not creamy/rich/warm, which is exactly what you would expect from the ingredients. I would much rather them have a nicely cooked risotto with some puffed farro on top. Looks like a big portion in pictures, but it's actually not in person :( There was also literally only one long piece of uni on there (or maybe 2...but not enough for $30!!!)...sighThey have such a beautiful big space, I hope their food can improve to match it!",3,,
7,Juey W.,"Brooklyn, NY",11,19,44,1.0,10/15/2018,"The Bari is not the place to go if you're looking to a good night out over good food and drinks with your friends. Thanks for ruining my best friend's birthday, Michael.  Now, this is not a bias review over some personal vendetta against our server Michael even though his service towards our party factors in leading to this review, this is solely my own personal opinion regarding this establishment.I really wanted to like this place, it has all of the qualities of  a modernesque boutique restaurant; marble tables, hanging chandelier lighting, plants and all. Props to their interior designer/contractor. Their menu offers what all the foodies drool and dream of, truffle, wagyu, key items that would bait people to come out of their caves just to try. However all of this is just a sham. Going forward, they have a wide menu selection. Offering Korean American fusion cuisine along with some sushi. Out of all the dishes shared amongst us. We all agreed the only item we liked was the Crab Truffle Cut Roll. Think an avocado cucumber roll topped with canned blue crab and a tiny pinch of truffle. $19 a pop. Basically a fancier California roll. Now, that's a classic. We tried their uni bibimbap and we came to a consensus that Barn Joo's was much better in comparison. Bari's Uni bibimbap has multicolor tobiko, seaweed rice and two pieces of uni. Why call it a bibimbap and not a uni rice bowl? Traditional bibimbap has varietal vegetables (seasoned/pickled) mixed in with the rice. The Bari's version was bland and I didn't find any pickled root vegetables in there as stated in their menu. The Bari Pasta was too heavily creamed which overpowers any foie gras in that pasta, if any. the ""bulgogi"" beef in there was too tough. Think overcooked sliced beef in shabu shabu/ hotpot.The Wagyu Beef Katsu was acceptable at best. The crust was falling apart from the Katsu, and the wagyu did not melt in the mouth which made me doubtful if it was even wagyu.The Herb Roasted Bone Marrow, was roasted to the point in which what they really served us was two pieces of bone topped with kimchi to disguise the missing marrow . We were trying so hard to scrape for marrow and couldn't find any. The sour dough was not even toasted or warmed which did not pair well with the kimchi. The combination was just off.If the service was a-okay and we had a good time, maybe we wouldn't feel like the food was as horrendous. A couple drinks down, and I wouldn't even pay as close attention to food details. But the service was just as horrendous. Allow me to elaborate.Forget the sarcastic attitude the server had towards our party during the duration of our dining because he has ""other tables to tend to"". As if we were not as equivalent to his other tables. Forget the server charging us for desserts we did not order for the birthday girl. No big deal. We'll pay. At that point we just wanted to get out of this disastrous place. They had the audacity to include 20% gratuity in a new bill for the ""phenomenal"" service AFTER the fact we all paid and signed our bills and was planning to leave average 15% cash tip for this shit hole. Poor excuse was they forgot to include the 20% for parties of 6 and over which is their restaurant policy. I questioned the manager where is it that it stated on their menus nor anywhere at the restaurant made be known to all their guests/diners about this policy. The manager nodded and agreed it is not made known to their guests. As a restauranteur myself, I would never treat my guests in such a shamful way. You can not enforce a rule that is unstated. Best of luck, the Bari.",5,,1
8,Camille P.,"Bergenfield, NJ",0,5,2,2.0,11/16/2018,"The food was delicious and came out considerably fast. But the waiter messed up and served us the wrong order. The waiter apologized and it's understandable that mistakes can be made. However, it took another 20 minutes after my friends entrée came out (her food was already finished before I got mine) and there was nothing complimentary offered for the inconvenience which I think is unusual especially for an upscale restaurant. We asked about what they did with the wrong order they served our table, and they said they threw it away.  Wasteful.",,,
9,Becky S.,"Auraria, Denver, CO",65,83,217,4.0,10/12/2018,"Cute ambiance! I loved all the furnishing in the store! Came in for a very late bite so there wasn't a wait and we got served right away. We ordered the kimchi bone marrow and the bulgogi pasta. The  pasta was a very small portion but full of flavor. It was was my favorite dish. I love bone marrow but I wish there was something to offset the very savory and heavy taste. Like jam to make it sweet and savory or some kind of pickle to cleanse the palate. I love the kimchi bone marrow concept tho, Defiantly different than other places.",1,1,1
