,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Bradley S.,"Phoenix, AZ",199,35,31,4.0,9/29/2018,"Hard to find, just a door with a number on it, but friendly staff and a nice way to dodge the 10-15 drinks of the local hotels and restaurants.  2-4-1 happy hours at 8 bucks a drink really helps cut the expense of the city.",,,
1,Phil R.,"New York, NY",0,1,0,1.0,2/2/2018,"I rarely ever write reviews, but I have never been treated so poorly as I have tonight. I have gone to Barracuda for years; countless shows, countless happy hours. This was home away from home and I never stopped for a second to recommend to it to anyone new to or visiting New York.I was denied entry for being ""intoxicated"". Beside the point that I wasn't and I was given multiple additional excuses for being denied entry such as ""swaying"" (find me a gay who doesn't sway), I was refused time to talk honestly with a manager who basically said that the bouncers could do whatever they wanted, even though I have been a loyal patron for years, and now I'm done. I will never go back to Barracuda, and this upsets me greatly because it used to be one of my favorite places and somewhere I always thought of as my home away from home.",4,2,1
2,Javy R.,"Flushing, NY",2,1,0,1.0,8/30/2018,"RUN while you still can! We came here around 2:30am on a Wednesday night, and it was basically empty. We were approached by this man with angry-looking, arched eyebrows as sharp as daggers and rock solid slicked hair. Well I'll be! It was Joshua McKinley, from Project Runway and two All Stars seasons, who I guess works as a bartender there? As a longtime fan of the show, I expressed my genuine excitement and told him how much I loved him and his designs on the show. I don't know if he's so cynical of his time on the show that he thought I was being sarcastic, or just ashamed of being sighted, but suddenly he's kicking me out. I was confused... why am I being escorted out by this bouncer, budget Action Bronson? He was in on it, telling us he was on All Stars. Uh, okay? Needless to say, I'm not going back, and if Mr McKinley wants to work somewhere where nobody will ever know his name, he should try a department store instead. Xoxo",,1,
3,Gabriela M.,"New York, NY",11,10,5,1.0,6/22/2018,"AVOID THIS PLACE. Josh the bartender is an aggressive pathological psychopath. My covered with a napkin and $15 paid for drink was removed from the bar when I complained I got my drink back from someone at the bar but when my friend told me he saw them pour ginger ale and tonic in my drink rather than replace it with what I paid $15 for, we complained and josh yelled at me and my friend, snatched AND scratched the drink from my hand and threw $10 at my friends head AND TOLD US TO LEAVE BECAUSE WE DIDNT TRUST HIS POUR. I'm sorry, if I'm watching you pour me a cheap ass drink when I originally paid extra for a real drink I think I have the right to complain. DO NOT COME HERE IF YOU WANT TO BE TREATED LIKE SHIT SCRAPS BY SOME ASSHOLE WHO CLEARLY PATHOLOGICALLY LIES AND HAS NO REMORSE WHATSOEVER.",,,
4,Jace H.,"New York, NY",88,45,17,1.0,2/23/2018,Total dive bar and kind of a dump. Very unclean. The bartenders were absolutely rude and after standing at the bar for 15 minutes being completely ignored I decided to leave. I definitely would not recommend or be returning to this dump.,2,,
5,B. M.,"Brooklyn, NY",12,104,1,3.0,5/2/2018,"Last weekend, I visited this bar to meet up with a couple of friends for cocktails and the music. It was fairly good. The bartenders were attentive however I have had better cocktails before. The place itself is not overtly fancy. It is a standard bar. The restroom was clean and well lit. Overall, it was a pleasant visit.",,,
6,Rick F.,"Atlanta, GA",0,3,0,1.0,5/5/2018,"Chelsea boys are still alive and well, Only they aspire to be bros now.  Super clicky.  Think Mean Girls insecure.  Some Late night bartenders mirror the crowd.  Early evening bartenders are very nice.",,,
7,Kirkland G.,"Brooklyn, NY",68,264,169,2.0,1/28/2017,"""Red lights in the basement"".This bar is ok. I thought inside was kind of cute, with an interesting seating arrangement towards the back with the usual random gay video clips played on a projector screen. I didn't drink but my friend said his drink wasn't made well. I appreciated the older dance music they were playing throughout. Crowd leaned slightly younger than I excepted, like late 20's to early 30's. If my review is lacking in panache it's because there isn't really much to make this place stand out.",1,1,
8,Edwin Z.,"Manhattan, NY",149,35,4,2.0,3/12/2017,Went there for Wednesday night and Saturday night with friends.  good: bartenders are friendly. good location.bad: full of attitudes. Most patrons are 30-something pretentious white cis gay men. Asian-unfriendly.,3,,
9,Scott L.,"New York, NY",5000,2295,4006,3.0,1/29/2016,"It's the door with the red light, my friend advised.As we walked down a dark picturesque street downtown.   ""It's buy one get one free for happy hour until 9pm, but you have to save your receipt."" She said with some enthusiasm. I was skeptical if barracuda had outlived its hey day, having not heard much buzz about it in recent times from my friends.The place was dark except for a red glow and vacant except for the bar top which provided a sort of mysterious borderline eerie early 80s quiet calm, with at least one cute boy sitting on his stool ass out in a way that advertised.$8 drinks translated into $4 with the happy hour discount, the bar patrons and muscular tattooed bartender were neighborhood friendly and the bars unprentitous artsy style slightly elevated its dive bar status.Barracuda might be under the radar, which comes as a bonus, especially if you can catch the buy one get one happy hour.  The sniff of a more lively and scandalous past was evident, but barracudas flame still glows.",16,9,14
10,Aimee E.,"Lyndhurst, NJ",0,1,0,1.0,2/18/2018,"Bar is okay. Bartender is nasty and unwelcoming. The ""manager"" is even worse. Don't even waste your time at this bar",2,,
11,Arturo L.,"Chicago, IL",99,3,0,1.0,11/5/2017,It's fucking freezing in here!!!!!!!!!! Even the performers mentioned it while doing their number!!!! Holy Box Spring was amazing!!!,,,
12,greg w.,"New York, NY",16,412,1,2.0,4/15/2018,I am bummed to have to do this 2... The reason for the 2 is only because of the Rude bouncer.  He is more concerned about handing out dog bones than doing his job.  He's so rude and hopefully they get rid of him because it's really not necessary.  Won't be back until they get someone else and would be happy to change my review to a 5 when he's gone.  The place itself is a lot of fun and the rest of the employees are very nice.,,,
