,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Chris L.,"Elmhurst, NY",107,12,33,5.0,9/15/2018,"Had a great experience, the bar service was excellent both GUS and STEVEN gave the best customer service, had the cocktail drink called THE HARMONICADeep Eddy Ruby Red Grapefruit Vodka, Pineapple & Honey was very good!For Appetizers  - had EDGEHILL POUTINETater Tots, Smoked Sausage & Pimento Cheese, this was beyond delicious the sausage were juicy and spicy and well prepared too 3/4 of it Home and had for breakfast the next morning and loved it even more!Live Music - heard both bands First was CC & The Boys they were great and glad got the chance to enjoy their music. The second band was Meg Farrel & Friends, the lead singer reminded me of Loretta and Linda very classic country it was such a great treat!Recommend this place for sure and I'll be back a few times for sure!",1,,1
1,Adam B.,"Newport News, VA",444,520,22,4.0,6/6/2018,"I'm so glad NYC has a venue like this in the heart of Manhattan. I had tickets to see Lee Roy Parnell, and I was surprised the upstairs venue was only about a third full. I took a seat by myself and drank a couple of Blue Point toasted lagers. Credit to them for having this beer on draft. I also had smoked wings for an appetizer, and I could really sense the strong smoke flavor. These are some messy wings, with a bold, heavy BBQ sauce. But they are still really good. If you're going to eat here, I'd recommend getting some kind of smoked meat, whether it's wings, ribs, etc. After the show was over, I went downstairs to Floors 2/3. They had a cover band called Nashville Attitude who would play 3-4 songs live, then they'd take a break and a few country videos from past and present would play on the monitors. I drank the Broadway to Broadway, which is basically sweet tea vodka and lemon vodka with regular iced tea and lemon. And folks, these aren't cheap cocktails, everything is $16. Thankfully, because I had purchased a ticket for the upstairs show, I got a 20 percent discount.The merchandise is pretty good, nothing that really knocked me out, but the management is doing a good job at making the OCS feel as authentic as possible.",1,1,1
2,Joe R.,"Chatham, NJ",0,25,0,2.0,5/30/2018,The only real positive about our experience at Opry City Stage was the decor and overall vibe of the restaurant.  The two stars is for the food.  We would've had a better meal at Pret a Manger for 1/3 of the price.  The chicken fingers and pulled pork tasted like shop rite brands.  Very disappointing.,,,
3,Corinne B.,"Hoboken, NJ",314,123,196,5.0,9/27/2018,"This is an excellent venue/restaurant/bar! I recently went here for a birthday party and it was such a great time. There was plenty of room for us to have a large table as the restaurant is many floors. It was a Tuesday night, and there was live country music to listen to, sing-along, and even dance! I thoroughly enjoyed the brisket entrée, the sweet tea drink with alcohol, and I would definitely definitely recommend the monkey bread for dessert. They brought the monkey bread out at the end of the meal with sparklers for our friends birthday, it was an excellent surprise and fun all around. The Opry is true to theme. We actually dressed up in Western attire for this party, though that would not be necessary for us to eat there. As the location is in Time Square, it is very easily accessible from public transportation such as port authority, and Grand Central, and the subways.",,,1
4,FakeFoodBabyNY C.,"Brooklyn, NY",402,515,1149,4.0,9/16/2018,$4 beers during #happy hour. Good free live music. It's a good place to drink if you're stuck in Times Square for some reason during the hours of 4-7pm. The place feels a lot like a Hard Rock Cafe. I was expecting it to look old school country. I don't think this place is going to last long. #Come while it still exists ...but only during the hours of 4-7pm.,1,1,2
5,Trevor M.,"Manhattan, New York, NY",5,176,260,4.0,2/11/2018,"Definitely the place to try if you're into southern comfort food and country music.The fried chicken sandwich, pulled pork, cheese spread on a biscuit, sausage gumbo, sausage on a biscuit, and mini salmon toast were all delicious. The fried chicken sandwich particularly was my favorite and had quite a spicy kick as well. The way the venue is set up gives every table a great view of the stage no matter which floor you're sitting on and the live country band was solid. The only real downside is that the place is located outside Times Square and the prices certainly reflect it.",2,,
6,Alina V.,"New York, NY",237,246,591,4.0,2/17/2018,"I had a chance to come here for a yelp event to check out the space and sample their food and I had a really great time. The space is quite large with multiple floors overlooking a stage. They have country singers performing every now and then and in between performances they play country music with the music videos accompanying them on large projector screens. We had the chance to sample their house wines, the gumbo, the pulled pork sandwiches, the crispy chicken sandwiches, biscuits with sausage cheese and gravy, small bites of salmon and cream cheese on toasted bread, as well as a selection of their desserts. Everything was very good and overall I had a really good time. The service also was very friendly and great explaining what each dish was! I had a chance to glance at their sit down dinner menu and it's definitely on the pricy side but I guess your paying for the performance with that. Definitely a spot to check out nonetheless and enjoy a night of country music!",1,,
7,Felicia M.,"Queens, NY",169,228,227,4.0,12/22/2017,"Popped in here to check it out last Saturday and as figured it was crowded! I was pleasantly surprised with the venue it has a full kitchen and bar, two levels of seating, bar seats, a stage for performances, and TVs playing well country of course! The main room isn't big but the high ceiling makes it look huge, but to be honest, the setup isn't good. There were a ton of people waiting to be seated standing outside the main room and on the steps and since there is no standing room at the bar. They packed the room with tables which gives you no room to stand and drink at the bar, I was constantly bumping into the tables, servers, and people. They either need to get rid of the tables where the bar is or push some of them down further so people can have a drink while they wait like most restaurants allow. There was a live band playing classics like Geoge Jones, but there were tables on what looked like a dance floor so if you wanted to get up and share a dance with your cowboy you couldn't, not sure if those tables get moved after a certain time, since it was around 7:30 when I was there. Overall I think it's a cool place very different for NYC, so I hope it works out, especially if they start bringing in some known singers/bands. Can't wait to see how this place does, just be prepared for a wait if you want to eat!",2,,
8,Jason G.,"Astoria, New York, NY",0,7,0,5.0,10/3/2018,"I had so much fun at Opry City Stage. My wife and I left the kids behind for a date night and it was Tuesday Two-Step Night. We had dance lessons during the band's break and then would go back and eat and drink. After we were done eating, we danced to the band. It was an experience that we couldn't have anywhere else in NYC. The food was also great and the staff was friendly. Here is a review I wrote about the restaurant: thejasongreene.com/2018/…",,,
9,Joseph S.,"Chicago, IL",172,182,235,5.0,2/9/2018,"If you want a feel of the south, that's your spot!Located in midtown, Huge space, multiple levels, Great music, live bands, Great drinks and some really good food.For 2 or 3 hours, you'll feel like you're in Nashville, enjoying some country music and eating southern food.The staff is very friendly, and provide a quick service.I really recommend this spot for a fun date night or fun night out with a bunch of friends who really want to enjoy some good music and good food.",,,
