,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,7,11/6/2018,1167,2,"New York, NY",Joy G.,153,4.0,786,"The 3.5 star rating is a little surprising since I thought Burger & Barrel was firing on all fronts. Including the playlist - B&B had the 90s hits locked down. If there's going to be music blasting at higher than preferable decibels, it may as well be old school Britney. And while the outside might look a little like a generic suburban chain (sorry), I thought the food was outstanding. I'm always a little nervous proposing a place to eat because the odds are good that someone is going to secretly hate it but everyone was pretty satisfied (I think). I tried to pick a place where the menu had something for both people who love veggies (me) and diehard burger fans (everyone else I was with). I also couldn't leave without trying the chicken lollipops. Not a lot of meat on each lollipop but if you're into saucy wings, you'd like these. I absolutely loved my salad, so much so that I'm looking to recreate it in my kitchen. The grilled avocado paired with beets, broccoli, quinoa, and almond were sublime. The rosemary tater tots were also delicious but I was too bowled over by the salad. We had two different waitresses but both were very friendly and swapped out two flat Cokes in a row. Would definitely come back if I were in the SoHo/Nolita area.",7
1,,10/6/2018,22,,"Queens, NY",Dizzy G.,206,5.0,54,"Burger & Barrel is one of those rare places in New York that makes a well balanced and flavored burger. Both the Double Barrel and Bash were phenomenal. While I ordered my Bash sans bread, and my date ordered the Double Barrel in all its glory. Both of us were incredibly satisfied and satiated. I highly recommend going!",1
2,2,9/28/2018,208,,"Boston, MA",Collette S.,160,3.0,241,"A pretty average dining experience. Not disappointing, not super special, just a solid meal. We came to Burger & Barrel for dinner on a Friday night with friends as they are said to have one of the best burgers in NYC, the Bash Burger (caramelized onion & bacon jam, pickles, american cheese, secret sauce, fries).  The price tag is about $20 for the burger, which my friends did seam to enjoy. I had the ricotta and Spinach Ravioli ($22) which was just OK.  It's served with a red tomato sauce, and does have a healthy amount of raviolis, but there was nothing too different or unique about the dish.  We enjoyed the Guacamole appetizer to start, along with the Ricotta Toast (kumquat marmalade, crispy rosemary, chili flakes, candied hazelnuts, country bread) which was definitely the most favorite thing I ate here! Highly recommend. Overall the atmosphere was cool and the service was good.  The prices seem a little high, likely because it is on Houston street and a lot of tourists come here to eat because of the location to Soho shopping.",2
3,8,9/19/2018,690,2,"Somerset, NJ",Chris M.,2270,5.0,273,"I wasn't 100% sold on the five stars until the bartender came over with the Irish coffee milkshake consisting of Lavazza coffee, ice cream, Baileys and Jameson. Decided to go with the bacon bash Burger that was just immaculately amazing. Not only did I finish it with insects, but he onion rings they topped with it, once thrown on to the Burger, where the flakiest and crispiest and seemingly least greasiest onion rings I've ever had. Service and ambiance are simple in all the best ways. A friendly staff that doesn't have to ask too many questions, they get you, and politely wait for a sentence to end to jump in for orders or refills. This is a great place to get close to a new person, enjoy a conversation with top notch food and service. Highly recommend for your next date night.",6
4,,"8/11/2018
            





Updated review",21,,"Bronx, Bronx, NY",Shanita M.,74,5.0,42,So it is official this place earned all 5 stars and then some......so I finally went back and tried the bruger....and it was so worth it.......But what makes this place great is the staff....I went in a little before 6:30pm and asked the hostess was it possible for me to be out before 8 because I had tickets to a play......she assured me it was no problem........so once I was seated I asked for Mari.....the bartender I spoke about in my previous review ....but she was not at work.....I explained to my waitress I had gone in for the drink she makes......well....these people were so attentive they even texted Mari to ask her for the recipe......when the manager realized they lacked ingredients she actually went out and bought everything needed for the cocktail.....and I must say Jasmine the bartender got the drink spot on...Customer Service means everything to me.....and it is a plus the burger is good and they make great cocktails.......The spot is not overly expensive but cost more than your average burger but more than worth it....,1
5,2,9/17/2018,839,,"New York, NY",Anne R.,5141,4.0,445,Solid 4 stars for Happy Hour Bash Burger + Beer (or Wine) special for $15 if you can grab a seat at the bar area before it fills up around 6:30.  Other happy hour eats worth the bite are the Chicken Buffalo Lollipops and Grilled Shishito Peppers.,1
6,,3/4/2018,74,,"New York, NY",Teresa L.,2624,4.0,347,"Came across this restaurant on Yelp as we were looking for a brunch place in Soho. Made a reservation for a group of five people on a Sunday. Pretty spacious and not too crowded.While we were waiting for our food which didn't really take long to come, we were surprised to be served with a plate of mini blueberry coffee muffins on the house. That was very generous and sweet of them and the muffins were yummy. Since this is a burger place, most of us ordered burgers. Everyone raved about the Bash burger and it did not disappoint. Got medium rare and it was very juicy. It came with fries which were pretty good. The B.E.C. Burger and the Black bean veggie burgers were also decent.I ordered the avocado toast since I wasn't too hungry; however, they gave me the breakfast bowl instead. Informed the waitress about the mistake and she quickly apologized and brought out the right dish. Great service and good brunch spot. Prices maybe a bit higher but it's convenient if you need to find a place in the hood.",1
7,1,7/7/2018,14,,"Longmont, CO",Mary L.,59,4.0,76,"Great place to eat, drink and relax after shopping in Soho. My veggie burger was good and fresh. It maybe had a little too much of a seasoning...maybe smoked paprika?  I also had a wonderful dry rose. My daughter had the burger with the little extra onion rings and ate half before I could even get a photo. She likes her burgers medium well to well and it was cooked perfect and still juicy. Server was attentive and friendly.  Can't go wrong here!",1
8,,1/17/2018,301,,"New York, NY",Patrick N.,789,3.0,236,"We came here after watching a movie at Angelika Film center. This was directly across from it, and we had cravings for burgers. The decor was classy with a nice wine list for a burger joint. - bash burger: juicy and perfectly done. I did question how the onion rings fit with the burger. The onion rings was too greasy. The fries were subpar -- they were too dry. - Kobe sliders: had great expectation for these two sliders. But they were disappointing. The bun was hard and the meat was uninspiring.- artichoke crab dip: too salty. The dip didn't have artichoke taste and we only found 3 pieces of artichoke. The chips were overfried.  On top of that the music was pretty bad. They were playing 90s pop music. Tldr; the burger and wine were good, but the rest were subpar.",1
9,3,"5/29/2018
            





Updated review",3,,"Jamaica, NY",Paul G.,234,5.0,205,Food was really good got the seasonal collins cocktail which was awesome and i got the bash burger which was amazing as well! I you love good cocktails and delicious burgers definitely swing by here!!,2
10,2,"11/20/2017
            





Updated review",74,,"South Orange, NJ",Ben D.,1310,5.0,203,"Like a fine wine, this spot only gets better with time.  Flavors are still exploding out of this kitchen like they were a few years back but the stakes have been raised.  Chicken lollipops are as good at they were on day one but joining the party are the grilled blue point oysters with hot sauce butter, lemon and parsley.  These things are the closest NYC will ever come to New Orleans type flavor and are a must have!  The 8 hour roasted prime rib (served nightly a la carte)  does not disappoint, excellent crust surrounding this cut, served with a horseradish cream that you can't stop using.  Special shout out to the truffle burger.  Phenomenal flavor on the aged beef patty and the shaved truffles puts this masterpiece over the top.",2
11,,11/2/2018,266,,"Bryn Mawr, PA",Victoria K.,18,5.0,2,"Great drinks. Great staff. One bar tender in particular went above and beyond to show me compassion in a difficult time. Mari/Marie, thank you so much. Your kindness went so much farther than you know.",
