,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,11/14/2018,0,,"TriBeCa, Manhattan, NY",Jaime N.,0.0,5.0,16,My friends and I had a great time at ABC. We were celebrating our friend's birthday and very much enjoyed it. The atmosphere was classy and clean and the food was delicious! We tried various things of which the following were definitely memorable. A great place to get with large group of friends - we will be back!* crab toast* main lobster* strozzapreti* broccoli rabe* black sea bass,
1,,11/17/2018,110,,"University of Texas at Austin, Austin, TX",Joanna L.,0.0,2.0,32,"Food was decent, but nothing really makes me want to go back. My friends and I shared a cheese plate as an appetizer and I had the roasted monkfish as my entree. The food by itself probably deserved three stars, but the service that we got pushed the review back to two stars. Really not much to say, but Yelp's auto-review suggestion of two stars pretty much sums it up: ""Meh, I've experienced better"" was exactly how I felt about ABC Kitchen.",1
2,,"11/9/2018
            





Updated review",293,,"Las Vegas, NV",Mal C.,18,3.0,179,"The food is still delicious and the bussing staff was wonderful, but I extend a 3 star rating because of the waiter that our table had. The waiter was rude from the first encounter. We had a five year old in the group, but he was behaving well and there was no reason to approach us sideways. We decided to share food and when a couple of plates were cleared, a busser visited to remove them. We continued to stack empty plates on the side of our table in order to make space and avoid a mess for our little one. Then, the waiter came and said we don't clear the table until everyone is finished, but in this case I will take them. I live in Las Vegas and hearing this instead of ""how is everything"" and simply removing the items was ridiculous. I felt like we were assumed to not belong in the restaurant, even though we caused no scene or trouble. While I thoroughly enjoyed my experience in 2016, I was disappointed this visit. Of the food we had, the crab toast was the best. Other items were good but not memorable. Our least favorite was the broccoli rabe. The chili was overpowering and the flavor combo was not appealing.",
3,,11/5/2018,12,,"Manhattan, NY",Valerie N.,399,4.0,324,"Strong 4.5 stars! Came in for brunch and reservations were easy to get. The ambiance is lovely and upscale, but not stuffy. I loved the decor with the exposed wood ceiling and the light, open feeling. Service is great too. I had the tuna sashimi appetizer and while the portion is small, the flavor is great! Eggs Benedict with salmon: so so good! The portion was generous for me. There were also potatoes which were good. Freshly squeezed OJ: very good and fresh! Yay! I would certainly come back!",
4,1,10/15/2018,165,,"Near West Side, Chicago, IL",Melissa D.,85,5.0,37,"Chic, modern and rustic restaurant where the food is fresh fresh fresh!!I had made reservations 30 days in advance (crazy but necessary). We arrived to the restaurant early and were not seated until 20 minutes after our reservation time, which was a little frustrating but luckily things turned around from there. We enjoyed a drink in the beautiful bar area until we were seated. The dining room is gorgeous, with lots of white wood, glass, dim lighting and rustic yet modern décor.  To start we ordered the Roast Carrot and Avocado Salad at the recommendation of a friend. I know this does not sound exciting, but it was the most fresh, delicious salad I have had in a long time. Order it! The carrots were roasted perfectly, fresh avocado, crispy seeds, large croutons with a citrus dressing-perfection! They also start you off with complimentary bread as well. We all shared the Fried Organic Chicken, which was special too and not your ordinary fried chicken. The breading was extremely light and crispy, chicken was perfect and juicy as well all sitting in a decadent butter sauce. My other favorite of the night was the Winter Squash Campanelle with parmesan and nutmeg-a perfect dish for fall. I kept having ""one last bite"" and couldn't stop! We also had on the side, the Mashed Potatoes with sea salt, and those were fantastic as well. Rich and decadent!Before arriving I wasn't all that excited about the menu choices and not sure if ABC Kitchen would live up to the hype, but it definitely went beyond my expectations with it's extraordinary twists on their dishes. It was my favorite food while visiting NYC!",1
5,1,10/14/2018,32,,"Manhattan, NY",Matt M.,159,4.0,64,"What can I possibly write that hasn't already been written about this NYC institution?!  ABC Kitchen captures what hospitality is all about:  warm, attentive, and generous service; great food; and a terrific ambiance.  The space itself is absolutely breathtaking.We dined at ABC for Saturday brunch.   My girlfriend was a bit indecisive in her choice of wine and our friendly and knowledgeable waiter was able to guide us through their wine menu.  He even offered a tasting prior to making a selection!  I decided to be boring and ordered a cup of coffee - one of the best cups of coffee I've had in the city.For starters, we shared the Crab Toast with Lemon Aoli.  The crab was fresh, delicious, and well dressed (solid portion size too).  Definitely the highlight of our meal.  For mains, we ordered the Eggs Benedict with Flying Pigs Farm Ham and the Cabbage and Apple Salad.  The Eggs Benedict was amazing.  The yolk was perfectly runny, the muffin was homemade, and the chef piled on a heaping serving of some damn good ham.  Unfortunately, the salad fell short.  The dish was too acidic owing to the vinegar and the cashew yogurt didn't really pop.  Perhaps poor dish selection.  If it weren't for the salad mishap I would have rated this place five stars.",
6,,10/4/2018,194,,"Chicago, IL",Serena S.,204,4.0,98,"I've been here twice before. The first time I came with my friend and our meal was very rushed. We came on a Friday night and they had us in and out within 45 minutes. We felt like we couldn't enjoy our meal. We ordered drinks, appetizers, and mains and they still rushed us through it very quickly. The food was good, but the overall experience that time was a 3/5. The next time I came was on a Thursday and it was definitely a 5/5! We sat there for about 3 hours and enjoyed our meal. The appetizers, wine, and main dishes were all Delicious. Good portions and tasty food! The service was also great and the server was very patient with us while we took our time with ordering and eating! I would recommended the ricotta ravioli and toast with heirloom tomatoes",1
7,,10/5/2018,226,,"New York, NY",Lianna T.,132,3.0,98,"I made a reservation weeks in advance to celebrate my mother's birthday at ABC Kitchen (her choice) and am so disappointed that the restaurant did not live up to our expectations. We had been years ago for lunch and had so enjoyed the atmosphere. The restaurant is set inside the store and has beautifully mismatched plates and an overall modern but chic decor. The atmosphere was still lovely, but the chaos, noisy-ness, and slow service made for an overall unenjoyable dinner. When I called, I had informed them it was my mother's birthday and was so pleased that they said they could bring out a birthday cupcake and candle at the end of the meal. However, we were seated at a table in the middle of the dining room - and it was so loud we could barely hear each other even when shouting. We ordered the new-to-the- menu cabbage and apple salad with apple cider vinegar and walnut dressing and the sea bass entree to split. The salad was okay - an interesting combination of flavors, but something I felt could be recreated in a home kitchen and with a more sizable portion. The sea bass was quite good as the fish tasted fresh, flaky and flavorful. While the meal was okay - waiting for our orders to be taken, the food to come, and then the plates to be cleared was frustratingly slow. The restaurant was filled with waiters, but getting the attention of any one felt impossible. By the time we finished our courses, spent ten minutes trying to get our plates cleared, another ten trying to get the dessert menu, and another ten trying to place our order, my mother decided she would enjoy a dessert in a calmer, less chaotic environment. The birthday cupcake never came and we left the restaurant feeling frustrated and with slight headaches. Overall, the food was good, but honestly not worth the largely disorienting, loud, and frustrating experience that was supposed to be a calm and happy celebration.",
8,2,9/3/2018,120,,"Cincinnati, OH",Stephen C.,522,5.0,105,"Coming from the Midwest, my expectations were not very high for a 'farm to table concept' in the middle of Manhattan.  However, I was pleasantly surprised by this restaurants ability to serve up traditional American fare (much of which is sourced organically and locally) and at the same time provide a contemporary twist on these dishes.Huge fan of the interior environment, a mixture of modern and rustic.  I love the spacious seating arrangements - probably one of the most spacious, private seating arrangements for four I have experienced in an popular manhattan restaurant.  Food is exactly what I would expect from a farm to table concept - traditional dishes with focus on fresh organic ingredients. Appetizers - calamari is awesome - fresh, not chewy, and perfect amount of outside crisp.  Crab toast is probably their most popular appetizers - it was very good - overflowing with crab meat and they allow the crab to shine with low seasoning / mayonnaise.  Cheese and meat board was also good - appreciated how the waiter spent a good deal of time explaining the sourcing and preparation of each item.  Roasted carrot salad was also very good and would recommend for a share.Entrees - hands down the fried chicken is the best dish on the menu - and probably is one of the best in the city.  Super juicy chicken breast and an amazing light breading around it.  The breading is so light and crispy I thought it was a cream puff outside initially.    The pork chop is probably my number 2 on the menu.  Beautifully prepared with the perfect cook and seasoning.  Sea bass closely follows the pork chop, and would be a great lighter fare option.  Wrapped up the meal with a decadent blue berry cobbler with a side of goat milk ice cream.  I usually am not a fan of anything goat related - however the added sharpness to the ice cream as the perfect compliment to the sweet cobbler.Awesome meal. Highly recommend.  Use open table to book in advance as they get very busy.  Will be back.",1
9,1,10/24/2018,699,,"Westminster, CA",Ashley H.,57,5.0,60,"We were recommended to this restaurant from a foodie friend, and it did not disappoint. Luckily, we were able to make a reservation a little less than a week in advance. Ambiance - (5/5) It's a beautiful and elegant restaurant. It is very dimly lit but a nice place to have a celebration (birthday, anniversary, etc.). The only thing is that it is pretty hard to read the menu in the dark. Service - (5/5) For a restaurant of this caliber, I expected great service and it deliver. I think that my water was refilled a total of 10 times throughout the entire meal. We were checked on constantly by the staff who were friendly and helpful. Food:Crab Toast with Lemon Aioli - (5/5) This was extremely tasty and loaded with shredded crab meat. The lemon aioli was the perfect touch of citrus and balanced the richness of the crab meat well.Shaved raw fluke, ocean herbs, and fermented green chili - (5/5) This was probably my favorite dish of the night. It was so light and refreshing yet each bite was an explosion of flavor. It was perfectly balanced with fresh herbs and the bits of fruit in the dish were delicious. It was sweet, salty, and sour in the perfect amounts. Line caught Tuna sashimi - (3.5/5) I don't personally like tuna very much. It was really good and like the other sushi dish, it was very refreshing but the flavors weren't as good as the fluke so I would choose that dish over this one. Black sea bass with chilies and herbs - (4/5) The sea bass was cooked perfectly, extremely fresh, and melted in your mouth. While the fish was delicious, the dish is essentially in a soup. I would have preferred the fish to be prepared differently. Sundae with Salted Caramel Ice Cream - (4.5/5) This was incredibly tasty and very salty (in a good way). It's not overly sweet but extremely tasty. The candied peanuts and popcorn were a perfect addition. The whipped cream and hot fudge was delicious. A perfect ending to the meal!",1
