,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,11/18/2018,0,,"Queens, NY",Ammar A.,0.0,5.0,16,"Fantastic cocktails! I usually stick with the old fashioned (which is excellent), but my girlfriend usually orders different cocktails which I steal sips from and they have all been delicious. The atmosphere is very romantic, making it a great destination for date night.",
1,,5/29/2018,499,,"New York, NY",Ally C.,136,3.0,239,"The entrance is at the corner of a building at the intersection. There's a small sign on the door that says ""Little Branch"". It's very dark when you come in, so take care not to bump into anything and give your eyes time to adjust.I asked them to make me a non-alcoholic cocktail with ginger and lemon and it was delicious! Ambiance-wise, it feels very much like hanging out in someone's dark basement. When I went on a Wednesday evening, I at times found it too noisy for a proper conversation. It's probably more true-to-form to an authentic 1920s speakeasy, but nowadays you kind of pay for the glamour with the elevated drink prices, no?",
2,1,11/18/2018,67,1,"Manhattan, NY",Nivi R.,60,4.0,162,We came here on a Saturday to celebrate my birthday. The place was packed. They have a few tables at the back which is first come first serve basis. We had to wait for over an hour till we got the table. All in all I enjoyed the drinks and the place. I would imagine this place would be really nice during the week to come on a date!,1
3,,11/11/2018,137,,"Brooklyn, NY",Katherine K.,143,5.0,78,"Amazing cocktail bar. We had to wait about 10 minutes to get inside, around 10pm. It was warm and cozy inside the bar. We put our name in for a little table immediately, by the time we ordered and got our drink at the tiny bar, we ended up having our table ready. Cocktails are amazing. They have an extensive list, but the bartender choice is the way to go. Both my cocktails were off menu, crafted by the bartender off of a few details from me. Both amazing. Mine were bourbon based and my friend had two tequila bases. Amazing, cozy, great jazz playing- go here!",
4,2,3/29/2018,394,1,"New York, NY",Edward W.,2735,4.0,1456,"This place is very nondescript and if you didn't have a GPS, you'd probably walk right past it. We came around 830pm on a Thursday night and there was a 45 minute wait to be seated in the booths. We opted for the standing area, which had some standing space and tall tables. It's fairly dim inside and the menu is impossible to read unless you're close to the bar. Drink menu here is fairly extensive with a mix of classic cocktails and their own creations. Place is excellent for a party of two. Great vibes here and not so loud that you have to shout.",2
5,,4/20/2018,201,,"New York, NY",Gab G.,4346,5.0,1480,"Super cool little spot. It's almost comically dark inside, but the blackberry cocktail I had was fantastic and the service was great. My friend and I showed up a few minutes before it opened and were able to grab a booth. They also give you free bar snacks (nuts etc) if you ask! A must on any NYC speakeasy list.Edit 10/2018: Bee's Knees was a tiny bit too sweet for my liking but great overall.",
6,,1/8/2018,230,,"London, United Kingdom",Amanda W.,259,4.0,96,"TLDR: dimly lit basement speakeasy; small tables; good cocktails; live jazz; cash onlyGiven that this is technically a ""hidden"" speakeasy, the entrance is through an unmarked door with stairs that descend to the basement level. Came here on a Tuesday night around 12:30am. While there were a good amount of people, it wasn't overcrowded and there wasn't a wait for a two-person table.We were seated in a small but cute booth which luckily had hooks on either side for our coats and purses. The booths are so small that there's no room for anything extra. There are a couple of larger tables that may have been more spacious though. The menus were already at the table, and it's so dimly lit here that we needed to take turns using the candle at the table to read the menu.I opted for an Irish coffee while my sister ordered a hot toddy. Both drinks were pretty strong, served hot, but had an element of sweetness. While we were enjoying our drinks, a live jazz band was playing in the background. Since I played the trumpet for seven years back in middle / high school, I really appreciated / enjoyed this.Know this place can get really crowded on weekends, but is a nice place to grab a cocktail and listen to jazz on a less busy weeknight.",2
7,1,11/15/2018,0,,"New York, NY",K M.,0,5.0,20,"Really enjoyed this speakeasy.  The drinks were good, friendly staff, the band was unexpectedly spectacular and played at just the right volume not drowning the conversations around the room, booth atmosphere was very appealing.  I will definitely return.  I am not sure I understand the negative comments about the low lighting levels...that added to its attractiveness.  Cash only caught us by surprise, but we were able to cover it.",
8,,1/2/2018,8,,"San Francisco, CA",Preeti R.,117,1.0,81,"Overrated and expensive. The insides were extremely dark, would have liked some more lighting for a more intimate setting. I understand that it is a speakeasy but it was darker than most speakeasies I have been to and the place carried no visible decor of its own.Not a great place to hang out if you are a big group and haven't made reservations. We were 5 of us and there was a line outside the bar when we got there. We had to wait out in the cold for about 15 mins before we were let in. When we got in, the server informed us that the table wasn't ready yet and that we had to wait another 15 or so mins for it to be available (what!?). We decided to check out the menu while we waited and saw some good cocktail options but everything was on the pricey side - 20$ for a moscow mule for a place that doesn't even come with a view.TLDR: poor service and expensive drinks. True speakeasy in the sense that it is very dark inside and there is no name on the door with stairs leading down to the main bar area.",4
9,,8/20/2017,153,,"Brooklyn, Brooklyn, NY",Clay H.,96,5.0,50,"Hands down one of the best speakeasys that I have been to since being in NY.Great vibe, great atmosphere, great people in a laid back atmosphere. They also have a great jazz playlist that really adds to the ambiance.The drinks are phenomenal. I got the Moscow mule and it was perfect. I highly recommend. Forewarning: the drinks may seem expensive but they are definitely some of the largest that I have seen so it's well worth the money.",1
10,,7/17/2018,4,,"New York, NY",Jessica D.,0,4.0,130,"Dark booths, perfect for kissing.  Live jazz and expertly made, if pricey, Old Fashioneds.  Service was a little slow.  I have little hope of ever scoring a booth here again - we just got lucky on a lazy, muggy Monday night.",
11,,3/7/2018,203,,"Manhattan, NY",Hannah M.,22,4.0,201,"Easy to miss on the outside, but go downstairs and you'll find a dimly lit, intimate speakeasy bar. Perfect for a date or any party of two.Ambitious, unique cocktail list with the price tag to match.",
12,3,5/8/2018,100,5,"Philadelphia, PA",Kana K.,191,4.0,242,"I think I was more impressed by how repulsive my date was than how crafty the cocktails were? I had something like an Aviation, and it was fine.",3
13,1,10/30/2017,208,,"Boston, MA",Collette S.,160,4.0,241,"A pretty darn good speakeasy. If you're going to drop $16 on a handcrafted cocktail this is a great place to do it.Enter through a tiny door on the corner of 7 Ave South & Leroy.  There's a bouncer at the door, and often a line that gives away it's secret digs. Enter the door, and go down a long, steep staircase to a basement. It is super duper dark, but you're able to find your way with dim lighting. There's a small bar area, but lots of seats that the hostess will seat you at.It's so dark it's hard to tell if it's decorated, but it's a cool ambiance.  The cocktails are superb. And if you don't know what you want, just tell the waitress what type of cocktails you like and they'll whip something up to suit your fancy. No food here - just booze. However there are complimentary peanuts and pretzels on demand!",2
14,,1/28/2018,152,,"New York, NY",Holly M.,60,5.0,19,"This place was awesome. Came here after hitting up sushi samba (go there too!!) and decided since it was in walking distance to check it out. First of all, i probably walked by this 37297484 Times, and never noticed it, but, isn't that the point with a speakeasy? You aren't supposed to notice it. Knocked, and was told to stand up against the wall while we waited our turn. Since it was early enough, they let us in right away, and even with no reservation squeezed us in the back. (There were 8 of us) the server was awesome, excellent at recommending, and we were all happy to let the bartender take the reins and create us things. We definitely went to town on some of the drinks. They're strong, and delicious, and simple, the list has some great classics as well as some interesting choices. The place was dark, and underground, and could easily get packed. Well worth it for a date or drinks spot!",
15,,11/2/2017,38,,"Manhattan, New York, NY",Julia S.,145,5.0,148,"Cool bar!!! It is very similar to a speakeasy, since you just see a door in the corner, from which you enter to a bar downstairs. The place is nice and the cocktails really good! They also have live music.",
16,,5/19/2018,40,,"Brooklyn, NY",Arlynn R.,0,5.0,11,"They didn't have a martini that interested me so they made me a bomb ass ginger martini per my request. That's what's called great service.Bathrooms are very clean. Get there early it gets packed even on week days. Dimly lit, makes for a perfect date.",
17,,2/20/2018,934,,"San Francisco, CA",Cathy Y.,108,4.0,127,"tucked in a corner, Little Branch has live music and cozy booths for catch ups with friends or romantic dates. area feels intimate but still lively w the music! loved coming here with a group of 6, and grabbing some light drinks. drinks were well made, with lots of variety of different drinks and ability of bartenders choice as well.",
18,1,2/6/2018,5,,"New York, NY",Adrien G.,15,5.0,11,"A great cozy, intimate bar with a good atmosphere and great cocktails. This is the perfect place for a drink before or after dinner if you want to cozy up to someone special. Or skip dinner entirely and just camp out here.I've never felt rushed, the tables and booths are positioned so you're not bumping into your neighbors, and the bartender's choice cocktails are always a great way to try something different & creative. They've never disappointed me.",
19,,6/4/2017,353,2,"Boynton Beach, FL",Oliver B.,129,4.0,174,"It may be several years since I was introduced here, but it made an impression. Growing up in NYC, it's really surprising when you're blind date selects a spot in your backyard that you've walked past for 15 years and never noticed. Ok.... so 10 years of that I thought girls and liquor had cooties and gross, but still can't believe I was 25 before I stepped foot in here.It's quaint, gothic, not pretentious in any way, and humbling. There are drinks only, it opens at like 6 or 7, seats probably less than 25, and pretty sure there is 0 menu. The server/bartender engages you with questions like ""what drinks do you typically enjoy? What are the flavors you're drawn to, and those that you absolutely will not have?""They take this info, and 10-15 minutes later a custom cocktail lands in front of you, to the likes you'll never have again. Uncommon ice cube shapes, raw sugar cane segments, and enough low Lightning to beer goggle any of the catfish you swiped right on",2
20,2,11/12/2017,416,1,"Brooklyn, NY",Wesleyan T.,25,5.0,318,"Came here last night after dinner and hands down, this was One of the best speakeasies I've stepped into. Cute place, great music. I had a glass of wine so I didn't get too crazy but would love to try their cocktails on my next visit. Nice sexy vibes, once you get a seat (by the way, hostess was super bomb and did her job so well. Moved people fast and was very friendly) there was a girl her name started with a K ....(half the staff lol) she was amazing.  Tight space and gets crowded. Fast service and great bartenders. The male bartender was extremely nice and attentive . Would love to return!",3
21,,7/9/2017,293,,"Vancouver, Canada",Will L.,26,4.0,49,"Had a great time at this cute little speakeasy on a Friday night with my girlfriend. We found the entrance at the corner of the street only after asking someone who lived in the area where it was. We were greeted by a friendly bouncer and almost no line at around 10:00PM. Like some of the other review said, this place is quite dark and quite warm. That wasn't necessarily a bad thing, however, as it really added to the ambience of the prohibition era bar. We put our names on the waitlist for a table and got one about 20 minutes later. As for the cocktails, we both got the bartenders choice. We told the bartender what we liked (and don't worry if you're not a cocktail connoisseur, the bartender was very friendly and not snobby at all) and he whipped us up to drinks with half a dozen ingredients each. Mine was called the Silver Fox and it had biscotti liqueur, gin, and egg whites and my girlfriend got the Dominican Maid with rum, cucumber, and sugar. Both were very different, but insanely good. I really liked this place and I will definitely come back!",1
22,,7/13/2018,30,,"Flushing, NY",Jessica M.,16,5.0,88,"Amazing, expensive cocktails in a small romantic space. Order the ""bartenders choice"" - so interesting! The entrance is super easy to miss - very nondescript, so check out the photos. I'd go back here in a heartbeat.",
23,1,5/28/2017,89,,"North Bergen, NJ",Melissa K.,970,4.0,98,"Fun little speakeasy! Located in a dark dingy basement, but that's half the fun, no? The reason I'm giving this place 4 stars is because it was tremendously warm down there. And we all know once you start drinking it gets hotter. Other than the heat, the drinks were delicious and the service was also good. The waiter made great recommendations, and helped us figure out exactly what to drink. I wanted a Tom Collins and my fiancé wanted his usual Old Fashion. The waiter said let us make the variations for you. I promise you won't be disappointed, and we weren't. He came back with a Bee's Knees and a Monte Carlo. One is sweet and refreshing, the other was strong but smooth. We both sipped our drink by candle light and listened to the chatter all around us. It's pretty dark toward the back, so it makes somewhat romantic. Don't be shy and ask for the complimentary snacks! Oh and bring cash. It's cash only!",1
24,,7/23/2017,36,,"New York, NY",Stefano M.,32,4.0,35,"The place is a speakeasy-style basement, quite hidden and hard to find, a real one from the Prohibition age! Little Branch's bartenders know their stuff! If you don't know what you want just ask for a bartenders specials and they'll make you something great. If you like whisky order an Old Fashioned, it's simply amazing! As soon as you get downstairs you can also have your name added to the list for a table and as soon as one is available they'll call you.Cash only, cocktails are $16.",
25,,12/9/2017,24,,"New York, NY",Angela Y.,86,5.0,93,"We went for bartender's choice. Both the drinks I had are really nice. You only get seated when all your parties are there. And the place gets packed very quickly. When you get there, it's an unmarked door at the corner of the crossing, and the bar is just downstairs",
26,1,2/25/2017,438,4,"New York, NY",Tina W.,1240,3.0,908,"Location: this place is a very easy to be found as a speakeasy since there is always a line if u are there at 10pm. In fact, the line is largely due to the fact that the place is tiny and it takes time to get a table. We waited for about 30 mins to be seated as a group of 3. Drinks: drinks are fine compared to some other speakeasys but not the best for sure. The candles are very disturbing while you read the menu. We had Tennessee and genius of something. Tennessee is definitely sweeter compared to genuine of something.  Service is niceThey have prezel as snacks but do charge ur moneyWhat makes me dislike is the fact that they are cash only. Ugh Yeah: ughOverall: 3.5 Not too expensive - Ave is $19/person",5
27,,6/29/2018,169,,"Manhattan, NY",Elle R.,10,5.0,16,I absolutely love Little Branch. I've seen several reviews that have said they had a custom cocktail and I have to say that's my favorite part of this beautiful little bar. I asked for a blackberry martini and it is hands down the best cocktail I've ever had. The live jazz music makes this place one of the best spots to check out in NYC. I really appreciate that it's old classic jazz with a full sized bass and piano. Absolutely lovely. I reviewed Little Branch on my blog at wtelle.com/holeinthewall…. Check it out!,
28,,4/19/2018,11,,"Bloomington, IN",Carlos G.,1,5.0,10,"Amazing place, great live music, best drink ks in NYC, great place for a date. Highly recommended.",1
29,,12/20/2017,1,,"San Francisco, CA",Aaron K.,96,5.0,8,"Definitely has a speakeasy feel. Dimly lit, great whiskey-based cocktails, and a jazz band provide for a distinguished ambiance.  Make sure to reserve a seat beforehand. The bar isn't space friendly leaving little space for walk-ins.",
30,,11/18/2017,5,,"New York, NY",Katie A.,2,4.0,52,"Really cute little cocktail bar tucked away in the west village. There was an amazing jazz band playing the last time I was here, however the layout of the place kind of sucks. Zero room to hang at the bar on a busy night, and my date and I were seated at a table in the back that was sandwiched between service station and the tiniest walkway. Layout issues aside, these bartenders really know their stuff--Some of the best cocktails I've ever had. Everything I tried was crafted to perfection.Side note re: atmosphere... It's very dark and very warm, so dress accordingly and enjoy how great you will look in the candle light. The bouncer told me that Ryan Seacrest is a regular, who  I am sure is a fan of tiny warm places.",
31,,10/8/2017,90,,"Brooklyn, NY",Esther C.,100,4.0,239,"Came here on a Friday at 8:00 pm. We must have just beat the crowd because we were able to get a seat! There's not much to the decor here at least not visibly anyways. It's just very dark. The drinks are good though. They were able to make my favorite cocktail, Ramos Gin Fizz, and it was delicious. I think compared to other speakeasies also a bit more on the affordable side. Recommend!",
32,,5/17/2018,5,,"Brooklyn, NY",Hetal K.,2,2.0,26,"Really wanted to like this place. Went here for a friend's birthday and it was buzzing with really nice jazz music. The ambiance was cozy and intimate- we enjoyed it initially. The waitress got our order wrong and was very rude when I confronted her about it. We were supposed to do a round of shots for my friend's birthday, and she refused to acknowledge the table. The bartenders were kind however. Will not be returning.",
33,,5/24/2018,0,,"New York, NY",Chris P.,0,2.0,3,"The drinks are fantastic, but since they use Square to pay with credit cards, you're offered a few tip amounts. I selected a custom tip; however, when they processed the charge later in the night, they added extra tip to the bill.I will never support places that deceive their patrons. I disputed the charge with my bank and won.",
34,1,2/9/2017,182,,"Manhattan, NY",Marelle C.,0,5.0,146,"On my quest to reach every speakeasy in the city, I finally made it into Little Branch. We went shortly after it opened, so there was no line outside (which actually made it more fun to find). The entrance is a simple, black door that leads you into a dimly lit, 1920s basement. We went straight for the bar and checked over the menu. The selection is really great, but we went with bartender's choice. After telling Luis I wanted whiskey, he made two of the best cocktails I've ever had. Very worth the $16 and cash only exchange. Ambience here is amazing. It's truly a throwback escape from the area above. We stayed at the bar the entire time, but they do have a small seating area with table service. It's also not overwhelming. There was plenty of space to stand and sip. As i mentioned, our service was excellent. Luis was an expert mixologist with a friendly demeanor. We loved chatting it up with him as we burned holes in our wallets. Overall, this is my favorite speakeasy thus far in the city. A secret ambience coupled with amazing drinks and friendly staff makes this place a true hidden gem. I'll be back!",1
35,24,12/6/2016,600,41,"Manhattan, NY",Josephine L.,20,5.0,1428,"DON'T COME HERE! There is nothing to see here, I swear. Just move along, collect your $200, pass ""Go"". I repeat: DON'T COME HERE!!!If you do, I will no longer be able to laugh at all the people who unknowingly pass by Little Branch's unremarkable entrance while I sip gorgeous, delicious cocktails served by gorgeous, delicious staff. I'll have to fight for my sexy table in my dark corner. I'll need to wait longer than 10 min to imbibe libations that contain nutmeg, almond and egg white. That's just--ugh--distressing. So for the love of me, don't come here! Unless you're with me.",24
36,,3/9/2018,486,1,"New York, NY",Brooke K.,7,1.0,56,"Cool place, bitchiest servers. Worst attitude from a server I've received in a while. Pretzels are free but god forbid you ask for your leftover pretzels to go and they snap. So rude. Extremely caddy. Drinks are pricy so asking for pretzels to go only because i really liked them and knowing they will be thrown in the trash shouldn't be such an issue. Maybe the servers should learn how to have a personality and wipe the attitude off their face. I won't be back.",
37,,10/7/2017,378,,"Los Angeles, CA",Jenn L.,137,4.0,68,"Such a cute and classy place with really well-made drinks!I love the atmosphere. It's a speakeasy that's really dark and small, which kind of makes you feel like you're in someone's basement and they're having a really secret party but I dig it. They had a live jazz band which I loved and we essentially sat on a stoop between the end of the bar and the door to their storage room but you just have to trust me, sometimes that's the vibe. Cute name, cute menus, superb ambience, and good drinks with obviously talented bartenders - don't know what more I can say. Perfect for a date or just a casual night out with friends.",
