,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Dan T.,"Edison, NJ",0,2,0.0,4.0,10/28/2018,Love the intimacy of this venue.  It's a great place to see the best up and coming talent.,,,
1,Jameson S.,"Haskell, NJ",106,2,0.0,1.0,7/1/2018,"My band played here a few years back. Unfortunately, I heard that the proprietor made a racist remark about the amount of family I brought. ( I am Filipino). What a way for me to never come back.",1,1,
2,Jay G.,"Queens, Queens, NY",49,125,423,3.0,3/31/2018,"Good venue for striving artists. Lights and sound are pretty official. Quite a different experience for the audience. Super nasty about the 4+ ppl at a table, 2 drink minimum, per show specifics. Like chill out, we got money AND a party of 5. Mixed drinks are horrendously watered down and small. Rude bartender service when we mentioned how weak they were. Can't expect much more from Bleeker st area establishments, unfortunately.",1,,1
3,Jeni S.,"Rockville, MD",6,195,500,5.0,3/6/2018,"A nifty bar space with an amazing history of folks who have entertained or raised a glass to toast to life here. Tonight - celebrating the new peace with ""Three Dot Dash"" and the one and only (and three time Grammy winner) Nile Rodgers (co-founder of the We Are Family Foundation) and Jamal Joseph (Oscar nominee - Raise it Up) with Impact Repertoire. Great night!",1,,2
4,Lindsey D.,"New York, NY",357,159,87,4.0,8/14/2018,Fun bar with awesome music system. We saw a band and paid a $10 cover but it was totally worth it! Wine was good - 2 drink minimum during shows. Servers were very friendly.,,,
5,Michael A.,"Brooklyn, NY",266,52,54,4.0,6/14/2018,"We saw Don Randi & Quest. The sound system they have implemented was fantastic. We knew the band so we were in the list and saved the $20 cover, which in my opinion is a bit excessive due to the 2 drink minimum per show. Yes per show meaning per band.... Besides that the place is hi and quaint and I will definitely go back to see another intimate show! P.S. didn't see food and didn't drink alcohol so I don't know what the prices were. So sorry about that!",,,
6,Cam E.,"New York, NY",601,196,1223,4.0,2/4/2017,It's a legendary music venue in the Village.  Appropriately divey-esque. Great musicians.  The normal drill: $10.00 fee at the door.  Two drinks minimum.  Close friendly seating. Enjoy the show! The staff is friendly and efficient. No qualms. Tonight:  Funk Shui brass band were fabulous!!,12,7,12
7,Ashley R.,"Manhattan, NY",143,1,0,1.0,7/13/2018,"This might be the worst customer experience I've ever experienced. I went to close my tab at the end of the night. When they handed me my card, I did not look at the name on the card as it was dark and looked like mine. I left the tip and went back to join my group. Shortly after I heard my name yelled out and was scolded by the bartenders for taking the wrong card. They had given me the incorrect card and caught their mistake when the other person went to pay. The staff was SO rude at something that was obviously their mistake, and scolded me for both accepting the incorrect card and not keeping the receipt. I am honestly appalled at the way they handled a situation that clearly had nothing to do with my actions - I have never been treated so rudely in my life.",1,2,
8,Sasha B.,"New York, NY",109,46,46,2.0,7/13/2018,I love the performances. I hate the service. I hate the 2 drink min policy. It's especially unfair to minors who don't want to pay for two overpriced water bottles. The service can also be extremely nasty. Guess it depends who you get. I would still come back for the performances though.,,1,
9,Alec L.,"Monroe, NY",14,25,1,4.0,5/27/2018,Wow! What a treat.  Never been here before.  My wife and friends absolutely enjoyed this west village treat of aspiring artists-some funnier than others and some more musically inclined than others but nonetheless great to see armatures on stage.  The bartender was beautiful and responsive to everyone's likes.  Everyone was in a good mood and enjoyed each other.  I would come back again.,1,,
