,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,1,6/19/2018,84,,"Mount Sinai, NY",David M.,51,5.0,76,"This bar is located 1 block from penn station. I was there with my wife for def leppar and journey. place is huge, we got a table and the lady that helped us was nice. we waited maybe 7 minutes for the appetizer (fried calamari) and maybe 20 for the main course. I got the filet mignon with mashed potatoes and vegetables, it was pretty good. I will def go back there:)",1
1,12,8/2/2018,104,11,"Jersey City, NJ",Craig G.,100,2.0,345,"I've been here twice before shows at MSG and each time, my impression has been ""eh, could've been better""The tables are cramped and (owing to the neighborhood) everything on the menu seems to be at least $2 more expensive than it should be.I've stuck with sandwiches: grilled chicken wrap and a shrimp flatbread. The chicken warp (with cheddar and greens) was tender, but very bland. The shrimp flat bread (with ham, greens, and fresh mozzarella) fared a bit better but flavour was definitely lacking. Each was served with a side of limp fries.Location is a plus and service is very efficient, but set your expectations low.",12
2,,10/24/2018,0,,"Pompton Plains, Pompton Plains, NJ",Diamond M.,0,1.0,8,"horrible people, slow service and uncomfortable.  I actually saw the bartender (big beard) throw a 50 cent tip at a patron because he was evidently insulted by the minimal tip.  STAY AWAY!!!",
3,,10/7/2018,0,,"Manchester, NH",Cynthia S.,0,2.0,2,"We got there at 5:15 pm, before concert, not crowded, ordered grilled chicken sandwich and hamburger. Started to get crowded and watched other people get food. Server never checked on us. Finally asked her to check. She said food coming out. Another 20 minutes and everyone around us ate. My husband walked up to her and she said. Do you want me to check your order? We got up and left. People ordered full entrees around us, but we couldn't get a chicken sandwich and hamburger. I believe someone forgot order, but never told us or apologized.",
4,4,1/1/2018,321,4,"Monroe Township, NJ",Maulik M.,885,4.0,297,"I've been to Harrington's bar & grill many times over the last few years and I'm never disappointed. At first we weren't crazy about this place but after few visits it sort of became our regular spot. Nice bar with a friendly atmosphere. The drinks were reasonable priced considering It's only a block away from Madison Square Garden and Penn station. I can recommend the bar food, it was above average and definitely tasted good. The portions were large and good value. The service was very good. I found the staff to be very attentive. I think it's a perfect place to visit before going to Madison Square Garden...",5
5,,10/8/2018,0,,"Scottsdale, AZ",Chris T.,0,1.0,7,"Horrible service, horrible food, nothing good about this place at all. Don't waste your time and money.",
6,,8/18/2018,3,,"Great Neck, NY",Neil C.,0,2.0,44,"Meh. Philly cheesesteak was just okay. Drink was mostly ice, not much liquor. Place was pretty empty on a Friday night and easy to see why. Wouldn't go back.",
7,1,3/26/2018,2,,"West Jordan, UT",Rick B.,31,1.0,55,"I was trying help the manager and told him his yelp wasn't claimed and needed to make sure to do it. He then told me it's ""stupid"" and he didn't care what was said and he doesn't read those things. So feel free to leave anything you want because  apparently they don't care enough about their customers to read it.Fish and chips were nasty....the burger was so so. I feel sorry for the wait staff. They were nice. To bad it was a Sat  night and a ghost town.",
8,1,11/24/2017,159,2,"Hidden Hills, CA",Ashley O.,35,3.0,66,"I can't say it's bad, but I can't say it's good. It's right next to MSG, so it's good for beer but I wouldn't recommend it for food. I asked for a drink menu- they didn't have one.The wine selections were for rookie/beginner-winos. (Yellowtail, etc). I had a Tuna Melt- it came out cold. Sent it back, came back warm, but just wasn't great. Asked for pickles- they didn't have any. They just kinda seem not ready to do impressive/good business. I wanted to love this place- I hope management and the chef step it up. They have a great location.",1
9,,8/23/2018,0,,"Newark, DE",Carol P.,0,1.0,5,Would never come back! Was looking forward to a nice meal with my friend and was very disappointed,
10,,4/6/2018,8,,"Valencia, Spain",Julián M.,2,1.0,12,"Fist time in my life I've been told ""Sir you didn't order bacon in your burguer"" was here. The problem is not that I DID ORDER IT. The problem is that I don't expect that kind of reaction when I encounter issues like that in a bar or restaurant.",
11,,4/15/2018,0,,"Warwick, RI",Robert P.,9,5.0,45,I give Harrington's 5 stars because after my group of 14 was not even allowed in the Flying Puck the staff here were welcoming and wonderful. Fish and Chips looked really good!,
12,1,11/1/2016,455,,"Wauwatosa, WI",Joanna T.,1435,3.0,2436,"My lunch here was totally decent - Harrington's is a quasi-Irish sports bar just a block away from MSG, so they don't really have to be better than that.At lunch, it's pretty quiet - we stopped just after noon and the place was empty. Menu-wise, it's your classics - burgers, wraps, a few entrees. Prices are high due to the location. Because I am a boring soul, I had a cheeseburger and it was pretty good. A little greasy, but well seasoned and served with thick cut fries.Service was fine too - but again, it was lunch and the place was dead. Guessing things are different before/after a major event but you can certainly do worse for a basic lunch.",2
13,1,11/25/2017,204,,"Midwood, Brooklyn, NY",Joe D.,0,5.0,4,"I had the wings, quesadilla, and mozzarella sticks to start before the steak special which included a jack Daniels mushroom sauce. Wow. Delicious! I had great service, my waitress was Katerina and she couldn't have been better! Will definitely come again.",
14,,11/30/2017,4,,"Concord, MA",Wyatt B.,32,1.0,13,"My fiancé and I came in to Harrington's after a long trip to NYC. It was the closest thing still open and we were hungry for anything. She got a burger I got the shepherds pie. Her fries were frozen and soggy, my shepherds pie was edible but nothing special. The service was strange but not especially bad. The next morning we were both incapacitated with terrible food poisoning. I had beige diarrhea for three days and we both vomited several times and she had to leave work early. We are both still recovering. I'm positive it was this place because it's the last place we ate together. NEVER EVER EAT HERE ESPECIALLY GROUND BEEF PRODUCTS!!!!! Going to call 311 and get the health inspector in here. Absolutely disgusting and so expensive, not worth it.",
15,1,3/15/2017,847,1,"Brooklyn, NY",Kenny C.,11053,3.0,3176,"Came here after an event at MSG. It's just kind of a huge sports bar. Drinks are about as expensive as you'd expect. Not much in the way of ambience. Pretty unremarkable in every single aspect, actually.",1
16,,10/20/2017,80,1,"Palisades Park, NJ",Annie M.,0,1.0,2,Pretty terrible to come for a bite to eat before the billy Joel concert and then they are playing the whole concert here. Ummmmm don't want to hear the concert prior to going to the concert.,
17,,11/30/2017,2,,"Holtsville, NY",Rabia E.,1,5.0,10,"This is my go to place when I do things at the Garden which is often. I am a picky person and I rarely find a spot that I will frequent. They are nice, reasonably priced and their menu is great. The food presentation is professional and my food is always cooked perfectly. I LOVE the filet mignon. My son and I called ahead rushing to catch a Knicks game. They saved us a table and cooked our food so we would be able to arrive and sit and enjoy rather than rush. I am sure that this is not something they do regularly, but they accommodated us and my son and I enjoyed our meal and made it to the game with time to spare.",
18,,11/1/2017,112,,"Elizabeth, NJ",Nathaniel C.,0,4.0,14,"I am a midtown professional who is an NJ/NYC commuter.  Harrington's is perfect for those nights when the trains have a mind of their own with delays etc.  Niall and Durmat ALWAYS make sure that I am taken care of even though I think Durmat is just a busser.  They are friendly, funny as hell and the drinks are amazing!  would've given 5 stars but they had a ""B"" rating last time I was there.",
19,1,3/3/2016,956,1,"NY, NY",Maria W.,698,3.0,766,Ok enough spot to pregame.  It was pretty quiet for 10:30pm on a Saturday night.  We put down a credit card for the food and two rounds of drinks.  We'd have stayed for a third round but the two bartenders didn't seem to be paying much attention to our group of four couples.  One bartender was catching a chat with a girl at the end of the bar and the other bartender catching up with another guy.  Maybe their friends come to hang out and keep them company when it's slow?,2
20,,4/22/2018,0,,"Bear, DE",F. W.,5,1.0,26,"This is a sad excuse for a restaurant. It on a busy, busy tourist street and yo walk in ant nary a customer and the restaurant is HUGE!! We are seated and the waitress rings us tattered menus!!. Requested a drink..... Comes out in the wrong glass filled to the brim and some cheap wine. That was enough. Didn't bother to taste the food. Harrington's needs Restaurant Rescue!!!  It could be so much more!!",
