,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,10/16/2018,673,,"Manhattan, New York, NY",Maddie M.,2,5.0,1,"This place is pretty unique because you can come by yourself and relax, come with coworkers for happyhour after work drinks, AND/or with your crew during the weekends to party it up. If you come around 4-7 during the weekdays it's pretty chill and relaxing in there. But I've also came to lazy point on a Thursday around 9 and the place was packed by 10,11 and I had a blast vibin' to the DJ and singing/dancing. They usually have parties there as well which can get super fun! People are always chatting, laughing, or dancing here. Always a good time. Bartenders and owner are super friendly and cater to your needs if you just ask :) Also, I may or may not have fallen in love with the bartender there ;) GO!",
1,,9/28/2018,720,,"Flushing, NY",Daniel F.,1131,2.0,628,"Lazy Point, with an emphasis on the word Lazy.Lighting - Can someone please turn on some lights? It was way too dark inside and I honestly don't think it works with the setting.Less lights do not equal hipper and cooler bar. I'm convinced that the employees just can't find the switch and maybe too lazy to look.Customer Service - Here's the big issue that dropped my review from a 3 star to 2 star. They failed to show that they respect theircustomers on at least 2 separate occasions. 1) We called before coming to the bar. We have some people who may need help getting into the bar via wheelchair ramps or what not. The guy that answered the phone was being a real jerk when we asked about handicap accessibility and really not helpful at all. Instead he asked how many handicap people we're looking to bring. I don't see why that matters. When we asked if there was a lip at the doorway, they said no but when we got there ... of course there was. 2) We actually had a huge party, because the girl that was leaving our company is extremely popular. So it was extremely stuffy inside and we all took frequent breaks outside just to catch some breeze. She kindly asked if they would turn on their AC units, and the guy working the floor had the audacity to tug on her jacket and say ""No, you should take this off instead"". Just terrible handling of the situation. You don't touch your customers! We only wanted to stay longer and not feel nasty doing so. I'm not sure if the ACs wereall broken, if the guy on the phone was the same guy that tugged on her jacket, if they're trying to save money on electricity, or if it's back to my first point the staff is just lazy and in most cases rude. Side note - There was one bartender that I kept ordering from that night which was extremely nice!  Drinks - Their drinks were good but happy hour prices aren't impressive. Can easily go elsewhere for better priced HH a few blocksaway.Food - Price and quality doesn't align. With their $15 (3) fish tacos and their weak $10 grilled cheese. Both lacked any taste, but I'll forgive the chef. It's hard to cook in the dark. They also labeled their French fries on the menu as ""fingerling potato tempura"". Stop trying to make things sound fancier than what they are, it's really false advertising. We also noticed that avocado toast is under ""bar snacks"". This may be getting petty, but in my honest opinion bar snacks should only be bowls of peanuts, chips or pretzels.  Interior - Ok, I actually really like the interior with the blue floors, and the layout of the benches and tables. Looking at Yelp's indoor pictures, this was the reason we picked this venue. Sadly once you get here, you'll notice how tacky the place really is with the ""Live Laugh Love"" Pillows, ""endless summer"" posters, and fake plants and palm trees scattered everywhere. Going back to my first bullet above which works in their favor actually - you can't really see anything once the sun goes down. But seriously - someone help these guys find the switch already.",1
2,3,10/27/2017,180,2,"New York, NY",Maia H.,83,5.0,125,"Came here for team drinks and had the best time! The bartender, Malcolm, was super friendly and really accommodating. We loved all of the mixed beverages and the chill vibe. All of the snacks were super tasty (we got some of the freshly fried chips and potato tempura - both of which I highly recommend. We'll be back!",4
3,1,8/23/2018,13,1,"Manhattan, NY",Ally B.,496,4.0,212,"One of my favorite spots for a low key happy hour.  They have great drink specials and also food specials for happy hour.  Both the margarita and the mule are great options to order from the happy hour menu.  They also have amazing tempura-like potatoes on the menu that were incredible.  My friends also took advantage of the burger and beer special, which they really enjoyed.  I will definitely keep coming back to this great little bar.",2
4,1,10/4/2018,3,,"Boca Raton, FL",Yancy V.,2,5.0,3,"This is 100% my favorite bar to go to whether it be a Tuesday or a Saturday. Their happy is absolutely killer and they always cater to what my groups needs are. If you can't tell already, I'm a frequent at this beachy spot. Few tips, you have to try the fish tacos and the pistachio mule! Those are my two must haves all the time!",2
5,,10/4/2018,436,,"New York, NY",Elena W.,3,5.0,10,"Lazy Point has deliiiiicious cocktails, super tasty food and excellent happy hour specials. Their fish tacos and spicy chicken sandwich are my personal favorites. This is a great spot for parties or happy hours because its really easy to reserve and you don't need to put down a deposit to reserve space, which is so hard to find in NYC! On the weekends they have amazing dj's so this is a really fun place to go if you're looking for somewhere to dance, but is more low key during weekdays if you're looking for the kind of bar where you can sit down and enjoy a cocktail. Also the bartenders are extremely attractive which never hurts ;)",2
6,1,10/11/2018,325,,"Manhattan, New York, NY",Rashida Z.,0,5.0,1,Definitely the spot to go to when you feel like escaping out of the city. It's cozy clean and refreshing when you walk in. The food is delicious and the staff is extremely friendly! Most importantly the drinks are YUM!,
7,2,3/18/2018,164,1,"Bensonhurst, NY",Annie T.,7,5.0,11,"I love lazy point! Lazy point is a bar close by to my office and I discovered this gem one day and decided to come here on Halloween! We were able to get a table and the bartender checked on us often! We got this awesome deal with a burger and a beer for $10! The burger was delicious and the drinks were decent price, especially considering the area that we were at! This would definitely become one of my go-tos after work! Also, bartender is cute!",2
8,,10/2/2018,158,1,"New York, NY",James S.,0,1.0,2,"Honestly, not a good experience. If you plan on closing after a crew of 12 orders drinks, you might wanna let them know, as a courtesy. Staff was rude, and frankly, the music wasn't good until they asked for our input. Will not be coming back.",
9,2,4/17/2018,150,1,"New York, NY",Ms G.,129,4.0,262,came here with a bunch of friends last minute for happy hour. the raw oysters were surprisingly not bad at all and the fish tacos were actually really good. one of my gfs got. burger and beer special. she consumed that with the quickness. there were about 8 of us but im guessing we came early enough that there was a table available. the cocktails selection was decent. i just stuck to the happy hour menu but all in all we had a good time. tbh i still think about those fish tacos. they were light enough. usually i get fish tacos that are drenched in oil and it feels like my arteries are slowly clogging but i didnt feelthat way about these. i got seconds. worth it.,4
