,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Nabil V.,"Brooklyn, NY",5,2,0.0,5.0,8/19/2018,"After a bad experience at another shoe repair, I needed a sure thing for my emergency and tried Cobbler Express. My favorite dress boots needed to be completely resoled in less than a day...SCOREThey got all the repairs done SAME DAY. Amazing. And they were busy with other customers while I was there, so I'm sure this was a ""favor"" knowing that I was up against the clock.They walked me through the different soles we could use and the different heels available - I was able to choose quality Italian leather as opposed to the rubber soles so many other repair shops will assume you want. Sure I paid more than some would be willing to, but I prefer repairs over replacements and Cobbler Express made that possible. My shoes look and feel good as ever.BONUSThey also repaired a backpack I love whose strap had come undone. From what I can tell, they did a great job there too. Miracle stuff.",,,
1,yasamin b.,"Manhattan, NY",181,5,13,5.0,"8/10/2018
            





Updated review","Amazing quality of work.No matter what condition shoes you turn in, you'll get a new pair back!Also fantastic customer service. Pick up and drop-off. Extremely accommodating. Been going here since 2012 and will never take my shoes anywhere else.I do have to say it is pricey. BUt you will never be dissappointed with what you get.",1,,
2,Ramon O.,"Manhattan, New York, NY",0,1,0,5.0,7/8/2018,Absolutely amazing shop. I've taken a pair of Saint Laurent boots here for complete resoling after the first cobbler ruined the stitching on the sole. They managed to completely repair the botch job incredibly well (and quick too).I've also taken a pair of Saint Laurent Moto boots that had a broken zipper and the sole was completely worn away for repairs and comeback to find these beat boots had new life breathed into them!,1,,
3,Marie S.,"New York, NY",278,122,165,5.0,9/20/2018,"I had slight damage to one of the heels of my Louboutin and the red on the bottoms was starting to scratch off. So happy to find this place! They did a great job shinning my shoes and adding rubber soles to the bottom that matched the rest of the shoe perfectly! I could've picked up my shoe next day, but it didn't work with my work schedule. Very happy with the results and will be taking all my shoes here!",2,,2
4,B W.,"New York, NY",0,11,0,1.0,11/15/2018,"I brought my watch here for a battery replacement. I should have turned away as soon as I stepped in. Whoever was working the counter was very rude and wanted to charge me $5 for just removing the backpiece of my watch on top of $10 for the battery. I was in a need for a working watch so I decided to stay.He did not have the proper removal tool and ended up scratching my watch then loses a few of the screws in the process then blames me for his mistake. But, wait there's more...as soon as the battery and backpiece was reassembled, I see one of the interior pieces was not inserted so he had to redo everything over. He was also very reckless with the placement of the watch as it kept banging on the counter. My time was limited due to work and he wanted me to stick around to find the missing screws. So inconsiderate!I ended complaining but still got charged the full amount. In conclusion, stay away because this store is a a total rip off. They should remove their services for watch repairs because that's how much they suck at it.",1,,
5,Dani M.,"New York, NY",516,18,4,5.0,10/25/2018,Two days ago I couldn't even fit my feet into these gorgeous boots. I ordered them from Barney's on clearance and got them too small. I was SAVED by Cobbler Express and now I have the most amazing boots EVER,1,,1
6,Jenn F.,"Philadelphia, PA",243,35,16,5.0,8/20/2018,I needed a pair of patent leather shoes stretched last minute. I reached out to Eduard and he responded right away. I dropped the shoes off the next morning and they were ready in 24 hours. Eduard is very nice and explains everything very throughly.  My shoes looked and felt fantastic at my event and I'm so happy With their work and professionalism. Happy I found a great shoe cobbler as I had a great one in Philly. Thank you!,,,
7,Kari F.,"Honolulu, HI",55,7,1,5.0,10/19/2018,"Excellent across the board! Eduard explained all the options without being pushy; only helpful in advising me according to my needs. Even though he said it would be a couple days, he finished the same day. The shoes look brand new. He even gave them the million dollar shine I love! I found my top notch cobbler. He's the only guy I trust with my shoes. I'll be sending him all my shoes from now on, regardless of where I am in the world.",,,
8,Jessica S.,"New York, NY",15,31,5,5.0,7/20/2018,"Incredible service. Paid for the service easily online. Pickup and service was SO affordable for the service they provide. I got my Everlane Modern Oxford shoes stretched (they were originally destroying my ankles and there was no way I was going to naturally stretch them and survive that). They also replaced the very bottom with a black grip (for a nice modern look, but much higher quality!). They DO have a variety of colors and I could have swapped it for the same color but I chose black and I'm glad I did. I am SO SO SO happy I found these guys. It was so easy and the quality is unbelievable.",1,,
9,Shelly I.,"Carol Stream, IL",0,3,1,5.0,10/19/2018,"Gave my suede shoes to be cleaned before my vacation, but unfortunately couldn't pick them up in time. BUT these guys held them for 2 months, and were still super sweet and accommodating. Did i mention really great prices?? Go here guys!! Will not disappoint",,,
10,Gladys N.,"Rahway, NJ",2,48,17,5.0,5/10/2018,"These reviews are absolutely SPOT ON in regards to the craftsmanship of Eduard and his team. I bought two pairs of Louboutins to him, one needing the heel cut down a tiny bit, he did so on the spot and left my shoes looking as if nothing ever  happened! The second and more labor intensive...a pair of pink booties, which the INSIDE heel (metal) broke. Eduard instructed me to contact CL directly and have them ship a heel replacement, FREE! After shipping to him, he was able to completely repair/replace the heel and cover the heel BACK with the original pink suede material (CL discontinued the shoe so did not have the material available)- You CANNOT tell all this was done to the boots, they look absolutely perfect. I will be bringing ALL of my shoes to him going forward!!",1,,1
11,Tali A.,"Upper East Side, Manhattan, NY",4,12,15,5.0,5/8/2018,Eduard does magic with your shoes!In one occasion the tip of my shoe got scratched and in another the tip of my heel fell down altogether and in both occasions Eduard was super fast replying to my questions on Yelp and was able to fix my shoes in a matter of minutes during my lunch break.I'm spreading the word around the office - for any shoes issue - go see Eduard!,,,
12,Elvi A.,"Staten Island, Staten Island, NY",0,2,3,5.0,5/23/2018,This is the first yelp review I have ever written but the shoe repair job was too good not to mention. Really quick and awesome! I came in with a pair of Louboutins and I wanted red rubber sole added to the bottom. After 30 min they were ready to pickup! I've gone to this place 3 times and was very impressed each time! Believe me you can trust your designer goods with cobbler express!!,,,
13,Michael B.,"Hoboken, NJ",222,20,4,5.0,7/31/2018,"These guys do great work. I have a few belts that were too large, they unstitched and restitched them perfectly at a very fair price. Other cobblers told me this was too much work and it's best to just make new holes in a belt that is too big. Really happy with the work they do here. Great shoe shine also. Thanks guys.",,,
14,Trish W.,"Ridgefield, CT",2,10,4,5.0,3/15/2018,"After bringing in a pair of boots and a really nice bag, I think I can vouch for Cobbler Express. The soles on the boots were separating, apparently because they were stored in a too warm closet. Who knew? They look pristine now. The bag handle was coming apart. I had two choices: glue or a visible stitch. While admittedly, this was not on a par with Sophie's Choice, two people there discussed the best solution. I took Edward's advice and the stitch turned out to be barely visible. He even removed a mystery mark from the back of the bag (difficult to do with ostrich leather) and restored the color from the cleaned spot with his magic color spray - all without charging for cleaning it. They really care. I am definitely a repeat customer!",,,
15,Ashley M.,"New York, NY",47,13,0,4.0,2/26/2018,"First off, they did a fabulous job not just resoling my boots, but also patching a hole in another pair of boots and putting sturdy leather on the back of my sneakers that were cutting into my heel.Second, the guys are really friendly and knowledgeable. But they may not call you when your shoes are done, so don't be afraid to give them a ring after a day or two. But that's just classic nyc being busy.Third, the shop is a nightmare to find if you come up via wall st. But the window is easily seen from pine. Its worth the wandering, confusion and asking for where these guys are. Once you find it you'll never forget!My soon to be dead favorite shoes now have a new lease on life. I couldn't be happier!",,,
16,Nina L.,"New York, NY",0,1,0,5.0,7/26/2018,"This place is amazing! They saved my designer shoes which I thought were beyond repair - a pair of suede wedges that I had worn out in a thunderstorm and were covered with rain stains and falling apart by the time I got home. Eduard and Ruben took them in, and quickly restored them to brand new (a huge feat considering they were nude suede). I used to go to Leather Spa, but Cobbler Express is cheaper, quicker, and more effective - I am taking all of my shoes here from now on!",,,
17,Michael G.,"College Point, NY",5,8,1,5.0,6/5/2018,Needed a battery for my watch and searched locations nearby FIDI and Cobbler Express popped up with GREAT reviews. I texted thru Yelp messaging to see what the cost would be and I received a response INSTANTEOUSLY. That kind of responsiveness is aces to me and the low cost was gravy.,,,
18,ChingWa C.,"Manhattan, NY",140,164,271,3.0,9/27/2016,"Came here to get my heel tips replaced. It was $14, and I think that's market price in this area. When I first took it in, he asked if I just wanna wait 5 mins and I can have my shoes back right away. I was like yea that's fine. A few minutes later, he was done, and I checked the heels, and I saw that the pins were bigger than the heel base. He took it back and reshaved them, and now the pins are too thin that I can see the metal part of it.He said ""yea this is why I try not to shave too much of it"", well, the left shoe was fine, so obviously he was just careless on the right shoe. The cobbler seems like a good guy, but I am just really upset :( But it's whatever, I'll probably replace them in a few more months.",1,,
