,er_name,er_location,er_freinds,er_reviews,er_photos,er_rating,er_date,er_text,er_useful,er_funny,er_cool
0,Lateefah M.,"Brooklyn, NY",136,138,171,4.0,10/21/2018,"The Third Man is a really nice cocktail bar that I got to go ​to on a Saturday night. It is really unassuming and I would usually never be in this area, but I am glad that I was able to come here. I got here on around 7 with a friend and the bar was fairly empty except for two smaller groups and a bachelorette party. There is plenty of seating but I would say this is not a good bar for big parties as you only have two areas where you can sit if you are a bigger party. There are also two seating areas outside, overlooking​ the street. The drinks are reasonably priced at $14 each but I will say I have had better cocktails for a few dollars cheaper. If you can get here during happy hour (they even have a ​happy hour on Saturday), it would be well worth it. I would recommend the Third Man, which is Coffee Smoked Rum, Cynar, Benedictine, Cocchi di Torino, Fernet, Angostura. It's​ a boozy drink. One that I usually would not order, but the coffee really cuts the alcohol and makes it a pleasant drink to sip slowly. We were very comfortable at The Third Man but by 10 it definitely gets really crowded and raggy. They start playing electronic, clubbing music, which I thought was an interesting choice.",,,
1,Beril E.,"New York, NY",155,99,457,5.0,9/23/2018,"I've been looking for a solid cocktail place that has decent prices for happy hour for a long time and I think I can stop looking now that The Third Man has entered my life. Their cocktails are absolutely delicious. Just reading the menu, I was torn to try most, if not all of their cocktails. I tried two, both of which were very tasty in their own way. Lavender fizz, a fancy sounding cocktail with lavender infused gin, lavender essence, and egg whites had all of the right ingredients to make a delicious drink. What a Peach did not have too much of an alcoholic taste as the juices mixed so well with the gin that I felt like I was drinking blackberry seltzer. It is perfect for those who like sweet mixed drinks.Happy hour runs until 8, during which the $14 cocktails are half off, the tasty schnitzel sliders are $5 each and oysters are $1, which are surprisingly not bad. For reasons that fail me, the place was practically empty when we got there during happy hour. We didn't care since we were getting $7 cocktails that were absolutely delicious and upscale bar food. Seriously, you gotta go for the schnitzel sliders even if you aren't hungry. The ambiance is great: music isn't loud, lighting is dim and tables are wooden with high top chairs around the bar. I'd recommend this place if you're on a date or even if you just wanna chill with friends.",1,,2
2,Fred A.,"Manhattan, NY",399,152,0,4.0,8/28/2018,"Is this the old Summit bar? I don't know. I digress...I spent a good amount here, so I'm reeling from that. But in all fairness, really good cocktails. Not the widest variety in menu, but everything was very good, respectable. Great spot for ABC.Nice outdoor area in the back! Perfect for when the weather is nice.",,,
3,Liz S.,"New York, NY",792,706,1568,5.0,6/27/2018,"The Third Man (or IIIrd Man, as their sign stylizes) is a bar lab-grown to please me, specifically. 5 to 6 ingredient, strong cocktails for $14, with tequila, bitter liqueurs, and Asian flavors well-represented? Sign me up. Though some ingredients may seem unusual, like red bean or cantaloupe, I found everything to be simply delicious, though spirit-forward. My friend's matcha old fashioned worked well, and my coconutty tequila drink had a nice note of spice to it.It was pretty quiet on a weeknight around 9-10 pm, though I've seen it much more happening on weekends. Service was solid. Decor is good and the lights are low. Just a nice, unpretentious place for a cocktail. I'm surprised they're so under the radar.",2,2,3
4,Molly S.,"New York, NY",103,527,405,5.0,4/1/2018,"This is a great space! We came on a Saturday, and it was less than half full, plenty of seats at the bar and big tables. They have plenty of bar and standing area with a few tables around the side. The interior is decorated really nicely, seems brand new and very cozy and intimate inside. The bartenders were super friendly and I ordered the matcha margarita and it was amazing!! Definitely try some of the interesting drinks!",,,
5,Lydia T.,"New York, NY",87,167,90,5.0,7/20/2018,Cute place. I love the rustic look and feel of the place. The cocktails are strong as hell and its unique. I love that. I just came in to kill some time and pre-drink before going to an event.....so...worth it.,,,
6,Jennifer S.,"Brooklyn, NY",497,810,99,4.0,12/18/2017,"The bartenders here are talented and friendly and great  - Pedro is super nice and made me a cocktail based on ingredients I liked (lavender, egg white, gin mmmm). The cocktails are awesome and priced at about what you would expect for NYC - I think mine were $14 each. I love their tea-tails, which are cocktails made with tea. I didn't love the crowd when I went on a Saturday night around 10-11. At one point I was sitting there and the couples to the left, to the right and sitting in back of my seat were all making out and caressing and purring to their girlfriends about how hot they were. It was sort of obnoxious and I literally had to move to the corner while I waited for my friends because I was tired of hearing mouth noises. It's like everyone ten days in to their new relationships decided to celebrate their match.com anniversary or something. Anyway, I digress. Come here and get a drink, it's good.",2,1,2
7,Leena T.,"Secaucus, NJ",48,216,196,3.0,12/5/2017,"I might have just come at a wrong time, but ventured here on a Saturday evening for post boozy brunch drinks (yes more drinks needed).Relatively low-key vibe without much of a crowd, but the temperature was insanely muggy, and almost tough to breathe in. The one cocktail I tried was just eh, whiskey based but tasted of pickles.A lackluster first experience, but I do think I owe The Third Man a second chance; wouldn't negate coming here again given all the positive reviews.",1,,
8,Harsh S.,"Monroe Township, NJ",1,6,2,5.0,11/22/2017,"The cocktails are on point. Not anything less not anything more. And the bartender Pedro ah - let me say this ""if your blessed enough may be Just may be you'll get a chance to meet him."" This guy is awesome. Brother - we hope see you again! Perfect place for a first date! Ambiance is just perfect. Very chilled and relax environment. It was hard for me to find the place even though Uber dropped me at their approx location. But I believe you don't get or find anything worthy unless you've worked hard for it. Totally worth it. -Soni",,,
9,Jin C.,"New York, NY",37,1049,242,5.0,4/22/2017,"My favorite thing about The Third Man is its decor. I love the industrial/gentleman's study look it has going on - exposed piping, wrought iron glass holders, moss green leather seating in booths, and phallic blown glass lamp shades with low-wattage bulbs. I went on a Sunday afternoon and there was pretty much no one else there. We had a booth all to ourselves, which allowed us to people watch through the open windows (yay for warmer weather!)I liked the ambient/electronica/trip hop music they were playing as well. Perfect for languishing with your date.I thought the drinks were good, but not particularly memorable. Interesting and unique choices, so you'll find something good.",1,,1
10,Kate O.,"New York, NY",0,2,0,5.0,5/13/2018,This sweet spot in Alphabet City plays great tunes and has some of the best cocktails. Order the Mrs. Pink and the cucumber drink. So good.  LUCAS IS DA BOMB,,,
11,Valeria F.,"Manhattan, NY",34,248,5,4.0,8/24/2017,"This is the perfect bar - for a close gathering with friends, for a date, and even for meeting people in a more casual, less carnivorous environment. :)",,,
