,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,5/30/2018,136,,"Houston, TX",Rudy M.,46,5.0,198,"Elegant, responsive and comfortable. That's how I'd explain it. Plus, the love of SoHo dogs is amazing here. The staff are quite professional. Very hospitable and very caring for attention to guests. I love the drawing room here. Great chill atmosphere plus coffee service in the morning and full bar honesty policy always. Only open to guests. The best part of my experience is the breakfast and the dinner/movie. Breakfasts in the restaurant are delicious, offers a continental buffet and a full breakfast option. The dinner/movie option is best imo. Great 3 course dinner and a film in the private theatre. Oh, the bath products are quite good. Be sure to snag the linen spray.",
1,,11/11/2018,0,,"Brooklyn, NY",Sharon P.,13,1.0,19,"I walked into a half empty restarant at noon. I was told I needed a reservation therefore was seated at a couch in the middle area where the small round tables hit my knees( I am 5'2"") After seating there for 15 min and watching the waiter walk around me w nothing in their hands, I ask  "" who should I see about placing an order""... reply ""Oh I can take your order"" this lady had passed me 4 times. Meanwhile the the lady who denied me a table since I had no reservations passed me I mentioned to here that in the 15-20 min I had been here there was no one waiting and no one had filled those tables, she then offered.me one of the tablesI ordered pressed coffee and waffle w berries. The coffee was superb . The waffle not so much. Let me back up they brough me about 6 berries for my wafflesI ask about getting more and was accommodated. The waffles cut like a steak and chewed like sour dough bread.I was asked how they were I didn't go into detail but did say they were so so. They did offer to exchange but I declined. The price point for this restaurant does not match the service not the food",
2,,8/26/2018,43,,"WOODLAND HLS, CA",Damian M.,119,5.0,182,"Fantastic service and extremely nice staff. Located in the heart of SoHo with amazing restaurants as well as ample shopping options. Great rooms with a view of Crosby street and very quiet, which is a plus for NY. This was my first stay here but I'll be back for sure. Highly recommended.",
3,1,8/6/2018,449,,"New York, NY",Caroline B.,32,4.0,1226,"In SoHo for some post-work for him/post-yoga for me shopping, we needed a place to cool our heels for a few minutes.  The Crosby Street Hotel was just the place for us to do it.  I am sure we will definitely be back (perhaps for Sunday tea), however, the decor there alone is a feast for the eyes.",1
4,7,11/21/2017,753,5,"Stamford, CT",Nikki V.,1932,3.0,611,"Came here for a lovely afternoon with my best friends. However, the service sucked so I really have to knock off a star there. We had a reservation for Sunday tea. It costs  $48/person and you get to pick your own tea. I had the Jasmine tea while my friends got hibiscus, peppermint and lemon. As for the food, it came with 2 biscuits, 3 savory bites, 1 cucumber and cream cheese sandwich and 4 dessert bites for each person. It took forever to get our tea that the food runner almost brought out the food before realizing we had not gotten our tea. Then it also took forever to get our check. The experience was nice and the hotel is pretty especially with its own drawing room, but next time I am in Soho, I'll pass.",7
5,1,2/17/2018,42,1,"Manhattan, NY",Benjamin Y.,24,5.0,112,"The Crosby Street Hotel has a certain charm that is enviable. I have multiple experiences dining for brunch and dinner at the restaurant as this is one of my parents' favorite establishments in the city.  The restaurant is not the most innovative or avante garde, and so I understand why people are disappointed with the food if they are looking for that type of restaurant. However, as a lovely place for dining with friends and family in a calm and beautiful setting, the Crosby shines. The wait staff is great and always accommodating, and the restaurant never rushes you as a party. All the entrees and appetizers I've ordered have been very good. The salmon in particular is delicious. I enjoy coming to the Crosby Street Hotel and plan to continue visiting - it is in an awesome location right in Soho and is a great place for brunch, a drink, or dinner.",1
6,,1/4/2018,29,1,"TriBeCa, Manhattan, NY",Robin K.,0,5.0,9,"I love the Crosby Street Hotel. It's one of my favorite hotels in New York City. The staff is incredible. They make you feel so welcome, they're friendly, the hotel and the rooms are beautiful, the bar is fabulous, the food is great. I especially love the breakfasts. I live in SoHo and have stayed in some of the Firmdale Group's London hotels. They are also fantastic. I absolutely recommend this, far above other hotels in SoHo. From the doormen to the managers, you can't beat the warmth. In a city like New York, which can feel so overwhelming, it's a treat to be able to stay at the Crosby Street hotel and feel so comfortable and welcome.",1
7,,12/17/2017,41,,"Manhattan, NY",Jing Y.,38,2.0,148,"I had high hopes for the afternoon tea here given the rave reviews about the hotel, but don't let that fool you. This is probably closer to a 2 star than a 3 star service for the food and the service that we got for the afternoon tea. One red flag even before the food even came out was that the menu only featured 3 different kinds of teas and we had to ask if there was a more extensive menu. While the ""extensive"" tea menu did have a few more options, for $48 / person, the list was not impressive. The food looked and tasted like the restaurant wasn't really trying so it was hard to me to really justify the cost of the meal.To top it off, when we got the check, there was a 20% gratuity tacked on even though we were just a party of 2 and the tea from the extensive menu actually costs extra.The server did take those charges off when we inquired but this review is really meant for the hotel. If you are charging $48 / person, people have certain expectations and this below par.",1
8,,5/14/2018,134,,"New York, NY",Gloria L.,7,3.0,105,Great service and setting. However the afternoon tea set $48 was overpriced and not special at all. Bread for finger sandwiches was a bit dry and stale. Savory and sweet bites were not so tasty or up to hotel standards. Brunch menu was ok though.,
9,,5/22/2018,1,,"Manhattan, NY",Rivkie M.,0,4.0,84,"Easy, accessible, good vibes spot. Great for working or meeting up with friends. Drinks were pricey and I think could've been priced more realistic. However, decor and scene were great!",
