,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,11/20/2018,0,,"Manhattan, New York, NY",Adam M.,0.0,5.0,152,hint of the day !you need a promoter !txt me @ +13214280032im a promoter !text me for ++free drinks ++++free guestlist entry ++++vip expedited walk ins ++++best table deals ++++no issues at door ++,
1,1,10/19/2018,24,,"Shelton, CT",Madeline A.,318,4.0,205,"Attended a gala here and was blown away that this place existed in Manhattan! I took an uber and was dropped off right outside the front door. There were 5-6 steps leading up to the entrance, not sure if there was a ramp (there probably was I just didn't see it). They has staff out by the street to organize traffic and usher you inside. The walkway up to the front doors is a small grass area which lighting above. Check in was at the desk to the right when I walked in and coat check was available. The entire downstairs was set up for cocktail hour. They had tables with all of the auction pieces, 2 bars and a professional photographer taking pictures. There were able 3-4 servers floating around with apps and a few tables were set up for the older crowd to sit if they wanted. Bathrooms were downstairs and clean but rather small for the amount of people the venue can hold; only 4 stalls in the ladies room. Around 7pm we were politely ushered upstairs to take our seats. There were about 500 people at this event and the seating seems tight. I went to say hi to a friend across the room and it was a struggle to get over there. The bar upstairs was on the far end of the room. The dance floor was small and the stage was medium size. The architecture along with the lighting of the place was beautiful! Our food was delicious; we were served a veggie lasagna for app, choice of chicken, beef or fish entrée, and chocolate mousse with berries for dessert. Our waiter was professional and timely. There was an elevator connecting the downstairs and upstairs. Not sure if there were bathrooms upstairs as I ventured down the stairs each time I had to go. Overall, the service was phenomenal and the interior décor of the venue was beautiful! I would recommend having an event here as long as it's on the smaller side.",1
2,1,12/9/2017,181,1,"Bronx, NY",Shoshana R.,1427,4.0,272,"Company Holiday Party was held @ Guastavino's on 11/7/17. Well let's be honest this place is pretty legendary as a premier NYC event space. They have established a great name for themselves as far as the location, uniquely tucked under 59th street bridge. The building, with all the architecture details. The attention to details, the gentleman outside to greet you with an umbrella in the rain, all decked out as the official first face of Guastavino's you will encounter to start your spectacular night. No matter what event you are there to attend. The inside, spacious and elegant but still room to add decorating details for what ever company would like to put their on signature their event. The holiday Party was wonderfully and flowed really well this is not my company's first go at it, but everything still ran smoothly with Guastavino's staff. Coat check, cocktail hour and bar service all went very well. There were a couple of things that did surprise me however. Sad to say I was not impressed by the food at all. That was disappointing, I was hopping to be wowed or at the bare minimum just being pleased would have done. The upstairs were the small but usable dance floor is located (that means the main entertainment) was not organized well to accommodate all the activities that were simultaneously taking place.  There wasn't enough seating and where there were seats people were hovering over you and trying to squeeze by to get the food, bars, dance floor or picture activities.Needless to say I had a wonderful time.",1
3,5,1/5/2018,147,4,"West Babylon, NY",Juhi G.,413,1.0,136,I'm giving this place 1 star because the alcohol they serve you here is NOT top shelf. They have all top shelf bottles behind the bar but not all of them are opened or being used. They have a few on the bottom they use and they definitely fill them with cheap cheap booze!! I drink a decent amount and I know my liquor! I had three black and cokes and kept puking! I got so sick and it ruined the rest of my night! The second drink tasted so off to me but I told myself it might just be me but NOPE. This place sucks and I would not trust their drinks! DO NOT recommend this place to anyone!,9
4,,12/19/2017,200,,"Brooklyn, NY",Garynn N.,130,5.0,116,Gorgeous venue. First class welcome and service. Deliciously succulent food. Top shelf everything. I'm so fortunate to have been able to attend my company holiday at this venue. I can only imagine the way they show up for a wedding--epitome of class!,
5,,5/20/2018,55,,"Manhattan, NY",Marci A.,179,1.0,317,"The venue is huge and nice enough for a company party but I wasn't a fan of the service. Not only were they super cheap with the app hour (one server passing around every 5-10 mins) there was one bartender with salt and pepper long-ish hair in a pony tail that was BEYOND rude, I asked for a Malibu baybreeze and he made it without cranberry juice. When I asked him if he had any he barked at me and told me to move so he can continue servicing others. He doesn't even know how to be a bartender! I made sure to let me company know of this incident so we can have events elsewhere and not here.",3
6,,1/1/2018,348,,"Manhattan, NY",Ashley K.,1,1.0,1,Awful service with only 3 bartenders at a  500 people event. I spent over $200 and was only able to get one drink at the open bar. This venue is overpriced and unorganized.,4
7,,1/4/2018,0,,"Port Chester, NY",Z A.,11,3.0,61,"We held an event here. Overall a good venue; however, the general management and AV staff were not particularly accommodating/organized even though we were spending some $50,000 for the day.",2
8,,5/7/2017,747,,"Manhattan, NY",Jodi B.,30,5.0,28,"This is one of my favorite event spaces in #NYC!!! I love the location, the space and staffing!!! Whether a simple event, big award ceremony, fundraising dinner or a company/business luncheons!!! My favorite event that they host is the @BCAGlobal Wine and Food Experience!!! This year's 13th Annual Event was amazing!!!",
9,,10/25/2017,70,,"Brooklyn, NY",Moriah K.,22,5.0,62,"My wedding took place on 10/22 at guastavinos and I cannot express how great this place is. The hall is beautiful, Joseph, Abdul and Sandra are amazing and took care of us from the start of planning until the end. Sandra is a phenomenal bridal attendant, so professional and sweet! She helped the bride and groom throughout the night and really helped make the night a success. The maitre de was also phenomenal, as was our doorman Abdul. The lights and sound was amazing- were able to add last minute lights when I wanted some color. Really phenomenal venue with phenomenal employees.",
