,er_cool,er_date,er_freinds,er_funny,er_location,er_name,er_photos,er_rating,er_reviews,er_text,er_useful
0,,11/5/2018,134,,"Manhattan, NY",sharmin g.,0.0,5.0,10,"Not a big yelper - but I love this placeI've been coming here for 5 years + and have always had a good drink.Baristas have always been kind + funny ( they even remember me and how i like my latte i come here so often.) Drinks are pretty yummy, and beans are always strong when i'm lazy enough to make my own coffee.It's just got that a real coffee place vibe as a opposed to the corporate starbucks or dunkin that that you see.But please note, this place is a community favorite and it can get very busy. Most of the locals, police officers and firemen stop by here to get their morning fix, so there get be a line and a wait during the early morning. It's nyc, I get it. Music is also on point.",
1,,11/12/2018,130,,"New York, NY",Chi T.,191,5.0,41,Get the Snooky (hazelnut coffee + mexican chocolate spices + milk) or ELSE! I'm a die hard Blue bottle/La colombe drinker but this place is my new go-to spot. Super rare to find Robusta instead of Arabica on this side of the globe and this place carries so many types of coffee (beans). Prices are hard to beat.,
2,,11/10/2018,0,,"Austin, TX",Cindy C.,13,5.0,34,"Visited here multiple times during a recent business trip. Great specialty lattes and fresh pastries. I appreciated that there was no tip line to fill when I used my credit card. I get tired of being expected to add another dollar onto already expensive coffee drinks. Lots of locals coming in and out, so you know it's good!",
3,2,11/17/2017,13,1,"Milwaukee, WI",Rufina C.,127,4.0,49,I came here before getting my nails done next door to this place Only In NYC for a couple of days for sightseeing & a show.  I was hungry and the nail salon next was not open yet. So I stopped by this shop.  Got a banana nut muffin and a hazelnut cafe.  Very delicious ! The lady must of put extra milk or something to make it so creamy.  The hazelnut was not to overpowering which is good. It's a quaint place. Looks like many locals come here. Will come back,2
4,,1/13/2018,197,,"Manhattan, NY",Sallie D.,3152,3.0,206,"Cozy store in tourist central with a selection of coffee beans and loose teas.  Espresso drinks, chai lattes, etc.  Huge menu heavy with various sweet specialty lattes with syrups.  Some seats and tables at the front.Coffee was pretty good but baristas were mysteriously really grumpy and noticeably frustrated when I asked questions about their giant menu of unexplained drinks.  (I'm sorry I like finding out everything on the menu before I pick one!)As with everything else in this neighborhood, catering to tourists means relatively impersonal service and weirdly inflated Yelp rating relative to places in other neighborhoods - hey I also euphorically like everywhere I visit when I'm traveling on vacation! Oh well, decent coffee but expect Port Authority/Times Square type of attitude.",
5,,9/21/2018,85,,"Manhattan, NY",Delilah T.,0,5.0,12,"I love it here so much. Consistently delicious coffee on a daily basis. I literally go every morning after I clock in for work. I usually get the americano or the snooki. Every time I order it the same great taste of fresh, properly made coffee. The staff is so good as well except for one rude ass guy I can't stand, but the others make up for that for being so awesome. They have a punch card system too which is great way to try new coffee once you reach you 10 ""punches"" and it's free. I can go on about this place . If you work/live in the area forget the fast food coffee try here. Lastly the prices are standard nothing crazy.",
6,,4/4/2018,156,,"Surf City, NC",Grace L.,3,4.0,9,"I came here while I was waiting to meet up with a friend who works in the area. I didn't get their fancy lattes (although I was intrigued!) and instead got a regular cup of coffee. and WOW, was it good. It had a smooth and sweet flavor that I've never quite experienced anywhere else. I came here around 5:30 so it was pretty slow and I thought the service was very quality. It may depend on what time you come and who serves you but if I'm in the area again, I'll definitely be making another stop here!",
7,,2/12/2018,702,,"New York, NY",Lena W.,12,4.0,26,"I love the service I received at the store; the man was very kind. However, I asked for a little half and half in my iced coffee and had to wait for a bunch of readjustments when there was way too much cream. I also purchased the nutty banana muffin, which was a little too sweet for my taste, didn't have enough banana flavor and only walnuts on the muffin top. I will likely come back because I like the look and charm of this shop. Note that there is a rewards/punch card for a free drink after 10 drink purchases. There are about 6 two top small round cafe tables that could be accommodated for large groups if you adjust the chairs around them or push two tables together. Overall not too busy to sit and have a decent conversation.",
8,,2/18/2018,190,,"Weehawken, NJ",Lee S.,15,5.0,89,"Absolutely loved the cappuccino.  Often in coffee stores like this, only coffee beans are sold.  But here, they sell coffee and brew it.  One thing I am curious to know, is if they let you choose which coffee to have by the cup.  If so, then that would be a major bonus, because it would be a great way to sample many varieties before committing to a whole pound.  Will definitely want to come back.",
9,1,7/15/2016,605,,"New York, NY",Natalie K.,801,4.0,382,Nice local coffee shop in midtown west. they have a huge selection of coffee beans and teas. You can buy coffee beans and have them grind it. Besides the coffee beans they also make some great espresso/ coffee drinks. One of their signature drinks is the Snooki. Coffee with Mexican hot chocolate. Amazing!!They have both soy and almond milk option for the non dairy folks. It's the kinda spot that locals know about and is frequented by neighborhood folks and lots of the police officers from port authority. Great spot for yummy coffee and to support a small local business. Prices are way more reasonable than other 'high end' coffee stores or Starbucks. staff is always really friendlyRemember to get the rewards card so you get a free drink for every 10 drinks purchased,2
10,4,12/19/2015,1226,2,"San Francisco, CA",Elaine H.,5633,4.0,1749,"Getting a second bag of coffee beans as I always prefer some sort of variety. Looked on Yelp and this coffee shop instantaneously popped up. The best part about it was that they provided half an lb option - essentially you could give a try on something new without worrying about wasting the beans if not like it.Indeed a great selection in front of me and I already lost my decision making ability...As I prefer a smooth and light coffee, I followed their suggestion and went with the Indian Malibar. It turned out to be a great choice after I brewed my cappuccino at home. Would for sure return and explore something new next time!",4
11,,4/9/2018,0,,"Mount Hope, KS",Nancy C.,0,5.0,2,"Good coffee - on par with Starbucks!They have a large variety of coffee beans, which they grind to order. They have a pretty big selection of loose tea and packaged teas. They also but brewed coffee, teas and specialty drinks both hot and cold.",
12,,1/8/2018,69,,"Manhattan, NY",Shelley R.,47,5.0,82,"I love this little coffee place. They have loads of different flavors of coffee that are freshly roasted. My personal favorite is the blueberry coffee roast, you really can smell and taste the blueberries.",
13,,9/13/2016,126,,"Los Angeles, CA",Josie T.,266,5.0,139,"Had to jump on the Snooki bandwagon, it's just too good. It's iced hazelnut coffee with Mexica cocoa + spices, and I prefer it with almond milk. Smooth and sweet, the perfect ""dessert"" drink that packs the caffeine boost I need in the afternoon.The entire staff is extremely nice and helpful. Since the menu is mostly custom drinks, they always take the time to explain any drink I'm curious about. They also have a few great iced tea options, including one I can't remember the name of but is essentially 5 different teas mixed into one that ends up tasting like passionfruit :)",1
14,,5/7/2017,38,,"Los Angeles, CA",A M.,13,5.0,64,"This is my most favorite place to buy coffee in all of Manhattan. It still has a little old school NYC grit and character, but also has a huge selection of highest quality while bean coffee. The generally pleasant staff is happy to custom grind, and a cup of joe won't empty your wallet.They have a great rewards program as well.",
15,,3/26/2017,12,,"Tarpon Springs, FL",Nick M.,36,5.0,13,The smell hits you like a warm blanket upon entering. Huge sacks of whole beans line the wall to the left while the baristas steam and press and mix up mochas on the right. A true coffee emporium that offers extremely fresh coffee and tea in a beautifully aerobatic setting.,
16,,7/31/2017,59,,"West Hartford, CT",Lauren W.,8,5.0,12,Loved the atmosphere and selection and just the smell of a the fresh beans. Staff is super friendly as well.,1
17,1,1/5/2017,4,,"Montverde, FL",Alexandra D.,29,4.0,42,"Good staff and GREAT prices, on the other hand their matcha is so very overwhelmingly sweeten - the barista had warned me- and he was right. I couldn't finish my cup cause it was way too sugary. Next time I will give a shot to their coffee, smells so good! Really friendly staff",1
18,,2/16/2016,200,,"Vernon Hills, IL",Daniel B.,57,5.0,190,"Wow. Where has this place been all my life?Empire coffee is fantastic; the people are friendly, the drinks are special, and the prices are amazing! I've gotten the Snookie both times I've been, and I'm not quite sure what it is, but it is perfect! There are so many other options on the menu, and I'm not quite sure what else to try next! You definitely will spend less here than at other coffee shops in New York, but the quality won't be any worse! Empire also sells coffee beans for about $10 a pound, and they have a huge variety lined up in bags along the wall. I'd imagine if you love grinding your own coffee, you'll find a blend perfect for you here. Definitely my go to place for coffee from now on!",1
19,,10/16/2016,88,2,"New York, NY",The Krissy I.,7,1.0,79,"I've lived two blocks from this coffee shop for almost 10 years. I've frequented it, it's my go-to when I want a lovely latte or coffee beans. Before I felt compelled to review this place, I would have given this establishment 5 stars. But no longer.  Quick Story: The owner is a trump supporters and has propaganda in the store right now, dogs were allowed in to grab a coffee - it was a neighborhood pleasure and it was special -  that is now gone, small german roaches in and around the beans. THE EMPLOYEES ARE VERY SPECIAL PEOPLE WHO ALWAYS TAKE CARE OF THE NEIGHBORHOOD PEOPLE. (this is not about them) 1.) A few weeks ago the owner, who is apparently a Trump fan, put up chocolate bars for sale right where you have to wait to order that have Hilary all over them saying ""HELL NO HILLARY"" and another one of trump's photo saying let's vote for him. I have the photo and I will attach it soon. 2.) Pets and Service Animals. For the past 20 years the place has been a huge fan of locals because they do not sell cooked food there and you can stroll in during your morning walk with your pup and get your cup of joe. NO LONGER because of ONE email sent to the owner from ONE woman.  Did the owner survey the rest of his clientele? No? Okay. When I was informed that I could no longer come in with pup, okay fine, I was then told even service animals won't be allowed. Uh, that's illegal. 3.) Roaches. After going there for 9 years I've witnessed countless roaches IN the coffee beans and now around the store. I'm not easily skeeved out, but now that I'm writing a review, I might as well mention it. Especially since I can no longer go into this establishment.",5
20,,8/7/2016,80,,"New Orleans, LA",Ardalan M.,80,5.0,77,"Um yes. The Snooki is awesome. I took the suggestion of another Yelper and got the one with almond milk.  The picture I took isn't all that but honey the flavor is on fire. They also have the little small bite sized chocolates like the mini York patties and mini bite sized Toblerones as adjunctive treats!So, if you sit in the store and enjoy your drink like I did, you will listen to every song I like.  The playlist was Madonna, Miley Cyrus and later Adam Lambert. I think I may have released a ""gasp"" when I heard Madonna's Like A Virgin play and then a fellow customer started chuckling.I will be back.",1
21,1,6/15/2016,0,1,"New York, NY",George C.,14306,3.0,7750,"Porto Rico- and McNulty's-esque but not nearly as nice as either, and of course in a far inferior area.",1
22,1,4/6/2017,3,,"New York, NY",Alvin W.,41,4.0,28,"I really haven't had much of their brewed coffee, but I buy a lot of their beans to grind and brew at home and also to bring to work. They have a great selection for that, and they have a really good selection of brewing equipment. Solid price point for their beans as well.",
23,,"11/4/2016
            





Updated review",47,,"New York, NY",Chantel P.,22,3.0,77,"Update...After YEARS of  coming to Empire, the owner is making changes. It no longer feels like the neighborhood spot. No more dogs on your morning walk, the staff is ever changing probably because of the management and finally-----NO MORE $1 refills **insert crying emoji**. After over 5 years of coming here, its a big disappointment. With several competitors in the area popping up; I would think they may want to keep their clients and the incentive programs  offered.They kept folks returning. I'm sorry to see all the changes and now this last one, saddens me.",
24,,10/22/2016,7,,"West Milford, NJ",Joe T.,10,5.0,35,Great place to buy coffee. Last week I bought chocolate raspberry this week I bought Kahlua and cream. They grind it up for you. Customer service is great here. It's very convenient to Port Authority,
25,,3/1/2015,304,,"Kips Bay, Manhattan, NY",Cat V.,85,4.0,236,"I've been to both the Hoboken and NYC locations, and this one is the better of the two. Conveniently located on 9th Ave, half block away from Port Authority bus terminal and a 1-2 blocks away from 42nd St/Times Square. The owner is always in the store, providing a knowledgeable and ready to serve attitude. The other baristas are also friendly and understand all that is coffee. As far as the coffee is concerned, is the good quality at a reasonable price for a local joint. They have a huge variety of whole beans that you can mix and get ground if preferred. I'm generally a drip coffee fan and criticize a coffee shop by just that. Empire does it right. I haven't tried the teas but I'm sure they are just as divine. Empire also has homemade fresh pastries such as, muffins, biscottis, and cookies aside from chocolate bars, sweet covered nuts and gluten free products. In addition to the baked and packaged goods, they also sell coffee and tea paraphernalia. Best time of the year to get an Empire fix is in the fall/winter but the coffee/tea concoctions on ice are equally yummy.",3
26,,3/4/2016,298,,"Manhattan, NY",Michael R.,25,5.0,73,"Founded in 1908, yes, 1908, Empire Coffee is by far my favorite place to get a hot cup of Joe in Madhattan.  I've been drinking there for years, from back in the day when Hell's Kitchen lived up to it's name, whatever that means.  Right beside Port Authority Bus Terminal on the NE corner of 41st & 9th, it's a little caffeinated oasis in the land of Starbucks and Dunkin' Donuts (Yuck!). They've got some seriously good stuff.When you walk in you immediately inhale the air of deliciousness.  Empire has over 30 different coffee beans that they sell for around $10 a pound.  I like to go through and smell all the different flavors before deciding on what coffee concoction I'll be sippin'. Their signature 'Snookie' is a big favorite as is their Mexican spiced hot coco. They have a small little area up front to sit that the locals conjugate at.  I've had some pretty interesting conversations with some seriously strange characters there. The staff is nice and the place in a great location. My only beef is that they don't have a bathroom, as coffee always makes me, well, you know. But hey, just find a Starbucks nearby and use the can there!",2
